Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2024-12-14,Florida St,Tulane,Neutral,-10.5,147.5,-640,77-64,13,2.5,141,-6.5
2024-12-14,IU Indy,Lindenwood,Away,1,142,-105,63-81,-18,-17,144,2
2024-12-14,Lindenwood,IU Indy,Home,-1,142,-115,81-63,18,17,144,2
2024-12-14,Utah Valley,Jacksonville St,Away,3,140.5,130,66-70,-4,-1,136,-4.5
2024-12-14,Jacksonville St,Utah Valley,Home,-3,140.5,-150,70-66,4,1,136,-4.5
2024-12-14,Missouri St,Washington St,Away,11,141.5,500,78-91,-13,-2,169,27.5
2024-12-14,Washington St,Missouri St,Home,-11,141.5,-700,91-78,13,2,169,27.5
2024-12-14,UC Irvine,Oregon St,Away,2.5,136.5,121,55-67,-12,-9.5,122,-14.5
2024-12-14,Oregon St,UC Irvine,Home,-2.5,136.5,-142,67-55,12,9.5,122,-14.5
2024-12-14,St Bonaventure,Providence,Neutral,3,127.5,130,74-70,4,7,144,16.5
2024-12-14,Providence,St Bonaventure,Neutral,-3,127.5,-152,70-74,-4,-7,144,16.5
2024-12-14,NC Greensboro,N Florida,Away,2,149.5,112,77-89,-12,-10,166,16.5
2024-12-14,N Florida,NC Greensboro,Home,-2,149.5,-136,89-77,12,10,166,16.5
2024-12-14,Louisville,Kentucky,Away,10,160.5,446,85-93,-8,2,178,17.5
2024-12-14,Kentucky,Louisville,Home,-10,160.5,-591,93-85,8,-2,178,17.5
2024-12-14,Tennessee,Illinois,Away,-1.5,148.5,-128,66-64,2,0.5,130,-18.5
2024-12-14,Illinois,Tennessee,Home,1.5,148.5,110,64-66,-2,-0.5,130,-18.5
2024-12-14,Mississippi St,McNeese,Neutral,-9.5,144,-470,66-63,3,-6.5,129,-15
2024-12-14,McNeese,Mississippi St,Neutral,9.5,144,360,63-66,-3,6.5,129,-15
2024-12-14,St Francis PA,Niagara,Away,3.5,136.5,150,66-69,-3,0.5,135,-1.5
2024-12-14,Niagara,St Francis PA,Home,-3.5,136.5,-180,69-66,3,-0.5,135,-1.5
2024-12-14,Grand Canyon,Georgia,Neutral,6.5,148,235,68-73,-5,1.5,141,-7
2024-12-14,Georgia,Grand Canyon,Neutral,-6.5,148,-290,73-68,5,-1.5,141,-7
2024-12-14,Belmont,Richmond,Away,-2,150,-130,93-86,7,5,179,29
2024-12-14,Richmond,Belmont,Home,2,150,110,86-93,-7,-5,179,29
2024-12-14,Marquette,Dayton,Away,0,149,-101,63-71,-8,-8,134,-15
2024-12-14,Dayton,Marquette,Home,0,149,-119,71-63,8,8,134,-15
2024-12-14,Loyola MD,Mt St Mary's,Away,3,140.5,135,77-69,8,11,146,5.5
2024-12-14,Mt St Mary's,Loyola MD,Home,-3,140.5,-160,69-77,-8,-11,146,5.5
2024-12-14,Detroit Mercy,Davidson,Away,16,144.5,900,51-86,-35,-19,137,-7.5
2024-12-14,Davidson,Detroit Mercy,Home,-16,144.5,-1600,86-51,35,19,137,-7.5
2024-12-14,NC A&T,Liberty,Away,20,142.5,1400,74-83,-9,11,157,14.5
2024-12-14,Liberty,NC A&T,Home,-20,142.5,-5000,83-74,9,-11,157,14.5
2024-12-14,Radford,Utah,Away,19.5,146.5,1300,63-81,-18,1.5,144,-2.5
2024-12-14,Utah,Radford,Home,-19.5,146.5,-3000,81-63,18,-1.5,144,-2.5
2024-12-14,Colorado St,VCU,Neutral,6,137,210,68-76,-8,-2,144,7
2024-12-14,VCU,Colorado St,Neutral,-6,137,-252,76-68,8,2,144,7
2024-12-14,Oklahoma,Oklahoma St,Neutral,-4,153.5,-183,80-65,15,11,145,-8.5
2024-12-14,Oklahoma St,Oklahoma,Neutral,4,153.5,155,65-80,-15,-11,145,-8.5
2024-12-14,Gonzaga,UConn,Neutral,-3.5,153,-180,71-77,-6,-9.5,148,-5
2024-12-14,UConn,Gonzaga,Neutral,3.5,153,150,77-71,6,9.5,148,-5
2024-12-14,Creighton,Alabama,Away,11.5,164.5,540,75-83,-8,3.5,158,-6.5
2024-12-14,Alabama,Creighton,Home,-11.5,164.5,-720,83-75,8,-3.5,158,-6.5
2024-12-14,Prairie View,Loyola Mymt,Away,17.5,158,1100,75-76,-1,16.5,151,-7
2024-12-14,Loyola Mymt,Prairie View,Home,-17.5,158,-2500,76-75,1,-16.5,151,-7
2024-12-14,UC Davis,Sacramento St,Away,-5.5,138,-260,69-62,7,1.5,131,-7
2024-12-14,Sacramento St,UC Davis,Home,5.5,138,220,62-69,-7,-1.5,131,-7
2024-12-14,Green Bay,UCSB,Away,13.5,152.5,700,66-83,-17,-3.5,149,-3.5
2024-12-14,UCSB,Green Bay,Home,-13.5,152.5,-1100,83-66,17,3.5,149,-3.5
2024-12-14,Pacific,UNLV,Away,12.5,138.5,632,65-72,-7,5.5,137,-1.5
2024-12-14,UNLV,Pacific,Home,-12.5,138.5,-918,72-65,7,-5.5,137,-1.5
2024-12-14,Texas A&M-CC,Hawai'i,Away,5,145,170,62-71,-9,-4,133,-12
2024-12-14,Hawai'i,Texas A&M-CC,Home,-5,145,-205,71-62,9,4,133,-12
2024-12-15,S Alabama,E Texas A&M,Away,-7.5,135.5,-345,81-72,9,1.5,153,17.5
2024-12-15,E Texas A&M,S Alabama,Home,7.5,135.5,275,72-81,-9,-1.5,153,17.5
2024-12-15,Northeastern,Old Dominion,Away,-6.5,142.5,-285,75-71,4,-2.5,146,3.5
2024-12-15,Old Dominion,Northeastern,Home,6.5,142.5,230,71-75,-4,2.5,146,3.5
2024-12-15,UCSD,Idaho,Away,-7.5,141,-334,80-56,24,16.5,136,-5
2024-12-15,Idaho,UCSD,Home,7.5,141,272,56-80,-24,-16.5,136,-5
2024-12-15,Temple,Hofstra,Away,3.5,141.5,133,60-42,18,21.5,102,-39.5
2024-12-15,Hofstra,Temple,Home,-3.5,141.5,-156,42-60,-18,-21.5,102,-39.5
2024-12-15,Chicago St,Mercer,Away,15.5,150.5,875,63-75,-12,3.5,138,-12.5
2024-12-15,Mercer,Chicago St,Home,-15.5,150.5,-1600,75-63,12,-3.5,138,-12.5
2024-12-15,W Michigan,N Dakota St,Away,8.5,144.5,300,62-98,-36,-27.5,160,15.5
2024-12-15,N Dakota St,W Michigan,Home,-8.5,144.5,-370,98-62,36,27.5,160,15.5
2024-12-15,Mercyhurst,Kent St,Away,18,127.5,1250,57-82,-25,-7,139,11.5
2024-12-15,Kent St,Mercyhurst,Home,-18,127.5,-3000,82-57,25,7,139,11.5
2024-12-15,AR-Pine Bluff,Texas,Away,38.5,160,3500,57-121,-64,-25.5,178,18
2024-12-15,Texas,AR-Pine Bluff,Home,-38.5,160,-20000,121-57,64,25.5,178,18
2024-12-15,Akron,Milwaukee,Neutral,1,155.5,100,81-100,-19,-18,181,25.5
2024-12-15,Milwaukee,Akron,Neutral,-1,155.5,-120,100-81,19,18,181,25.5
2024-12-15,Navy,Virginia Tech,Away,13.5,140.5,650,72-80,-8,5.5,152,11.5
2024-12-15,Virginia Tech,Navy,Home,-13.5,140.5,-1000,80-72,8,-5.5,152,11.5
2024-12-15,Omaha,Iowa St,Away,34.5,148.5,3300,51-83,-32,2.5,134,-14.5
2024-12-15,Iowa St,Omaha,Home,-34.5,148.5,-10000,83-51,32,-2.5,134,-14.5
2024-12-15,Norfolk St,N Kentucky,Away,4,137.5,150,62-71,-9,-5,133,-4.5
2024-12-15,N Kentucky,Norfolk St,Home,-4,137.5,-185,71-62,9,5,133,-4.5
2024-12-15,Illinois Chicago,Little Rock,Away,2,145.5,113,77-69,8,10,146,0.5
2024-12-15,Little Rock,Illinois Chicago,Home,-2,145.5,-133,69-77,-8,-10,146,0.5
2024-12-15,Vermont,Colgate,Away,-1.5,128.5,-120,60-65,-5,-6.5,125,-3.5
2024-12-15,Colgate,Vermont,Home,1.5,128.5,100,65-60,5,6.5,125,-3.5
2024-12-15,Purdue FW,E Michigan,Away,-5.5,147,-250,99-76,23,17.5,175,28
2024-12-15,E Michigan,Purdue FW,Home,5.5,147,195,76-99,-23,-17.5,175,28
2024-12-15,Alabama A&M,Chattanooga,Away,16.5,151,950,63-85,-22,-5.5,148,-3
2024-12-15,Chattanooga,Alabama A&M,Home,-16.5,151,-1650,85-63,22,5.5,148,-3
2024-12-15,Campbell,Morgan St,Away,-5.5,151.5,-250,76-86,-10,-15.5,162,10.5
2024-12-15,Morgan St,Campbell,Home,5.5,151.5,200,86-76,10,15.5,162,10.5
2024-12-15,Presbyterian,Miami,Away,18.5,143.5,1050,75-94,-19,-0.5,169,25.5
2024-12-15,Miami,Presbyterian,Home,-18.5,143.5,-2500,94-75,19,0.5,169,25.5
2024-12-15,New Orleans,Iowa,Away,30.5,162.5,3300,57-104,-47,-16.5,161,-1.5
2024-12-15,Iowa,New Orleans,Home,-30.5,162.5,-10000,104-57,47,16.5,161,-1.5
2024-12-15,UTSA,North Dakota,Away,-1.5,154.5,-124,95-85,10,8.5,180,25.5
2024-12-15,North Dakota,UTSA,Home,1.5,154.5,104,85-95,-10,-8.5,180,25.5
2024-12-15,Georgia Tech,Northwestern,Neutral,6.5,138.5,230,60-71,-11,-4.5,131,-7.5
2024-12-15,Northwestern,Georgia Tech,Neutral,-6.5,138.5,-275,71-60,11,4.5,131,-7.5
2024-12-15,Stonehill,Boston College,Away,13.5,134.5,800,69-73,-4,9.5,142,7.5
2024-12-15,Boston College,Stonehill,Home,-13.5,134.5,-1350,73-69,4,-9.5,142,7.5
2024-12-15,Saint Louis,Illinois St,Away,-2,148.5,-139,77-81,-4,-6,158,9.5
2024-12-15,Illinois St,Saint Louis,Home,2,148.5,119,81-77,4,6,158,9.5
2024-12-15,C Connecticut,Rhode Island,Away,9,142.5,359,69-77,-8,1,146,3.5
2024-12-15,Rhode Island,C Connecticut,Home,-9,142.5,-488,77-69,8,-1,146,3.5
2024-12-15,Denver,CS Fullerton,Away,3.5,137,135,59-74,-15,-11.5,133,-4
2024-12-15,CS Fullerton,Denver,Home,-3.5,137,-165,74-59,15,11.5,133,-4
2024-12-15,SF Austin,Oregon,Away,21.5,135.5,1800,61-79,-18,3.5,140,4.5
2024-12-15,Oregon,SF Austin,Home,-21.5,135.5,-10000,79-61,18,-3.5,140,4.5
2024-12-15,Arkansas St,UAB,Away,3.5,159.5,144,98-89,9,12.5,187,27.5
2024-12-15,UAB,Arkansas St,Home,-3.5,159.5,-164,89-98,-9,-12.5,187,27.5
2024-12-15,San Francisco,Loyola Chi,Neutral,-3.5,137,-180,76-66,10,6.5,142,5
2024-12-15,Loyola Chi,San Francisco,Neutral,3.5,137,150,66-76,-10,-6.5,142,5
2024-12-15,Montana St,USC,Away,9,142.5,350,63-89,-26,-17,152,9.5
2024-12-15,USC,Montana St,Home,-9,142.5,-450,89-63,26,17,152,9.5
2024-12-16,Alcorn St,Rice,Away,15.5,136.5,850,75-77,-2,13.5,152,15.5
2024-12-16,Rice,Alcorn St,Home,-15.5,136.5,-1600,77-75,2,-13.5,152,15.5
2024-12-16,SE Louisiana,Grambling,Away,2.5,134.5,125,75-65,10,12.5,140,5.5
2024-12-16,Grambling,SE Louisiana,Home,-2.5,134.5,-155,65-75,-10,-12.5,140,5.5
2024-12-16,S Alabama,TCU,Away,12.5,136.5,625,49-58,-9,3.5,107,-29.5
2024-12-16,TCU,S Alabama,Home,-12.5,136.5,-1000,58-49,9,-3.5,107,-29.5
2024-12-16,Wofford,Charleston,Away,6,149,200,67-77,-10,-4,144,-5
2024-12-16,Charleston,Wofford,Home,-6,149,-250,77-67,10,4,144,-5
2024-12-16,Grand Canyon,Louisiana Tech,Away,-2.5,144.5,-153,66-74,-8,-10.5,140,-4.5
2024-12-16,Louisiana Tech,Grand Canyon,Home,2.5,144.5,130,74-66,8,10.5,140,-4.5
2024-12-16,Cal Baptist,Middle Tenn,Away,4.5,148.5,175,64-75,-11,-6.5,139,-9.5
2024-12-16,Middle Tenn,Cal Baptist,Home,-4.5,148.5,-207,75-64,11,6.5,139,-9.5
2024-12-16,The Citadel,C Arkansas,Away,4.5,137.5,164,71-73,-2,2.5,144,6.5
2024-12-16,C Arkansas,The Citadel,Home,-4.5,137.5,-202,73-71,2,-2.5,144,6.5
2024-12-16,Air Force,N Colorado,Away,9.5,140.5,360,76-81,-5,4.5,157,16.5
2024-12-16,N Colorado,Air Force,Home,-9.5,140.5,-500,81-76,5,-4.5,157,16.5
2024-12-16,Montana,N Iowa,Away,10.5,146.5,425,76-104,-28,-17.5,180,33.5
2024-12-16,N Iowa,Montana,Home,-10.5,146.5,-575,104-76,28,17.5,180,33.5
2024-12-16,Oral Roberts,Texas Tech,Away,27.5,148.5,1700,50-86,-36,-8.5,136,-12.5
2024-12-16,Texas Tech,Oral Roberts,Home,-27.5,148.5,-4500,86-50,36,8.5,136,-12.5
2024-12-16,Tarleton St,UTEP,Away,15,130.5,850,62-67,-5,10,129,-1.5
2024-12-16,UTEP,Tarleton St,Home,-15,130.5,-1450,67-62,5,-10,129,-1.5
2024-12-16,S Utah,New Mexico St,Away,5,146,185,69-72,-3,2,141,-5
2024-12-16,New Mexico St,S Utah,Home,-5,146,-215,72-69,3,-2,141,-5
2024-12-17,Marist,Stony Brook,Away,-2.5,134.5,-142,68-66,2,-0.5,134,-0.5
2024-12-17,Stony Brook,Marist,Home,2.5,134.5,120,66-68,-2,0.5,134,-0.5
2024-12-17,Drexel,Howard,Away,-2,144.5,-130,68-65,3,1,133,-11.5
2024-12-17,Howard,Drexel,Home,2,144.5,110,65-68,-3,-1,133,-11.5
2024-12-17,Coastal Car,NC A&T,Away,4,146.5,172,73-68,5,9,141,-5.5
2024-12-17,NC A&T,Coastal Car,Home,-4,146.5,-197,68-73,-5,-9,141,-5.5
2024-12-17,Southern,Mississippi,Away,23.5,143.5,1900,61-74,-13,10.5,135,-8.5
2024-12-17,Mississippi,Southern,Home,-23.5,143.5,-10000,74-61,13,-10.5,135,-8.5
2024-12-17,Jacksonville St,Missouri,Away,16.5,146,950,72-83,-11,5.5,155,9
2024-12-17,Missouri,Jacksonville St,Home,-16.5,146,-1800,83-72,11,-5.5,155,9
2024-12-17,Florida A&M,Utah,Away,31.5,152.5,3300,59-89,-30,1.5,148,-4.5
2024-12-17,Utah,Florida A&M,Home,-31.5,152.5,-10000,89-59,30,-1.5,148,-4.5
2024-12-17,Texas So,Boise St,Away,23,149,2200,51-82,-31,-8,133,-16
2024-12-17,Boise St,Texas So,Home,-23,149,-8000,82-51,31,8,133,-16
2024-12-17,UCSD,Utah St,Away,10,150,391,75-73,2,12,148,-2
2024-12-17,Utah St,UCSD,Home,-10,150,-506,73-75,-2,-12,148,-2
2024-12-17,Kansas City,Wichita St,Away,13.5,146.5,700,74-64,10,23.5,138,-8.5
2024-12-17,Wichita St,Kansas City,Home,-13.5,146.5,-1100,64-74,-10,-23.5,138,-8.5
2024-12-17,DePaul,St John's,Away,11.5,151.5,561,61-89,-28,-16.5,150,-1.5
2024-12-17,St John's,DePaul,Home,-11.5,151.5,-786,89-61,28,16.5,150,-1.5
2024-12-17,N Florida,NC Asheville,Away,3,162.5,131,81-95,-14,-11,176,13.5
2024-12-17,NC Asheville,N Florida,Home,-3,162.5,-160,95-81,14,11,176,13.5
2024-12-17,Gardner-Webb,Georgia So,Away,3.5,152,140,81-86,-5,-1.5,167,15
2024-12-17,Georgia So,Gardner-Webb,Home,-3.5,152,-166,86-81,5,1.5,167,15
2024-12-17,Florida,North Carolina,Neutral,-3.5,167.5,-185,90-84,6,2.5,174,6.5
2024-12-17,North Carolina,Florida,Neutral,3.5,167.5,150,84-90,-6,-2.5,174,6.5
2024-12-17,Towson,Robert Morris,Away,-1.5,132.5,-130,67-68,-1,-2.5,135,2.5
2024-12-17,Robert Morris,Towson,Home,1.5,132.5,111,68-67,1,2.5,135,2.5
2024-12-17,J Madison,Wake Forest,Away,8,135.5,295,58-75,-17,-9,133,-2.5
2024-12-17,Wake Forest,J Madison,Home,-8,135.5,-366,75-58,17,9,133,-2.5
2024-12-17,George Mason,Duke,Away,19.5,136.5,1700,47-68,-21,-1.5,115,-21.5
2024-12-17,Duke,George Mason,Home,-19.5,136.5,-4500,68-47,21,1.5,115,-21.5
2024-12-17,Clemson,South Carolina,Away,-1.5,134.5,-122,88-91,-3,-4.5,179,44.5
2024-12-17,South Carolina,Clemson,Home,1.5,134.5,104,91-88,3,4.5,179,44.5
2024-12-17,UNLV,Dayton,Away,10.5,140,490,65-66,-1,9.5,131,-9
2024-12-17,Dayton,UNLV,Home,-10.5,140,-675,66-65,1,-9.5,131,-9
2024-12-17,Winthrop,Florida St,Away,11.5,159,490,64-82,-18,-6.5,146,-13
2024-12-17,Florida St,Winthrop,Home,-11.5,159,-675,82-64,18,6.5,146,-13
2024-12-17,W Carolina,Tennessee,Away,36,142.5,3500,36-84,-48,-12,120,-22.5
2024-12-17,Tennessee,W Carolina,Home,-36,142.5,-20000,84-36,48,12,120,-22.5
2024-12-17,St Bonaventure,Siena,Away,-6.5,127.5,-285,65-48,17,10.5,113,-14.5
2024-12-17,Siena,St Bonaventure,Home,6.5,127.5,230,48-65,-17,-10.5,113,-14.5
2024-12-17,Florida Intl,E Carolina,Away,7.5,142.5,274,64-75,-11,-3.5,139,-3.5
2024-12-17,E Carolina,Florida Intl,Home,-7.5,142.5,-337,75-64,11,3.5,139,-3.5
2024-12-17,W Georgia,Charlotte,Away,12.5,138,625,70-75,-5,7.5,145,7
2024-12-17,Charlotte,W Georgia,Home,-12.5,138,-1000,75-70,5,-7.5,145,7
2024-12-17,Holy Cross,Quinnipiac,Away,10.5,143.5,425,70-69,1,11.5,139,-4.5
2024-12-17,Quinnipiac,Holy Cross,Home,-10.5,143.5,-600,69-70,-1,-11.5,139,-4.5
2024-12-17,Oakland,Michigan St,Neutral,16.5,133.5,1000,58-77,-19,-2.5,135,1.5
2024-12-17,Michigan St,Oakland,Neutral,-16.5,133.5,-1800,77-58,19,2.5,135,1.5
2024-12-17,C Michigan,Mississippi St,Neutral,20,148,1500,59-83,-24,-4,142,-6
2024-12-17,Mississippi St,C Michigan,Neutral,-20,148,-3600,83-59,24,4,142,-6
2024-12-17,Seton Hall,Villanova,Away,7.5,126,320,67-79,-12,-4.5,146,20
2024-12-17,Villanova,Seton Hall,Home,-7.5,126,-400,79-67,12,4.5,146,20
2024-12-17,St Francis PA,Maryland,Away,33.5,146.5,3500,57-111,-54,-20.5,168,21.5
2024-12-17,Maryland,St Francis PA,Home,-33.5,146.5,-20000,111-57,54,20.5,168,21.5
2024-12-17,Seattle,W Kentucky,Away,6.5,149,235,73-86,-13,-6.5,159,10
2024-12-17,W Kentucky,Seattle,Home,-6.5,149,-280,86-73,13,6.5,159,10
2024-12-17,Valparaiso,Ohio St,Away,21.5,150.5,1700,73-95,-22,-0.5,168,17.5
2024-12-17,Ohio St,Valparaiso,Home,-21.5,150.5,-4500,95-73,22,0.5,168,17.5
2024-12-17,Georgia St,Auburn,Away,39.5,155.5,3500,59-100,-41,-1.5,159,3.5
2024-12-17,Auburn,Georgia St,Home,-39.5,155.5,-20000,100-59,41,1.5,159,3.5
2024-12-17,Drake,Kansas St,Neutral,1.5,133.5,105,73-70,3,4.5,143,9.5
2024-12-17,Kansas St,Drake,Neutral,-1.5,133.5,-125,70-73,-3,-4.5,143,9.5
2024-12-17,Lamar,Southern Miss,Away,-2,138,-142,69-65,4,2,134,-4
2024-12-17,Southern Miss,Lamar,Home,2,138,120,65-69,-4,-2,134,-4
2024-12-17,Hou Christian,UL Monroe,Away,3.5,137.5,150,74-68,6,9.5,142,4.5
2024-12-17,UL Monroe,Hou Christian,Home,-3.5,137.5,-185,68-74,-6,-9.5,142,4.5
2024-12-17,Tenn Tech,W Illinois,Away,2,139.5,120,68-71,-3,-1,139,-0.5
2024-12-17,W Illinois,Tenn Tech,Home,-2,139.5,-142,71-68,3,1,139,-0.5
2024-12-17,Stetson,LSU,Away,23.5,151,1700,53-99,-46,-22.5,152,1
2024-12-17,LSU,Stetson,Home,-23.5,151,-4500,99-53,46,22.5,152,1
2024-12-17,Radford,Colorado St,Away,12,137,575,68-78,-10,2,146,9
2024-12-17,Colorado St,Radford,Home,-12,137,-900,78-68,10,-2,146,9
2024-12-17,Prairie View,UCLA,Away,33.5,146.5,3500,75-111,-36,-2.5,186,39.5
2024-12-17,UCLA,Prairie View,Home,-33.5,146.5,-20000,111-75,36,2.5,186,39.5
2024-12-17,Denver,Cal Poly,Away,10.5,161.5,425,94-95,-1,9.5,189,27.5
2024-12-17,Cal Poly,Denver,Home,-10.5,161.5,-575,95-94,1,-9.5,189,27.5
2024-12-17,Merrimack,Stanford,Away,15.5,135.5,900,68-74,-6,9.5,142,6.5
2024-12-17,Stanford,Merrimack,Home,-15.5,135.5,-1600,74-68,6,-9.5,142,6.5
2024-12-17,Sacramento St,Oregon St,Away,20.5,132,1500,45-82,-37,-16.5,127,-5
2024-12-17,Oregon St,Sacramento St,Home,-20.5,132,-4000,82-45,37,16.5,127,-5
2024-12-18,Albany,Sacred Heart,Away,3.5,154.5,136,74-66,8,11.5,140,-14.5
2024-12-18,Sacred Heart,Albany,Home,-3.5,154.5,-166,66-74,-8,-11.5,140,-14.5
2024-12-18,Le Moyne,Dartmouth,Away,5.5,148.5,225,80-76,4,9.5,156,7.5
2024-12-18,Dartmouth,Le Moyne,Home,-5.5,148.5,-265,76-80,-4,-9.5,156,7.5
2024-12-18,Abl Christian,E Texas A&M,Away,-8.5,141,-486,67-68,-1,-9.5,135,-6
2024-12-18,E Texas A&M,Abl Christian,Home,8.5,141,358,68-67,1,9.5,135,-6
2024-12-18,Nicholls,Gonzaga,Away,34.5,155,3500,72-102,-30,4.5,174,19
2024-12-18,Gonzaga,Nicholls,Home,-34.5,155,-20000,102-72,30,-4.5,174,19
2024-12-18,Mt St Mary's,LIU,Away,2.5,140.5,110,80-72,8,10.5,152,11.5
2024-12-18,LIU,Mt St Mary's,Home,-2.5,140.5,-135,72-80,-8,-10.5,152,11.5
2024-12-18,Evansville,UT Arlington,Away,9,150.5,333,54-80,-26,-17,134,-16.5
2024-12-18,UT Arlington,Evansville,Home,-9,150.5,-450,80-54,26,17,134,-16.5
2024-12-18,CS Bakersfield,Portland,Away,1,140.5,-105,81-64,17,18,145,4.5
2024-12-18,Portland,CS Bakersfield,Home,-1,140.5,-115,64-81,-17,-18,145,4.5
2024-12-18,Miss Valley St,N Texas,Away,36.5,123,3500,42-83,-41,-4.5,125,2
2024-12-18,N Texas,Miss Valley St,Home,-36.5,123,-20000,83-42,41,4.5,125,2
2024-12-18,Idaho,UC Davis,Away,6.5,141.5,229,66-74,-8,-1.5,140,-1.5
2024-12-18,UC Davis,Idaho,Home,-6.5,141.5,-277,74-66,8,1.5,140,-1.5
2024-12-18,Elon,E Tennessee St,Away,3.5,144.5,130,58-84,-26,-22.5,142,-2.5
2024-12-18,E Tennessee St,Elon,Home,-3.5,144.5,-155,84-58,26,22.5,142,-2.5
2024-12-18,S Carolina St,SC Upstate,Away,-1.5,154,-130,85-70,15,13.5,155,1
2024-12-18,SC Upstate,S Carolina St,Home,1.5,154,110,70-85,-15,-13.5,155,1
2024-12-18,UMBC,Georgia Tech,Away,15.5,160.5,850,82-91,-9,6.5,173,12.5
2024-12-18,Georgia Tech,UMBC,Home,-15.5,160.5,-1600,91-82,9,-6.5,173,12.5
2024-12-18,Mercyhurst,Binghamton,Away,6,132.5,230,60-62,-2,4,122,-10.5
2024-12-18,Binghamton,Mercyhurst,Home,-6,132.5,-285,62-60,2,-4,122,-10.5
2024-12-18,Stonehill,UMass Lowell,Away,13.5,148,700,67-78,-11,2.5,145,-3
2024-12-18,UMass Lowell,Stonehill,Home,-13.5,148,-1100,78-67,11,-2.5,145,-3
2024-12-18,Creighton,Georgetown,Away,-4.5,145,-205,57-81,-24,-28.5,138,-7
2024-12-18,Georgetown,Creighton,Home,4.5,145,175,81-57,24,28.5,138,-7
2024-12-18,F Dickinson,La Salle,Away,13,160.5,,72-77,-5,8,149,-11.5
2024-12-18,La Salle,F Dickinson,Home,-13,160.5,,77-72,5,-8,149,-11.5
2024-12-18,FGCU,NC Wilmington,Away,6.5,138.5,230,66-79,-13,-6.5,145,6.5
2024-12-18,NC Wilmington,FGCU,Home,-6.5,138.5,-285,79-66,13,6.5,145,6.5
2024-12-18,American,Saint Joseph's,Away,12,141.5,565,57-84,-27,-15,141,-0.5
2024-12-18,Saint Joseph's,American,Home,-12,141.5,-874,84-57,27,15,141,-0.5
2024-12-18,Mercer,Queens,Away,1,161,-107,66-73,-7,-6,139,-22
2024-12-18,Queens,Mercer,Home,-1,161,-113,73-66,7,6,139,-22
2024-12-18,Youngstown St,Wright St,Away,7,143.5,234,80-70,10,17,150,6.5
2024-12-18,Wright St,Youngstown St,Home,-7,143.5,-284,70-80,-10,-17,150,6.5
2024-12-18,Memphis,Virginia,Away,-4,130.5,-170,64-62,2,-2,126,-4.5
2024-12-18,Virginia,Memphis,Home,4,130.5,142,62-64,-2,2,126,-4.5
2024-12-18,Detroit Mercy,N Kentucky,Away,13.5,135,650,60-73,-13,0.5,133,-2
2024-12-18,N Kentucky,Detroit Mercy,Home,-13.5,135,-1000,73-60,13,-0.5,133,-2
2024-12-18,Richmond,William & Mary,Away,2.5,155,117,87-93,-6,-3.5,180,25
2024-12-18,William & Mary,Richmond,Home,-2.5,155,-137,93-87,6,3.5,180,25
2024-12-18,Lafayette,G Washington,Away,13,142,615,62-82,-20,-7,144,2
2024-12-18,G Washington,Lafayette,Home,-13,142,-983,82-62,20,7,144,2
2024-12-18,Xavier,UConn,Away,13.5,146.5,725,89-94,-5,8.5,183,36.5
2024-12-18,UConn,Xavier,Home,-13.5,146.5,-1200,94-89,5,-8.5,183,36.5
2024-12-18,Northeastern,UMass,Away,3.5,147,153,72-77,-5,-1.5,149,2
2024-12-18,UMass,Northeastern,Home,-3.5,147,-180,77-72,5,1.5,149,2
2024-12-18,Longwood,Campbell,Away,-3,142.5,-155,77-55,22,19,132,-10.5
2024-12-18,Campbell,Longwood,Home,3,142.5,130,55-77,-22,-19,132,-10.5
2024-12-18,Davidson,Temple,Away,1.5,148,105,61-62,-1,0.5,123,-25
2024-12-18,Temple,Davidson,Home,-1.5,148,-125,62-61,1,-0.5,123,-25
2024-12-18,Bethune,S Florida,Away,11.5,148,550,77-69,8,19.5,146,-2
2024-12-18,S Florida,Bethune,Home,-11.5,148,-800,69-77,-8,-19.5,146,-2
2024-12-18,Manhattan,Wagner,Away,1.5,127.5,110,80-66,14,15.5,146,18.5
2024-12-18,Wagner,Manhattan,Home,-1.5,127.5,-130,66-80,-14,-15.5,146,18.5
2024-12-18,Austin Peay,Ohio,Away,14,142,650,58-78,-20,-6,136,-6
2024-12-18,Ohio,Austin Peay,Home,-14,142,-1100,78-58,20,6,136,-6
2024-12-18,Murray St,Indiana St,Away,-3.5,153,-165,74-84,-10,-13.5,158,5
2024-12-18,Indiana St,Murray St,Home,3.5,153,140,84-74,10,13.5,158,5
2024-12-18,Miami OH,Vermont,Away,4.5,130.5,170,67-75,-8,-3.5,142,11.5
2024-12-18,Vermont,Miami OH,Home,-4.5,130.5,-205,75-67,8,3.5,142,11.5
2024-12-18,C Connecticut,Fairfield,Away,-2,138.5,-130,64-63,1,-1,127,-11.5
2024-12-18,Fairfield,C Connecticut,Home,2,138.5,105,63-64,-1,1,127,-11.5
2024-12-18,S Utah,UT Rio Grande,Away,1.5,155.5,104,73-78,-5,-3.5,151,-4.5
2024-12-18,UT Rio Grande,S Utah,Home,-1.5,155.5,-126,78-73,5,3.5,151,-4.5
2024-12-18,Alabama A&M,UAB,Away,22.5,159,1600,67-96,-29,-6.5,163,4
