Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2018-11-27,Stony Brook,Norfolk St,Away,-3,139,-155,79-73,6,3,152,13
2018-11-27,Norfolk St,Stony Brook,Home,3,139,135,73-79,-6,-3,152,13
2018-11-27,American,VMI,Away,-3,141,-152,74-64,10,7,138,-3
2018-11-27,VMI,American,Home,3,141,130,64-74,-10,-7,138,-3
2018-11-27,Ark Pine Bl,Cincinnati,Away,27.5,131,7500,49-105,-56,-28.5,154,23
2018-11-27,Cincinnati,Ark Pine Bl,Home,-27.5,131,-20000,105-49,56,28.5,154,23
2018-11-27,E Tenn St,GA Southern,Away,3,150.5,150,69-64,5,8,133,-17.5
2018-11-27,GA Southern,E Tenn St,Home,-3,150.5,-170,64-69,-5,-8,133,-17.5
2018-11-27,U Penn,Delaware St,Away,-21.5,142.5,-4750,76-48,28,6.5,124,-18.5
2018-11-27,Delaware St,U Penn,Home,21.5,142.5,2375,48-76,-28,-6.5,124,-18.5
2018-11-27,UL Monroe,NW State,Away,-7,138.5,-315,80-52,28,21,132,-6.5
2018-11-27,NW State,UL Monroe,Home,7,138.5,255,52-80,-28,-21,132,-6.5
2018-11-27,Michigan St,Louisville,Away,-5,155,-215,78-82,-4,-9,160,5
2018-11-27,Louisville,Michigan St,Home,5,155,180,82-78,4,9,160,5
2018-11-27,N Kentucky,Morehead St,Away,-5,146,-216,93-71,22,17,164,18
2018-11-27,Morehead St,N Kentucky,Home,5,146,182,71-93,-22,-17,164,18
2018-11-27,Nevada,Loyola-Chi,Away,-4,150,-205,79-65,14,10,144,-6
2018-11-27,Loyola-Chi,Nevada,Home,4,150,175,65-79,-14,-10,144,-6
2018-11-27,Charl South,Marquette,Away,18.5,147,1625,55-76,-21,-2.5,131,-16
2018-11-27,Marquette,Charl South,Home,-18.5,147,-3250,76-55,21,2.5,131,-16
2018-11-27,Lamar,S Methodist,Away,12.5,142.5,650,65-79,-14,-1.5,144,1.5
2018-11-27,S Methodist,Lamar,Home,-12.5,142.5,-1000,79-65,14,1.5,144,1.5
2018-11-27,TX-Arlington,Tulsa,Away,11.5,147.5,575,58-72,-14,-2.5,130,-17.5
2018-11-27,Tulsa,TX-Arlington,Home,-11.5,147.5,-750,72-58,14,2.5,130,-17.5
2018-11-27,South Dakota,Baylor,Away,14,137.5,858,57-63,-6,8,120,-17.5
2018-11-27,Baylor,South Dakota,Home,-14,137.5,-1408,63-57,6,-8,120,-17.5
2018-11-27,E Washingtn,Washington,Away,17,137.5,1300,59-83,-24,-7,142,4.5
2018-11-27,Washington,E Washingtn,Home,-17,137.5,-2150,83-59,24,7,142,4.5
2018-11-27,F Dickinson,Providence,Away,18,149,1500,59-69,-10,8,128,-21
2018-11-27,Providence,F Dickinson,Home,-18,149,-3000,69-59,10,-8,128,-21
2018-11-27,Pittsburgh,Iowa,Away,11,157.5,492,68-69,-1,10,137,-20.5
2018-11-27,Iowa,Pittsburgh,Home,-11,157.5,-675,69-68,1,-10,137,-20.5
2018-11-27,NC State,Wisconsin,Away,6,142.5,235,75-79,-4,2,154,11.5
2018-11-27,Wisconsin,NC State,Home,-6,142.5,-275,79-75,4,-2,154,11.5
2018-11-27,Temple,Missouri,Away,1.5,130.5,105,79-77,2,3.5,156,25.5
2018-11-27,Missouri,Temple,Home,-1.5,130.5,-125,77-79,-2,-3.5,156,25.5
2018-11-27,North Dakota,Montana St,Away,-1,149.5,-117,76-81,-5,-6,157,7.5
2018-11-27,Montana St,North Dakota,Home,1,149.5,-103,81-76,5,6,157,7.5
2018-11-27,S Illinois,Colorado St,Away,2,141.5,120,82-67,15,17,149,7.5
2018-11-27,Colorado St,S Illinois,Home,-2,141.5,-140,67-82,-15,-17,149,7.5
2018-11-27,Indiana,Duke,Away,15.5,161.5,925,69-90,-21,-5.5,159,-2.5
2018-11-27,Duke,Indiana,Home,-15.5,161.5,-1650,90-69,21,5.5,159,-2.5
2018-11-27,Cal St Nrdge,Wash State,Away,10.5,159.5,480,94-103,-9,1.5,197,37.5
2018-11-27,Wash State,Cal St Nrdge,Home,-10.5,159.5,-605,103-94,9,-1.5,197,37.5
2018-11-28,Brown,Rhode Island,Away,8.5,149,309,51-71,-20,-11.5,122,-27
2018-11-28,Rhode Island,Brown,Home,-8.5,149,-385,71-51,20,11.5,122,-27
2018-11-28,VCU,Old Dominion,Away,3.5,128,151,52-62,-10,-6.5,114,-14
2018-11-28,Old Dominion,VCU,Home,-3.5,128,-175,62-52,10,6.5,114,-14
2018-11-28,San Diego,Mississippi,Away,6.5,143.5,245,86-93,-7,-0.5,179,35.5
2018-11-28,Mississippi,San Diego,Home,-6.5,143.5,-290,93-86,7,0.5,179,35.5
2018-11-28,Alabama St,Akron,Away,17.5,139.5,1250,54-86,-32,-14.5,140,0.5
2018-11-28,Akron,Alabama St,Home,-17.5,139.5,-2000,86-54,32,14.5,140,0.5
2018-11-28,Rider,W Virginia,Away,12,162,590,78-92,-14,-2,170,8
2018-11-28,W Virginia,Rider,Home,-12,162,-790,92-78,14,2,170,8
2018-11-28,SIU Edward,W Illinois,Away,6,144,222,58-83,-25,-19,141,-3
2018-11-28,W Illinois,SIU Edward,Home,-6,144,-267,83-58,25,19,141,-3
2018-11-28,Georgia St,Tulane,Away,-3,145.5,-164,80-76,4,1,156,10.5
2018-11-28,Tulane,Georgia St,Home,3,145.5,144,76-80,-4,-1,156,10.5
2018-11-28,E Kentucky,Tennessee,Away,28,164.5,8000,67-95,-28,0,162,-2.5
2018-11-28,Tennessee,E Kentucky,Home,-28,164.5,-21500,95-67,28,0,162,-2.5
2018-11-28,Miami (OH),Xavier,Away,10.5,148.5,500,55-82,-27,-16.5,137,-11.5
2018-11-28,Xavier,Miami (OH),Home,-10.5,148.5,-650,82-55,27,16.5,137,-11.5
2018-11-28,Rutgers,Miami,Away,11,140,520,57-54,3,14,111,-29
2018-11-28,Miami,Rutgers,Home,-11,140,-725,54-57,-3,-14,111,-29
2018-11-28,Syracuse,Ohio St,Away,4.5,138.5,170,72-62,10,14.5,134,-4.5
2018-11-28,Ohio St,Syracuse,Home,-4.5,138.5,-200,62-72,-10,-14.5,134,-4.5
2018-11-28,Richmond,Georgetown,Away,15.5,146.5,1050,82-90,-8,7.5,172,25.5
2018-11-28,Georgetown,Richmond,Home,-15.5,146.5,-1600,90-82,8,-7.5,172,25.5
2018-11-28,Stetson,S Florida,Away,13.5,140.5,775,71-75,-4,9.5,146,5.5
2018-11-28,S Florida,Stetson,Home,-13.5,140.5,-1200,75-71,4,-9.5,146,5.5
2018-11-28,Siena,Hofstra,Away,9.5,137.5,384,86-94,-8,1.5,180,42.5
2018-11-28,Hofstra,Siena,Home,-9.5,137.5,-500,94-86,8,-1.5,180,42.5
2018-11-28,S Car State,Col Charlestn,Away,22.5,139.5,2625,70-83,-13,9.5,153,13.5
2018-11-28,Col Charlestn,S Car State,Home,-22.5,139.5,-5500,83-70,13,-9.5,153,13.5
2018-11-28,NJIT,Drexel,Away,0,145,-110,70-67,3,3,137,-8
2018-11-28,Drexel,NJIT,Home,0,145,-110,67-70,-3,-3,137,-8
2018-11-28,Northeastrn,Bucknell,Away,0,141,-111,96-78,18,18,174,33
2018-11-28,Bucknell,Northeastrn,Home,0,141,-106,78-96,-18,-18,174,33
2018-11-28,Canisius,St Bonavent,Away,4,137,161,55-70,-15,-11,125,-12
2018-11-28,St Bonavent,Canisius,Home,-4,137,-181,70-55,15,11,125,-12
2018-11-28,Youngs St,Rob Morris,Away,6.5,149,225,56-76,-20,-13.5,132,-17
2018-11-28,Rob Morris,Youngs St,Home,-6.5,149,-265,76-56,20,13.5,132,-17
2018-11-28,IL-Chicago,St Josephs,Away,9.5,155,393,75-89,-14,-4.5,164,9
2018-11-28,St Josephs,IL-Chicago,Home,-9.5,155,-483,89-75,14,4.5,164,9
2018-11-28,Morgan St,Geo Mason,Away,13.5,148,775,75-82,-7,6.5,157,9
2018-11-28,Geo Mason,Morgan St,Home,-13.5,148,-1175,82-75,7,-6.5,157,9
2018-11-28,Vermont,Geo Wshgtn,Away,-4,140.5,-185,69-53,16,12,122,-18.5
2018-11-28,Geo Wshgtn,Vermont,Home,4,140.5,160,53-69,-16,-12,122,-18.5
2018-11-28,Wm & Mary,Marshall,Away,8.5,177,330,64-84,-20,-11.5,148,-29
2018-11-28,Marshall,Wm & Mary,Home,-8.5,177,-400,84-64,20,11.5,148,-29
2018-11-28,Princeton,Maine,Away,-6,124.5,-270,73-59,14,8,132,7.5
2018-11-28,Maine,Princeton,Home,6,124.5,220,59-73,-14,-8,132,7.5
2018-11-28,Liberty,Navy,Away,-7.5,132.5,-330,76-58,18,10.5,134,1.5
2018-11-28,Navy,Liberty,Home,7.5,132.5,260,58-76,-18,-10.5,134,1.5
2018-11-28,N Alabama,Toledo,Away,22,149,2500,59-80,-21,1,139,-10
2018-11-28,Toledo,N Alabama,Home,-22,149,-5000,80-59,21,-1,139,-10
2018-11-28,Boston U,N Hampshire,Away,-4.5,139,-185,82-53,29,24.5,135,-4
2018-11-28,N Hampshire,Boston U,Home,4.5,139,160,53-82,-29,-24.5,135,-4
2018-11-28,Winthrop,TN Tech,Away,-6,154.5,-255,82-70,12,6,152,-2.5
2018-11-28,TN Tech,Winthrop,Home,6,154.5,215,70-82,-12,-6,152,-2.5
2018-11-28,Cornell,Lafayette,Away,-1.5,155.5,-123,63-58,5,3.5,121,-34.5
2018-11-28,Lafayette,Cornell,Home,1.5,155.5,103,58-63,-5,-3.5,121,-34.5
2018-11-28,Holy Cross,Harvard,Away,7.5,128.5,258,62-73,-11,-3.5,135,6.5
2018-11-28,Harvard,Holy Cross,Home,-7.5,128.5,-315,73-62,11,3.5,135,6.5
2018-11-28,Gard-Webb,SC Upstate,Away,-4.5,148.5,-200,74-61,13,8.5,135,-13.5
2018-11-28,SC Upstate,Gard-Webb,Home,4.5,148.5,170,61-74,-13,-8.5,135,-13.5
2018-11-28,Yale,Bryant,Away,-12,152.5,-900,103-61,42,30,164,11.5
2018-11-28,Bryant,Yale,Home,12,152.5,600,61-103,-42,-30,164,11.5
2018-11-28,Kent St,Detroit,Away,-5,154.5,-210,76-72,4,-1,148,-6.5
2018-11-28,Detroit,Kent St,Home,5,154.5,175,72-76,-4,1,148,-6.5
2018-11-28,Bradley,IUPUI,Away,-3.5,134.5,-170,73-85,-12,-15.5,158,23.5
2018-11-28,IUPUI,Bradley,Home,3.5,134.5,150,85-73,12,15.5,158,23.5
2018-11-28,St Fran (NY),Presbyterian,Away,4.5,140.5,170,90-86,4,8.5,176,35.5
2018-11-28,Presbyterian,St Fran (NY),Home,-4.5,140.5,-200,86-90,-4,-8.5,176,35.5
2018-11-28,AR Lit Rock,Central Ark,Away,2.5,150.5,125,65-78,-13,-10.5,143,-7.5
2018-11-28,Central Ark,AR Lit Rock,Home,-2.5,150.5,-145,78-65,13,10.5,143,-7.5
2018-11-28,Wyoming,Evansville,Away,1.5,149.5,108,78-86,-8,-6.5,164,14.5
2018-11-28,Evansville,Wyoming,Home,-1.5,149.5,-126,86-78,8,6.5,164,14.5
2018-11-28,Virginia,Maryland,Away,-4,126.5,-180,76-71,5,1,147,20.5
2018-11-28,Maryland,Virginia,Home,4,126.5,153,71-76,-5,-1,147,20.5
2018-11-28,Florida Intl,Fla Gulf Cst,Away,2.5,165,125,81-80,1,3.5,161,-4
2018-11-28,Fla Gulf Cst,Florida Intl,Home,-2.5,165,-145,80-81,-1,-3.5,161,-4
2018-11-28,Binghamton,Army,Away,5,148.5,180,56-67,-11,-6,123,-25.5
2018-11-28,Army,Binghamton,Home,-5,148.5,-220,67-56,11,6,123,-25.5
2018-11-28,Quinnipiac,U Mass,Away,13,141,700,62-69,-7,6,131,-10
2018-11-28,U Mass,Quinnipiac,Home,-13,141,-950,69-62,7,-6,131,-10
2018-11-28,Central Mich,Sam Hous St,Away,-2,148.5,-130,81-65,16,14,146,-2.5
2018-11-28,Sam Hous St,Central Mich,Home,2,148.5,111,65-81,-16,-14,146,-2.5
2018-11-28,IPFW,E Illinois,Away,-3.5,151,-160,104-60,44,40.5,164,13
2018-11-28,E Illinois,IPFW,Home,3.5,151,140,60-104,-44,-40.5,164,13
2018-11-28,Rice,Texas St,Away,11.5,143,535,60-74,-14,-2.5,134,-9
2018-11-28,Texas St,Rice,Home,-11.5,143,-700,74-60,14,2.5,134,-9
2018-11-28,S Alabama,S Mississippi,Away,7.5,134.5,271,67-71,-4,3.5,138,3.5
2018-11-28,S Mississippi,S Alabama,Home,-7.5,134.5,-335,71-67,4,-3.5,138,3.5
2018-11-28,N Illinois,WI-Grn Bay,Away,-1.5,156,-125,83-85,-2,-3.5,168,12
2018-11-28,WI-Grn Bay,N Illinois,Home,1.5,156,107,85-83,2,3.5,168,12
2018-11-28,Kansas City,S Dakota St,Away,17,153,1405,47-75,-28,-11,122,-31
2018-11-28,S Dakota St,Kansas City,Home,-17,153,-3472,75-47,28,11,122,-31
2018-11-28,Cleveland St,DePaul,Away,15.5,149.5,925,73-83,-10,5.5,156,6.5
2018-11-28,DePaul,Cleveland St,Home,-15.5,149.5,-1400,83-73,10,-5.5,156,6.5
2018-11-28,St Peters,Auburn,Away,26,144.5,5000,49-99,-50,-24,148,3.5
2018-11-28,Auburn,St Peters,Home,-26,144.5,-12500,99-49,50,24,148,3.5
2018-11-28,TX-Pan Am,Houston,Away,22,138.5,2500,53-58,-5,17,111,-27.5
2018-11-28,Houston,TX-Pan Am,Home,-22,138.5,-5000,58-53,5,-17,111,-27.5
2018-11-28,BYU,Illinois St,Away,-2.5,150.5,-145,89-92,-3,-5.5,181,30.5
2018-11-28,Illinois St,BYU,Home,2.5,150.5,125,92-89,3,5.5,181,30.5
2018-11-28,Louisiana,New Orleans,Away,-8.5,145.5,-425,77-73,4,-4.5,150,4.5
2018-11-28,New Orleans,Louisiana,Home,8.5,145.5,325,73-77,-4,4.5,150,4.5
2018-11-28,Montana,Creighton,Away,7,154.5,260,72-98,-26,-19,170,15.5
2018-11-28,Creighton,Montana,Home,-7,154.5,-310,98-72,26,19,170,15.5
2018-11-28,Monmouth,Kentucky,Away,26.5,146.5,6500,44-90,-46,-19.5,134,-12.5
2018-11-28,Kentucky,Monmouth,Home,-26.5,146.5,-16500,90-44,46,19.5,134,-12.5
2018-11-28,N Carolina,Michigan,Away,3.5,147,150,67-84,-17,-13.5,151,4
2018-11-28,Michigan,N Carolina,Home,-3.5,147,-170,84-67,17,13.5,151,4
2018-11-28,GA Tech,Northwestern,Away,8,134,299,61-67,-6,2,128,-6
2018-11-28,Northwestern,GA Tech,Home,-8,134,-375,67-61,6,-2,128,-6
2018-11-28,Purdue,Florida St,Away,4,147.5,166,72-73,-1,3,145,-2.5
2018-11-28,Florida St,Purdue,Home,-4,147.5,-186,73-72,1,-3,145,-2.5
2018-11-28,Portland,Colorado,Away,16.5,149.5,1250,69-93,-24,-7.5,162,12.5
2018-11-28,Colorado,Portland,Home,-16.5,149.5,-2000,93-69,24,7.5,162,12.5
2018-11-28,N Mex State,TX El Paso,Away,-8.5,140.5,-425,62-58,4,-4.5,120,-20.5
2018-11-28,TX El Paso,N Mex State,Home,8.5,140.5,340,58-62,-4,4.5,120,-20.5
2018-11-28,N Colorado,Denver,Away,-4.5,148,-205,88-72,16,11.5,160,12
2018-11-28,Denver,N Colorado,Home,4.5,148,175,72-88,-16,-11.5,160,12
2018-11-28,Hawaii,UCLA,Away,13,148.5,700,61-80,-19,-6,141,-7.5
2018-11-28,UCLA,Hawaii,Home,-13,148.5,-1100,80-61,19,6,141,-7.5
2018-11-28,Neb Omaha,Arizona St,Away,17,155.5,1300,71-89,-18,-1,160,4.5
2018-11-28,Arizona St,Neb Omaha,Home,-17,155.5,-2150,89-71,18,1,160,4.5
2018-11-28,N Iowa,Utah St,Away,10.5,147.5,490,52-71,-19,-8.5,123,-24.5
2018-11-28,Utah St,N Iowa,Home,-10.5,147.5,-615,71-52,19,8.5,123,-24.5
2018-11-28,Missouri St,Air Force,Away,-3,140,-155,69-88,-19,-22,157,17
2018-11-28,Air Force,Missouri St,Home,3,140,135,88-69,19,22,157,17
2018-11-28,Indiana St,San Jose St,Away,-6.5,135.5,-300,86-57,29,22.5,143,7.5
2018-11-28,San Jose St,Indiana St,Home,6.5,135.5,250,57-86,-29,-22.5,143,7.5
2018-11-28,Portland St,Stanford,Away,11.5,147.5,525,67-79,-12,-0.5,146,-1.5
2018-11-28,Stanford,Portland St,Home,-11.5,147.5,-725,79-67,12,0.5,146,-1.5
2018-11-28,UC Irvine,St Marys,Away,7,132,237,80-75,5,12,155,23
2018-11-28,St Marys,UC Irvine,Home,-7,132,-290,75-80,-5,-12,155,23
2018-11-28,Pacific,Fresno St,Away,9.5,143.5,400,78-81,-3,6.5,159,15.5
2018-11-28,Fresno St,Pacific,Home,-9.5,143.5,-519,81-78,3,-6.5,159,15.5
2018-11-28,Valparaiso,UNLV,Away,7.5,138.5,280,72-64,8,15.5,136,-2.5
2018-11-28,UNLV,Valparaiso,Home,-7.5,138.5,-335,64-72,-8,-15.5,136,-2.5
2018-11-28,Lg Beach St,USC,Away,16.5,162.5,1300,65-75,-10,6.5,140,-22.5
2018-11-28,USC,Lg Beach St,Home,-16.5,162.5,-2150,75-65,10,-6.5,140,-22.5
2018-11-29,Dartmouth,Marist,Neutral,2,139.5,115,58-76,-18,-16,134,-5.5
2018-11-29,Marist,Dartmouth,Neutral,-2,139.5,-135,76-58,18,16,134,-5.5
2018-11-29,Alabama,UCF,Away,5,134,182,64-70,-6,-1,134,0
2018-11-29,UCF,Alabama,Home,-5,134,-217,70-64,6,1,134,0
2018-11-29,UAB,Alab A&M,Away,-16,135.5,-1800,67-57,10,-6,124,-11.5
2018-11-29,Alab A&M,UAB,Home,16,135.5,1150,57-67,-10,6,124,-11.5
2018-11-29,Austin Peay,Troy,Away,4.5,148.5,175,79-74,5,9.5,153,4.5
2018-11-29,Troy,Austin Peay,Home,-4.5,148.5,-205,74-79,-5,-9.5,153,4.5
2018-11-29,LIU-Brooklyn,Albany,Neutral,2,148,107,80-77,3,5,157,9
2018-11-29,Albany,LIU-Brooklyn,Neutral,-2,148,-125,77-80,-3,-5,157,9
2018-11-29,Coppin St,James Mad,Away,20,141,1500,71-81,-10,10,152,11
2018-11-29,James Mad,Coppin St,Home,-20,141,-3000,81-71,10,-10,152,11
2018-11-29,Sacred Hrt,Boston Col,Away,20,155,2000,73-81,-8,12,154,-1
2018-11-29,Boston Col,Sacred Hrt,Home,-20,155,-4000,81-73,8,-12,154,-1
2018-11-29,Hampton,Norfolk St,Away,-1.5,145.5,-129,89-94,-5,-6.5,183,37.5
2018-11-29,Norfolk St,Hampton,Home,1.5,145.5,110,94-89,5,6.5,183,37.5
2018-11-29,Belmont,Samford,Away,-8,154.5,-370,99-93,6,-2,192,37.5
2018-11-29,Samford,Belmont,Home,8,154.5,310,93-99,-6,2,192,37.5
2018-11-29,Central Conn,NC A&T,Away,-4,146,-183,60-72,-12,-16,132,-14
2018-11-29,NC A&T,Central Conn,Home,4,146,155,72-60,12,16,132,-14
2018-11-29,McNeese St,S Methodist,Away,20.5,141,2100,59-91,-32,-11.5,150,9
2018-11-29,S Methodist,McNeese St,Home,-20.5,141,-4200,91-59,32,11.5,150,9
2018-11-29,Florida A&M,N Florida,Away,14.5,152.5,875,62-81,-19,-4.5,143,-9.5
2018-11-29,N Florida,Florida A&M,Home,-14.5,152.5,-1333,81-62,19,4.5,143,-9.5
2018-11-29,GA Southern,Arizona,Away,9.5,156,405,70-100,-30,-20.5,170,14
2018-11-29,Arizona,GA Southern,Home,-9.5,156,-500,100-70,30,20.5,170,14
2018-11-29,Sac State,UCSB,Away,8.5,139.5,320,58-75,-17,-8.5,133,-6.5
2018-11-29,UCSB,Sac State,Home,-8.5,139.5,-380,75-58,17,8.5,133,-6.5
2018-11-29,N Arizona,UC Davis,Away,7.5,140,270,57-73,-16,-8.5,130,-10
2018-11-29,UC Davis,N Arizona,Home,-7.5,140,-325,73-57,16,8.5,130,-10
2018-11-29,Cal Baptist,UC Riverside,Away,-1.5,140,-122,80-70,10,8.5,150,10
2018-11-29,UC Riverside,Cal Baptist,Home,1.5,140,105,70-80,-10,-8.5,150,10
2018-11-29,Jackson St,Santa Clara,Away,14,133.5,800,70-81,-11,3,151,17.5
2018-11-29,Santa Clara,Jackson St,Home,-14,133.5,-1250,81-70,11,-3,151,17.5
2018-11-30,WI-Milwkee,Buffalo,Neutral,17,148.5,1100,77-96,-19,-2,173,24.5
2018-11-30,Buffalo,WI-Milwkee,Neutral,-17,148.5,-1700,96-77,19,2,173,24.5
2018-11-30,Ste F Austin,San Francisco,Neutral,9,135,360,58-76,-18,-9,134,-1
2018-11-30,San Francisco,Ste F Austin,Neutral,-9,135,-450,76-58,18,9,134,-1
2018-11-30,Delaware,Maryland ES,Away,-12,131,-800,71-62,9,-3,133,2
2018-11-30,Maryland ES,Delaware,Home,12,131,550,62-71,-9,3,133,2
2018-11-30,Radford,Texas,Away,14,136,885,62-59,3,17,121,-15
2018-11-30,Texas,Radford,Home,-14,136,-1350,59-62,-3,-17,121,-15
2018-11-30,Michigan St,Rutgers,Away,-8,134,-390,78-67,11,3,145,11
2018-11-30,Rutgers,Michigan St,Home,8,134,320,67-78,-11,-3,145,11
2018-11-30,Duquesne,Pittsburgh,Neutral,3.5,142.5,148,53-74,-21,-17.5,127,-15.5
2018-11-30,Pittsburgh,Duquesne,Neutral,-3.5,142.5,-168,74-53,21,17.5,127,-15.5
2018-11-30,Coastal Car,S Carolina,Away,11.5,146.5,562,79-85,-6,5.5,164,17.5
2018-11-30,S Carolina,Coastal Car,Home,-11.5,146.5,-800,85-79,6,-5.5,164,17.5
2018-11-30,App State,E Carolina,Away,-2.5,153,-145,81-83,-2,-4.5,164,11
2018-11-30,E Carolina,App State,Home,2.5,153,125,83-81,2,4.5,164,11
2018-11-30,Miss State,Dayton,Away,-2.5,136,-145,65-58,7,4.5,123,-13
2018-11-30,Dayton,Miss State,Home,2.5,136,125,58-65,-7,-4.5,123,-13
2018-11-30,Niagara,St Fran (PA),Away,8.5,151,260,75-79,-4,4.5,154,3
2018-11-30,St Fran (PA),Niagara,Home,-8.5,151,-320,79-75,4,-4.5,154,3
2018-11-30,Vermont,Towson,Away,-7.5,134.5,-305,70-64,6,-1.5,134,-0.5
2018-11-30,Towson,Vermont,Home,7.5,134.5,253,64-70,-6,1.5,134,-0.5
2018-11-30,Wagner,American,Away,9,132,325,64-58,6,15,122,-10
2018-11-30,American,Wagner,Home,-9,132,-400,58-64,-6,-15,122,-10
2018-11-30,Maryland BC,N Kentucky,Away,9.5,137,425,60-78,-18,-8.5,138,1
2018-11-30,N Kentucky,Maryland BC,Home,-9.5,137,-550,78-60,18,8.5,138,1
2018-11-30,Central Mich,TX Christian,Away,13,154,658,62-89,-27,-14,151,-3
2018-11-30,TX Christian,Central Mich,Home,-13,154,-908,89-62,27,14,151,-3
2018-11-30,Wisconsin,Iowa,Away,-2,141.5,-130,72-66,6,4,138,-3.5
2018-11-30,Iowa,Wisconsin,Home,2,141.5,110,66-72,-6,-4,138,-3.5
2018-11-30,Colgate,S Florida,Away,3.5,138,140,63-73,-10,-6.5,136,-2
2018-11-30,S Florida,Colgate,Home,-3.5,138,-160,73-63,10,6.5,136,-2
2018-11-30,Oklahoma St,Minnesota,Away,4.5,141,165,76-83,-7,-2.5,159,18
2018-11-30,Minnesota,Oklahoma St,Home,-4.5,141,-190,83-76,7,2.5,159,18
2018-12-01,Cornell,Syracuse,Away,21.5,138,2375,55-63,-8,13.5,118,-20
2018-12-01,Syracuse,Cornell,Home,-21.5,138,-4750,63-55,8,-13.5,118,-20
2018-12-01,Butler,Saint Louis,Away,-4,133,-193,52-64,-12,-16,116,-17
2018-12-01,Saint Louis,Butler,Home,4,133,163,64-52,12,16,116,-17
2018-12-01,Kansas St,Marquette,Away,2.5,137.5,120,71-83,-12,-9.5,154,16.5
2018-12-01,Marquette,Kansas St,Home,-2.5,137.5,-140,83-71,12,9.5,154,16.5
2018-12-01,Rhode Island,Providence,Away,7,142.5,260,50-59,-9,-2,109,-33.5
2018-12-01,Providence,Rhode Island,Home,-7,142.5,-310,59-50,9,2,109,-33.5
2018-12-01,Baylor,Wichita St,Away,2,142.5,115,63-71,-8,-6,134,-8.5
2018-12-01,Wichita St,Baylor,Home,-2,142.5,-135,71-63,8,6,134,-8.5
2018-12-01,BYU,Weber St,Away,-5,158,-217,103-113,-10,-15,216,58
2018-12-01,Weber St,BYU,Home,5,158,183,113-103,10,15,216,58
2018-12-01,James Mad,Old Dominion,Away,11,127.5,500,42-67,-25,-14,109,-18.5
2018-12-01,Old Dominion,James Mad,Home,-11,127.5,-650,67-42,25,14,109,-18.5
2018-12-01,E Michigan,Northeastrn,Away,7.5,136,270,67-81,-14,-6.5,148,12
2018-12-01,Northeastrn,E Michigan,Home,-7.5,136,-325,81-67,14,6.5,148,12
2018-12-01,Oakland,Xavier,Away,17.5,147.5,1132,63-73,-10,7.5,136,-11.5
2018-12-01,Xavier,Oakland,Home,-17.5,147.5,-2240,73-63,10,-7.5,136,-11.5
2018-12-01,St Johns,GA Tech,Neutral,-4,143,-175,76-73,3,-1,149,6
2018-12-01,GA Tech,St Johns,Neutral,4,143,155,73-76,-3,1,149,6
2018-12-01,Louisville,Seton Hall,Away,3.5,147.5,140,70-65,5,8.5,135,-12.5
2018-12-01,Seton Hall,Louisville,Home,-3.5,147.5,-160,65-70,-5,-8.5,135,-12.5
2018-12-01,Lipscomb,Middle Tenn,Away,-4.5,153,-200,84-74,10,5.5,158,5
2018-12-01,Middle Tenn,Lipscomb,Home,4.5,153,170,74-84,-10,-5.5,158,5
2018-12-01,Iona,VCU,Away,9,149,355,59-88,-29,-20,147,-2
2018-12-01,VCU,Iona,Home,-9,149,-445,88-59,29,20,147,-2
2018-12-01,Lg Beach St,San Diego,Away,10.5,152,475,70-74,-4,6.5,144,-8
2018-12-01,San Diego,Lg Beach St,Home,-10.5,152,-600,74-70,4,-6.5,144,-8
2018-12-01,Savannah St,Gard-Webb,Away,14.5,170.5,1025,60-97,-37,-22.5,157,-13.5
2018-12-01,Gard-Webb,Savannah St,Home,-14.5,170.5,-1550,97-60,37,22.5,157,-13.5
2018-12-01,TN State,W Kentucky,Away,15.5,143,988,74-88,-14,1.5,162,19
2018-12-01,W Kentucky,TN State,Home,-15.5,143,-1638,88-74,14,-1.5,162,19
2018-12-01,Austin Peay,Alab A&M,Away,-13,139,-1000,73-61,12,-1,134,-5
2018-12-01,Alab A&M,Austin Peay,Home,13,139,673,61-73,-12,1,134,-5
2018-12-01,Mt St Marys,Loyola-MD,Away,6.5,144,240,65-75,-10,-3.5,140,-4
2018-12-01,Loyola-MD,Mt St Marys,Home,-6.5,144,-280,75-65,10,3.5,140,-4
2018-12-01,Mercer,Citadel,Away,-1.5,164,-125,69-79,-10,-11.5,148,-16
2018-12-01,Citadel,Mercer,Home,1.5,164,105,79-69,10,11.5,148,-16
2018-12-01,Jksnville St,N Alabama,Away,-11,144.5,-654,76-65,11,0,141,-3.5
2018-12-01,N Alabama,Jksnville St,Home,11,144.5,484,65-76,-11,0,141,-3.5
2018-12-01,N Hampshire,Bryant,Away,4.5,147,170,65-75,-10,-5.5,140,-7
2018-12-01,Bryant,N Hampshire,Home,-4.5,147,-200,75-65,10,5.5,140,-7
2018-12-01,Ball St,IUPUI,Away,-3,147.5,-153,85-75,10,7,160,12.5
2018-12-01,IUPUI,Ball St,Home,3,147.5,133,75-85,-10,-7,160,12.5
2018-12-01,Fairfield,Army,Away,2.5,148.5,125,60-63,-3,-0.5,123,-25.5
