Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2024-01-06,Southern,TX Southern,Home,-4,143.5,-210,58-51,7,3,109,-34.5
2024-01-06,Alabama St,Miss Val St,Away,-10.5,130.5,-674,54-51,3,-7.5,105,-25.5
2024-01-06,Miss Val St,Alabama St,Home,10.5,130.5,441,51-54,-3,7.5,105,-25.5
2024-01-06,NC A&T,Elon,Away,5.5,157,208,59-77,-18,-12.5,136,-21
2024-01-06,Elon,NC A&T,Home,-5.5,157,-255,77-59,18,12.5,136,-21
2024-01-06,UC Riverside,Lg Beach St,Away,7,154.5,270,75-83,-8,-1,158,3.5
2024-01-06,Lg Beach St,UC Riverside,Home,-7,154.5,-325,83-75,8,1,158,3.5
2024-01-06,Liberty,W Kentucky,Away,-3.5,145,-162,68-70,-2,-5.5,138,-7
2024-01-06,W Kentucky,Liberty,Home,3.5,145,136,70-68,2,5.5,138,-7
2024-01-06,NW State,Lamar,Away,10.5,152.5,425,70-90,-20,-9.5,160,7.5
2024-01-06,Lamar,NW State,Home,-10.5,152.5,-575,90-70,20,9.5,160,7.5
2024-01-06,Furman,Chattanooga,Away,1.5,156,105,58-73,-15,-13.5,131,-25
2024-01-06,Chattanooga,Furman,Home,-1.5,156,-125,73-58,15,13.5,131,-25
2024-01-05,Bowling Grn,Akron,Away,9.5,142.5,380,67-83,-16,-6.5,150,7.5
2024-01-05,Akron,Bowling Grn,Home,-9.5,142.5,-500,83-67,16,6.5,150,7.5
2024-01-06,Austin Peay,E Kentucky,Away,4.5,142,160,59-69,-10,-5.5,128,-14
2024-01-06,E Kentucky,Austin Peay,Home,-4.5,142,-192,69-59,10,5.5,128,-14
2024-01-06,Utah,Arizona,Away,12.5,164.5,640,73-92,-19,-6.5,165,0.5
2024-01-06,Arizona,Utah,Home,-12.5,164.5,-900,92-73,19,6.5,165,0.5
2024-01-06,Hawaii,Cal St Nrdge,Away,-1,145.5,-118,66-76,-10,-11,142,-3.5
2024-01-06,Cal St Nrdge,Hawaii,Home,1,145.5,-102,76-66,10,11,142,-3.5
2024-01-06,Weber St,Oral Roberts,Away,-2.5,145.5,-148,83-78,5,2.5,161,15.5
2024-01-06,Oral Roberts,Weber St,Home,2.5,145.5,124,78-83,-5,-2.5,161,15.5
2024-01-06,Neb Omaha,Idaho St,Away,3,138.5,125,62-63,-1,2,125,-13.5
2024-01-06,Idaho St,Neb Omaha,Home,-3,138.5,-145,63-62,1,-2,125,-13.5
2024-01-06,Coastal Car,Louisiana,Away,10,148.5,416,77-85,-8,2,162,13.5
2024-01-06,Louisiana,Coastal Car,Home,-10,148.5,-575,85-77,8,-2,162,13.5
2024-01-06,Denver,N Colorado,Away,4,167,154,82-86,-4,0,168,1
2024-01-06,N Colorado,Denver,Home,-4,167,-185,86-82,4,0,168,1
2024-01-06,Ohio St,Indiana,Away,-1,148,-118,65-71,-6,-7,136,-12
2024-01-06,Indiana,Ohio St,Home,1,148,-102,71-65,6,7,136,-12
2024-01-06,Texas Tech,Texas,Away,6.5,140.5,235,78-67,11,17.5,145,4.5
2024-01-06,Texas,Texas Tech,Home,-6.5,140.5,-290,67-78,-11,-17.5,145,4.5
2024-01-06,S Illinois,Illinois St,Away,-2,133,-130,71-64,7,5,135,2
2024-01-06,Illinois St,S Illinois,Home,2,133,110,64-71,-7,-5,135,2
2024-01-06,Valparaiso,IL-Chicago,Away,12.5,138,544,64-70,-6,6.5,134,-4
2024-01-06,IL-Chicago,Valparaiso,Home,-12.5,138,-804,70-64,6,-6.5,134,-4
2024-01-06,Murray St,Evansville,Away,1,150,-107,81-59,22,23,140,-10
2024-01-06,Evansville,Murray St,Home,-1,150,-113,59-81,-22,-23,140,-10
2024-01-06,Central Ark,N Alabama,Away,10,152.5,390,84-81,3,13,165,12.5
2024-01-06,N Alabama,Central Ark,Home,-10,152.5,-574,81-84,-3,-13,165,12.5
2024-01-06,TN Tech,S Indiana,Away,3,138.5,133,73-59,14,17,132,-6.5
2024-01-06,S Indiana,TN Tech,Home,-3,138.5,-156,59-73,-14,-17,132,-6.5
2024-01-06,LSU,Texas A&M,Away,11.5,146.5,525,68-53,15,26.5,121,-25.5
2024-01-06,Texas A&M,LSU,Home,-11.5,146.5,-750,53-68,-15,-26.5,121,-25.5
2024-01-06,Prairie View,Grambling St,Away,3,138.5,135,63-69,-6,-3,132,-6.5
2024-01-06,Grambling St,Prairie View,Home,-3,138.5,-160,69-63,6,3,132,-6.5
2024-01-06,Grd Canyon,Utah Tech,Away,-13,148,-1000,75-65,10,-3,140,-8
2024-01-06,Utah Tech,Grd Canyon,Home,13,148,650,65-75,-10,3,140,-8
2024-01-06,South Dakota,Montana,Away,12.5,153,615,63-82,-19,-6.5,145,-8
2024-01-06,Montana,South Dakota,Home,-12.5,153,-850,82-63,19,6.5,145,-8
2024-01-06,UCSD,CS Fullerton,Away,-2.5,136,-142,76-58,18,15.5,134,-2
2024-01-06,CS Fullerton,UCSD,Home,2.5,136,120,58-76,-18,-15.5,134,-2
2024-01-06,California,UCLA,Away,6.5,136,235,66-57,9,15.5,123,-13
2024-01-06,UCLA,California,Home,-6.5,136,-280,57-66,-9,-15.5,123,-13
2024-01-06,UCSB,Cal Poly,Away,-6.5,138.5,-298,61-52,9,2.5,113,-25.5
2024-01-06,Cal Poly,UCSB,Home,6.5,138.5,240,52-61,-9,-2.5,113,-25.5
2024-01-06,Wyoming,New Mexico,Away,16.5,154,904,60-77,-17,-0.5,137,-17
2024-01-06,New Mexico,Wyoming,Home,-16.5,154,-1580,77-60,17,0.5,137,-17
2024-01-06,Cincinnati,BYU,Away,10,153,395,71-60,11,21,131,-22
2024-01-06,BYU,Cincinnati,Home,-10,153,-500,60-71,-11,-21,131,-22
2024-01-07,Michigan,Penn St,Neutral,-3,154,-155,73-79,-6,-9,152,-2
2024-01-07,Penn St,Michigan,Neutral,3,154,135,79-73,6,9,152,-2
2024-01-07,Michigan St,Northwestern,Away,-3,136,-162,74-88,-14,-17,162,26
2024-01-07,Northwestern,Michigan St,Home,3,136,130,88-74,14,17,162,26
2024-01-07,Maryland,Minnesota,Away,1.5,135.5,105,62-65,-3,-1.5,127,-8.5
2024-01-07,Minnesota,Maryland,Home,-1.5,135.5,-123,65-62,3,1.5,127,-8.5
2024-01-07,Wichita St,Temple,Away,-1,148.5,-122,61-68,-7,-8,129,-19.5
2024-01-07,Temple,Wichita St,Home,1,148.5,102,68-61,7,8,129,-19.5
2024-01-07,U Mass,Dayton,Away,7.5,148,288,60-64,-4,3.5,124,-24
2024-01-07,Dayton,U Mass,Home,-7.5,148,-369,64-60,4,-3.5,124,-24
2024-01-07,Niagara,Iona,Away,9.5,140.5,388,75-73,2,11.5,148,7.5
2024-01-07,Iona,Niagara,Home,-9.5,140.5,-528,73-75,-2,-11.5,148,7.5
2024-01-07,IUPUI,Youngs St,Away,17,146,1100,65-75,-10,7,140,-6
2024-01-07,Youngs St,IUPUI,Home,-17,146,-2100,75-65,10,-7,140,-6
2024-01-07,Mt St Marys,St Peters,Away,2,129,105,64-70,-6,-4,134,5
2024-01-07,St Peters,Mt St Marys,Home,-2,129,-123,70-64,6,4,134,5
2024-01-07,Marist,Fairfield,Away,2,134,110,61-82,-21,-19,143,9
2024-01-07,Fairfield,Marist,Home,-2,134,-130,82-61,21,19,143,9
2024-01-07,Canisius,Rider,Away,1,148,-101,76-79,-3,-2,155,7
2024-01-07,Rider,Canisius,Home,-1,148,-116,79-76,3,2,155,7
2024-01-07,Manhattan,Quinnipiac,Away,9.5,150.5,375,59-76,-17,-7.5,135,-15.5
2024-01-07,Quinnipiac,Manhattan,Home,-9.5,150.5,-500,76-59,17,7.5,135,-15.5
2024-01-07,Tulsa,E Carolina,Away,5,143.5,185,57-62,-5,0,119,-24.5
2024-01-07,E Carolina,Tulsa,Home,-5,143.5,-224,62-57,5,0,119,-24.5
2024-01-07,Indiana St,N Iowa,Away,-2.5,156.5,-135,77-66,11,8.5,143,-13.5
2024-01-07,N Iowa,Indiana St,Home,2.5,156.5,114,66-77,-11,-8.5,143,-13.5
2024-01-07,Drake,Belmont,Away,-5.5,154.5,-230,65-87,-22,-27.5,152,-2.5
2024-01-07,Belmont,Drake,Home,5.5,154.5,190,87-65,22,27.5,152,-2.5
2024-01-07,S Florida,UAB,Away,4,151.5,147,71-75,-4,0,146,-5.5
2024-01-07,UAB,S Florida,Home,-4,151.5,-174,75-71,4,0,146,-5.5
2024-01-07,Chicago St,TX El Paso,Away,10.5,132.5,425,69-74,-5,5.5,143,10.5
2024-01-07,TX El Paso,Chicago St,Home,-10.5,132.5,-575,74-69,5,-5.5,143,10.5
2024-01-07,N Kentucky,Cleveland St,Away,4.5,147,165,85-88,-3,1.5,173,26
2024-01-07,Cleveland St,N Kentucky,Home,-4.5,147,-200,88-85,3,-1.5,173,26
2024-01-07,S Methodist,Memphis,Away,7,152,241,59-62,-3,4,121,-31
2024-01-07,Memphis,S Methodist,Home,-7,152,-300,62-59,3,-4,121,-31
2024-01-08,Alabama St,Ark Pine Bl,Away,-1.5,154,-118,83-72,11,9.5,155,1
2024-01-08,Ark Pine Bl,Alabama St,Home,1.5,154,-102,72-83,-11,-9.5,155,1
2024-01-08,Northeastrn,Monmouth,Away,2.5,139.5,126,62-81,-19,-16.5,143,3.5
2024-01-08,Monmouth,Northeastrn,Home,-2.5,139.5,-146,81-62,19,16.5,143,3.5
2024-01-08,Howard,S Car State,Away,-4,152.5,-198,82-78,4,0,160,7.5
2024-01-08,S Car State,Howard,Home,4,152.5,164,78-82,-4,0,160,7.5
2024-01-08,Delaware St,Morgan St,Away,-2.5,145.5,-134,78-66,12,9.5,144,-1.5
2024-01-08,Morgan St,Delaware St,Home,2.5,145.5,110,66-78,-12,-9.5,144,-1.5
2024-01-08,Norfolk St,NC Central,Away,1.5,139.5,105,58-60,-2,-0.5,118,-21.5
2024-01-08,NC Central,Norfolk St,Home,-1.5,139.5,-125,60-58,2,0.5,118,-21.5
2024-01-09,SE Louisiana,Nicholls,Away,4,137,154,61-66,-5,-1,127,-10
2024-01-09,Nicholls,SE Louisiana,Home,-4,137,-185,66-61,5,1,127,-10
2024-01-08,TX A&M-Com,New Orleans,Away,3.5,145.5,136,85-88,-3,0.5,173,27.5
2024-01-08,New Orleans,TX A&M-Com,Home,-3.5,145.5,-162,88-85,3,-0.5,173,27.5
2024-01-08,McNeese St,NW State,Away,-19,145,-2400,68-59,9,-10,127,-18
2024-01-08,NW State,McNeese St,Home,19,145,1200,59-68,-9,10,127,-18
2024-01-08,Maryland ES,Coppin St,Away,-3.5,128.5,-170,55-58,-3,-6.5,113,-15.5
2024-01-08,Coppin St,Maryland ES,Home,3.5,128.5,150,58-55,3,6.5,113,-15.5
2024-01-08,Hsn Christian,TX A&M-CC,Away,11.5,151.5,507,59-81,-22,-10.5,140,-11.5
2024-01-08,TX A&M-CC,Hsn Christian,Home,-11.5,151.5,-811,81-59,22,10.5,140,-11.5
2024-01-08,Incar Word,Lamar,Away,6.5,156,250,59-75,-16,-9.5,134,-22
2024-01-08,Lamar,Incar Word,Home,-6.5,156,-300,75-59,16,9.5,134,-22
2024-01-08,Alab A&M,Miss Val St,Away,-7.5,132,-375,78-70,8,0.5,148,16
2024-01-08,Miss Val St,Alab A&M,Home,7.5,132,290,70-78,-8,-0.5,148,16
2024-01-08,TX Southern,Grambling St,Away,-1,131.5,-117,54-52,2,1,106,-25.5
2024-01-08,Grambling St,TX Southern,Home,1,131.5,-103,52-54,-2,-1,106,-25.5
2024-01-08,Prairie View,Southern,Away,6,145,194,58-79,-21,-15,137,-8
2024-01-08,Southern,Prairie View,Home,-6,145,-247,79-58,21,15,137,-8
2024-01-09,Wyoming,Utah St,Away,15,150,895,59-83,-24,-9,142,-8
2024-01-09,Utah St,Wyoming,Home,-15,150,-1559,83-59,24,9,142,-8
2024-01-09,Colorado St,Boise St,Away,-2,146,-135,58-65,-7,-9,123,-23
2024-01-09,Boise St,Colorado St,Home,2,146,115,65-58,7,9,123,-23
2024-01-09,Columbia,Cornell,Away,10.5,168.5,485,79-91,-12,-1.5,170,1.5
2024-01-09,Cornell,Columbia,Home,-10.5,168.5,-625,91-79,12,1.5,170,1.5
2024-01-09,Seton Hall,Georgetown,Away,-6.5,137.5,-311,74-70,4,-2.5,144,6.5
2024-01-09,Georgetown,Seton Hall,Home,6.5,137.5,249,70-74,-4,2.5,144,6.5
2024-01-09,S Carolina,Alabama,Away,12,153,539,47-74,-27,-15,121,-32
2024-01-09,Alabama,S Carolina,Home,-12,153,-794,74-47,27,15,121,-32
2024-01-09,Missouri,Kentucky,Away,11.5,160,575,77-90,-13,-1.5,167,7
2024-01-09,Kentucky,Missouri,Home,-11.5,160,-850,90-77,13,1.5,167,7
2024-01-09,Rhode Island,Davidson,Away,5,143.5,190,79-74,5,10,153,9.5
2024-01-09,Davidson,Rhode Island,Home,-5,143.5,-220,74-79,-5,-10,153,9.5
2024-01-09,Wake Forest,Florida St,Away,-3,149,-155,82-87,-5,-8,169,20
2024-01-09,Florida St,Wake Forest,Home,3,149,132,87-82,5,8,169,20
2024-01-09,Kansas St,W Virginia,Away,-2,141.5,-135,81-67,14,12,148,6.5
2024-01-09,W Virginia,Kansas St,Home,2,141.5,115,67-81,-14,-12,148,6.5
2024-01-09,Houston,Iowa St,Away,-2.5,129.5,-140,53-57,-4,-6.5,110,-19.5
2024-01-09,Iowa St,Houston,Home,2.5,129.5,115,57-53,4,6.5,110,-19.5
2024-01-09,Texas,Cincinnati,Away,5,146,169,74-73,1,6,147,1
2024-01-09,Cincinnati,Texas,Home,-5,146,-202,73-74,-1,-6,147,1
2024-01-09,Indiana,Rutgers,Away,4,140.5,162,57-66,-9,-5,123,-17.5
2024-01-09,Rutgers,Indiana,Home,-4,140.5,-194,66-57,9,5,123,-17.5
2024-01-09,VCU,Geo Mason,Away,4,140,164,54-50,4,8,104,-36
2024-01-09,Geo Mason,VCU,Home,-4,140,-198,50-54,-4,-8,104,-36
2024-01-09,Central Mich,E Michigan,Away,4.5,139,175,80-64,16,20.5,144,5
2024-01-09,E Michigan,Central Mich,Home,-4.5,139,-205,64-80,-16,-20.5,144,5
2024-01-09,Akron,Ball St,Away,-7,137.5,-319,80-76,4,-3,156,18.5
2024-01-09,Ball St,Akron,Home,7,137.5,254,76-80,-4,3,156,18.5
2024-01-09,N Illinois,W Michigan,Away,3,152,135,90-95,-5,-2,185,33
2024-01-09,W Michigan,N Illinois,Home,-3,152,-155,95-90,5,2,185,33
2024-01-09,Toledo,Kent St,Away,4,152.5,145,89-75,14,18,164,11.5
2024-01-09,Kent St,Toledo,Home,-4,152.5,-175,75-89,-14,-18,164,11.5
2024-01-09,Miami (OH),Buffalo,Away,2,144.5,114,86-65,21,23,151,6.5
2024-01-09,Buffalo,Miami (OH),Home,-2,144.5,-135,65-86,-21,-23,151,6.5
2024-01-09,Ohio,Bowling Grn,Away,-1,152.5,-116,78-83,-5,-6,161,8.5
2024-01-09,Bowling Grn,Ohio,Home,1,152.5,-101,83-78,5,6,161,8.5
2024-01-09,Yale,Brown,Away,-6.5,136.5,-285,80-70,10,3.5,150,13.5
2024-01-09,Brown,Yale,Home,6.5,136.5,240,70-80,-10,-3.5,150,13.5
2024-01-09,Oklahoma St,Texas Tech,Away,7.5,135.5,280,73-90,-17,-9.5,163,27.5
2024-01-09,Texas Tech,Oklahoma St,Home,-7.5,135.5,-350,90-73,17,9.5,163,27.5
2024-01-09,Richmond,Loyola-Chi,Away,2.5,138,125,58-56,2,4.5,114,-24
2024-01-09,Loyola-Chi,Richmond,Home,-2.5,138,-145,56-58,-2,-4.5,114,-24
2024-01-09,BYU,Baylor,Away,4.5,154,170,72-81,-9,-4.5,153,-1
2024-01-09,Baylor,BYU,Home,-4.5,154,-204,81-72,9,4.5,153,-1
2024-01-09,Vanderbilt,LSU,Away,8.5,143.5,350,69-77,-8,0.5,146,2.5
2024-01-09,LSU,Vanderbilt,Home,-8.5,143.5,-430,77-69,8,-0.5,146,2.5
2024-01-09,Texas A&M,Auburn,Away,6.5,147.5,245,55-66,-11,-4.5,121,-26.5
2024-01-09,Auburn,Texas A&M,Home,-6.5,147.5,-306,66-55,11,4.5,121,-26.5
2024-01-09,Creighton,DePaul,Away,-15.5,143.5,-1593,84-58,26,10.5,142,-1.5
2024-01-09,DePaul,Creighton,Home,15.5,143.5,909,58-84,-26,-10.5,142,-1.5
2024-01-09,Duke,Pittsburgh,Away,-5,145.5,-218,75-53,22,17,128,-17.5
2024-01-09,Pittsburgh,Duke,Home,5,145.5,180,53-75,-22,-17,128,-17.5
2024-01-09,Notre Dame,GA Tech,Away,6,134,225,75-68,7,13,143,9
2024-01-09,GA Tech,Notre Dame,Home,-6,134,-278,68-75,-7,-13,143,9
2024-01-09,Purdue,Nebraska,Away,-7.5,150.5,-340,72-88,-16,-23.5,160,9.5
2024-01-09,Nebraska,Purdue,Home,7.5,150.5,270,88-72,16,23.5,160,9.5
2024-01-09,Air Force,Nevada,Away,14,132,825,54-67,-13,1,121,-11
2024-01-09,Nevada,Air Force,Home,-14,132,-1400,67-54,13,-1,121,-11
2024-01-09,New Mexico,UNLV,Away,-2,152,-140,73-83,-10,-12,156,4
2024-01-09,UNLV,New Mexico,Home,2,152,120,83-73,10,12,156,4
2024-01-09,San Diego St,San Jose St,Away,-10.5,138.5,-584,81-78,3,-7.5,159,20.5
2024-01-09,San Jose St,San Diego St,Home,10.5,138.5,422,78-81,-3,7.5,159,20.5
2024-01-11,Radford,Longwood,Away,6,135,199,69-58,11,17,127,-8
2024-01-11,Longwood,Radford,Home,-6,135,-254,58-69,-11,-17,127,-8
2024-01-10,Wofford,Mercer,Home,-5,143.5,-211,74-73,1,-4,147,3.5
2024-01-10,Mercer,Wofford,Away,5,143.5,175,73-74,-1,4,147,3.5
2024-01-10,W Carolina,E Tenn St,Away,-2,142.5,-130,80-66,14,12,146,3.5
2024-01-10,E Tenn St,W Carolina,Home,2,142.5,110,66-80,-14,-12,146,3.5
2024-01-10,WI-Grn Bay,IUPUI,Away,-8,134,-380,68-58,10,2,126,-8
2024-01-10,IUPUI,WI-Grn Bay,Home,8,134,300,58-68,-10,-2,126,-8
2024-01-10,Loyola-MD,Army,Away,4,124.5,154,71-65,6,10,136,11.5
2024-01-10,Army,Loyola-MD,Home,-4,124.5,-185,65-71,-6,-10,136,11.5
2024-01-10,Northwestern,Penn St,Away,-1.5,143.5,-126,76-72,4,2.5,148,4.5
2024-01-10,Penn St,Northwestern,Home,1.5,143.5,106,72-76,-4,-2.5,148,4.5
2024-01-10,Providence,St Johns,Away,7.5,145.5,269,73-75,-2,5.5,148,2.5
2024-01-10,St Johns,Providence,Home,-7.5,145.5,-342,75-73,2,-5.5,148,2.5
2024-01-10,IPFW,Youngs St,Away,3.5,155,135,85-93,-8,-4.5,178,23
2024-01-10,Youngs St,IPFW,Home,-3.5,155,-155,93-85,8,4.5,178,23
2024-01-10,Chicago St,F Dickinson,Away,3,145,131,75-74,1,4,149,4
2024-01-10,F Dickinson,Chicago St,Home,-3,145,-161,74-75,-1,-4,149,4
2024-01-10,Jksnville St,Liberty,Away,11,130.5,473,61-51,10,21,112,-18.5
2024-01-10,Liberty,Jksnville St,Home,-11,130.5,-674,51-61,-10,-21,112,-18.5
2024-01-10,GA Southern,Marshall,Away,11.5,154.5,487,74-79,-5,6.5,153,-1.5
2024-01-10,Marshall,GA Southern,Home,-11.5,154.5,-698,79-74,5,-6.5,153,-1.5
2024-01-10,Fla Gulf Cst,Queens,Away,2,151.5,114,75-78,-3,-1,153,1.5
2024-01-10,Queens,Fla Gulf Cst,Home,-2,151.5,-135,78-75,3,1,153,1.5
2024-01-10,Stetson,Kennesaw St,Away,4.5,159.5,155,70-88,-18,-13.5,158,-1.5
2024-01-10,Kennesaw St,Stetson,Home,-4.5,159.5,-192,88-70,18,13.5,158,-1.5
2024-01-10,Citadel,Furman,Away,11,150.5,445,68-82,-14,-3,150,-0.5
2024-01-10,Furman,Citadel,Home,-11,150.5,-565,82-68,14,3,150,-0.5
2024-01-10,Wright St,Rob Morris,Away,-5,158,-217,101-76,25,20,177,19
2024-01-10,Rob Morris,Wright St,Home,5,158,180,76-101,-25,-20,177,19
2024-01-10,N Kentucky,Oakland,Away,6,147.5,210,65-70,-5,1,135,-12.5
2024-01-10,Oakland,N Kentucky,Home,-6,147.5,-250,70-65,5,-1,135,-12.5
2024-01-10,Lafayette,Colgate,Away,14,131,729,69-64,5,19,133,2
2024-01-10,Colgate,Lafayette,Home,-14,131,-1346,64-69,-5,-19,133,2
2024-01-10,Navy,Holy Cross,Away,-3.5,134,-175,80-70,10,6.5,150,16
2024-01-10,Holy Cross,Navy,Home,3.5,134,145,70-80,-10,-6.5,150,16
2024-01-10,American,Boston U,Away,1.5,133,101,68-72,-4,-2.5,140,7
2024-01-10,Boston U,American,Home,-1.5,133,-122,72-68,4,2.5,140,7
2024-01-10,Tennessee,Miss State,Away,-2,138,-135,72-77,-5,-7,149,11
2024-01-10,Miss State,Tennessee,Home,2,138,114,77-72,5,7,149,11
2024-01-10,Charl South,Gard-Webb,Away,13.5,143,600,86-74,12,25.5,160,17
2024-01-10,Gard-Webb,Charl South,Home,-13.5,143,-900,74-86,-12,-25.5,160,17
2024-01-10,Winthrop,Presbyterian,Away,-5,141,-225,81-71,10,5,152,11
2024-01-10,Presbyterian,Winthrop,Home,5,141,185,71-81,-10,-5,152,11
2024-01-10,Bucknell,Lehigh,Away,5,138.5,215,86-80,6,11,166,27.5
2024-01-10,Lehigh,Bucknell,Home,-5,138.5,-265,80-86,-6,-11,166,27.5
2024-01-10,NC-Asheville,High Point,Away,6.5,152.5,225,79-84,-5,1.5,163,10.5
2024-01-10,High Point,NC-Asheville,Home,-6.5,152.5,-278,84-79,5,-1.5,163,10.5
2024-01-10,La Salle,U Mass,Away,8.5,152.5,354,65-81,-16,-7.5,146,-6.5
2024-01-10,U Mass,La Salle,Home,-8.5,152.5,-472,81-65,16,7.5,146,-6.5
2024-01-10,St Josephs,Saint Louis,Away,-3,150,-160,85-88,-3,-6,173,23
2024-01-10,Saint Louis,St Josephs,Home,3,150,140,88-85,3,6,173,23
2024-01-10,E Carolina,Temple,Away,1.5,141,102,73-62,11,12.5,135,-6
2024-01-10,Temple,E Carolina,Home,-1.5,141,-122,62-73,-11,-12.5,135,-6
2024-01-10,Tulsa,Charlotte,Away,7.5,133,260,76-84,-8,-0.5,160,27
2024-01-10,Charlotte,Tulsa,Home,-7.5,133,-325,84-76,8,0.5,160,27
2024-01-10,Clemson,VA Tech,Away,-2,144.5,-130,72-87,-15,-17,159,14.5
2024-01-10,VA Tech,Clemson,Home,2,144.5,110,87-72,15,17,159,14.5
2024-01-10,Louisville,Miami,Away,16.5,157,950,80-71,9,25.5,151,-6
2024-01-10,Miami,Louisville,Home,-16.5,157,-1800,71-80,-9,-25.5,151,-6
2024-01-10,Kansas,UCF,Away,-7,145,-310,60-65,-5,-12,125,-20
2024-01-10,UCF,Kansas,Home,7,145,260,65-60,5,12,125,-20
2024-01-10,Illinois St,Belmont,Away,6.5,149,224,60-67,-7,-0.5,127,-22
2024-01-10,Belmont,Illinois St,Home,-6.5,149,-276,67-60,7,0.5,127,-22
2024-01-10,W Kentucky,Sam Hous St,Away,2.5,156.5,124,74-78,-4,-1.5,152,-4.5
2024-01-10,Sam Hous St,W Kentucky,Home,-2.5,156.5,-148,78-74,4,1.5,152,-4.5
2024-01-10,Evansville,Bradley,Away,13,144,650,50-86,-36,-23,136,-8
2024-01-10,Bradley,Evansville,Home,-13,144,-1000,86-50,36,23,136,-8
2024-01-10,N Carolina,NC State,Away,-3,153.5,-154,67-54,13,10,121,-32.5
2024-01-10,NC State,N Carolina,Home,3,153.5,130,54-67,-13,-10,121,-32.5
2024-01-10,S Illinois,Valparaiso,Away,-9.5,135.5,-500,77-68,9,-0.5,145,9.5
2024-01-10,Valparaiso,S Illinois,Home,9.5,135.5,395,68-77,-9,0.5,145,9.5
2024-01-10,IL-Chicago,N Iowa,Away,7.5,139,272,59-67,-8,-0.5,126,-13
2024-01-10,N Iowa,IL-Chicago,Home,-7.5,139,-346,67-59,8,0.5,126,-13
2024-01-10,Murray St,Missouri St,Away,5,145.5,190,77-53,24,29,130,-15.5
2024-01-10,Missouri St,Murray St,Home,-5,145.5,-220,53-77,-24,-29,130,-15.5
2024-01-10,Indiana St,Drake,Away,2.5,155,125,78-89,-11,-8.5,167,12
2024-01-10,Drake,Indiana St,Home,-2.5,155,-145,89-78,11,8.5,167,12
2024-01-10,UTSA,Memphis,Away,19,160.5,1250,101-107,-6,13,208,47.5
2024-01-10,Memphis,UTSA,Home,-19,160.5,-3000,107-101,6,-13,208,47.5
2024-01-10,Wisconsin,Ohio St,Away,3,137,134,71-60,11,14,131,-6
2024-01-10,Ohio St,Wisconsin,Home,-3,137,-158,60-71,-11,-14,131,-6
2024-01-10,Connecticut,Xavier,Away,-4.5,147.5,-198,80-75,5,0.5,155,7.5
2024-01-10,Xavier,Connecticut,Home,4.5,147.5,165,75-80,-5,-0.5,155,7.5
2024-01-10,Louisiana,Troy,Away,2,146.5,108,73-79,-6,-4,152,5.5
2024-01-10,Troy,Louisiana,Home,-2,146.5,-126,79-73,6,4,152,5.5
2024-01-10,Oklahoma,TX Christian,Away,5,147.5,180,71-80,-9,-4,151,3.5
2024-01-10,TX Christian,Oklahoma,Home,-5,147.5,-225,80-71,9,4,151,3.5
2024-01-10,Butler,Marquette,Away,11.5,154.5,525,69-62,7,18.5,131,-23.5
2024-01-10,Marquette,Butler,Home,-11.5,154.5,-750,62-69,-7,-18.5,131,-23.5
2024-01-10,Arkansas,Georgia,Away,2,151.5,114,66-76,-10,-8,142,-9.5
2024-01-10,Georgia,Arkansas,Home,-2,151.5,-134,76-66,10,8,142,-9.5
2024-01-10,Florida,Mississippi,Away,-2.5,157,-146,85-103,-18,-20.5,188,31
2024-01-10,Mississippi,Florida,Home,2.5,157,124,103-85,18,20.5,188,31
2024-01-10,Boston Col,Syracuse,Away,4,154,150,59-69,-10,-6,128,-26
2024-01-10,Syracuse,Boston Col,Home,-4,154,-180,69-59,10,6,128,-26
2024-01-10,Wash State,USC,Away,7,145.5,240,72-64,8,15,136,-9.5
2024-01-10,USC,Wash State,Home,-7,145.5,-285,64-72,-8,-15,136,-9.5
2024-01-10,Colorado,California,Away,-5,149,-221,78-82,-4,-9,160,11
2024-01-10,California,Colorado,Home,5,149,183,82-78,4,9,160,11
2024-01-11,UCLA,Utah,Away,8.5,137.5,345,44-90,-46,-37.5,134,-3.5
2024-01-11,Utah,UCLA,Home,-8.5,137.5,-425,90-44,46,37.5,134,-3.5
2024-01-11,Pacific,Pepperdine,Away,12.5,145.5,591,78-93,-15,-2.5,171,25.5
2024-01-11,Pepperdine,Pacific,Home,-12.5,145.5,-894,93-78,15,2.5,171,25.5
2024-01-11,Portland,St Marys,Away,19,135.5,1150,52-95,-43,-24,147,11.5
2024-01-11,St Marys,Portland,Home,-19,135.5,-2500,95-52,43,24,147,11.5
2024-01-11,Gonzaga,Santa Clara,Away,-8,158,-395,76-77,-1,-9,153,-5
2024-01-11,Santa Clara,Gonzaga,Home,8,158,310,77-76,1,9,153,-5
2024-01-11,N Dakota St,Kansas City,Away,3,140,142,92-91,1,4,183,43
2024-01-11,Kansas City,N Dakota St,Home,-3,140,-170,91-92,-1,-4,183,43
2024-01-11,North Dakota,Neb Omaha,Away,3,142.5,126,61-79,-18,-15,140,-2.5
2024-01-11,Neb Omaha,North Dakota,Home,-3,142.5,-148,79-61,18,15,140,-2.5
2024-01-11,NC-Grnsboro,Samford,Away,4.5,151.5,170,70-79,-9,-4.5,149,-2.5
