Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2021-02-25,Merrimack,St Fran (NY),Home,-2.5,136,-135,71-84,-13,-15.5,155,19
2021-02-25,F Dickinson,Sacred Hrt,Away,-1,155,-122,82-69,13,12,151,-4
2021-02-25,Sacred Hrt,F Dickinson,Home,1,155,104,69-82,-13,-12,151,-4
2021-02-25,LIU,Bryant,Away,5,163.5,189,80-87,-7,-2,167,3.5
2021-02-25,Bryant,LIU,Home,-5,163.5,-230,87-80,7,2,167,3.5
2021-02-25,Wagner,Central Conn,Away,-9,136,-391,83-63,20,11,146,10
2021-02-25,Central Conn,Wagner,Home,9,136,296,63-83,-20,-11,146,10
2021-02-26,Wagner,Central Conn,Away,-9.5,139,-472,77-83,-6,-15.5,160,21
2021-02-26,Central Conn,Wagner,Home,9.5,139,345,83-77,6,15.5,160,21
2021-02-26,LIU,Bryant,Away,5.5,164.5,194,60-63,-3,2.5,123,-41.5
2021-02-26,Bryant,LIU,Home,-5.5,164.5,-238,63-60,3,-2.5,123,-41.5
2021-02-26,F Dickinson,Sacred Hrt,Away,-1,153.5,-119,64-70,-6,-7,134,-19.5
2021-02-26,Sacred Hrt,F Dickinson,Home,1,153.5,102,70-64,6,7,134,-19.5
2021-02-26,St Fran (NY),Merrimack,Away,2.5,139,125,67-75,-8,-5.5,142,3
2021-02-26,Merrimack,St Fran (NY),Home,-2.5,139,-145,75-67,8,5.5,142,3
2021-03-01,Air Force,Colorado St,Away,18,133.5,920,44-74,-30,-12,118,-15.5
2021-03-01,Colorado St,Air Force,Home,-18,133.5,-1286,74-44,30,12,118,-15.5
2021-01-30,Siena,Marist,Away,-6.5,129.5,-280,54-55,-1,-7.5,109,-20.5
2021-01-30,Marist,Siena,Home,6.5,129.5,230,55-54,1,7.5,109,-20.5
2020-12-18,Air Force,Nevada,Away,11,129,540,57-74,-17,-6,131,2
2020-12-18,Nevada,Air Force,Home,-11,129,-775,74-57,17,6,131,2
2020-12-21,San Jose St,Utah St,Away,19,146.5,1366,62-107,-45,-26,169,22.5
2020-12-21,Utah St,San Jose St,Home,-19,146.5,-3260,107-62,45,26,169,22.5
2020-12-23,San Jose St,Utah St,Away,22.5,151,1694,52-85,-33,-10.5,137,-14
2020-12-23,Utah St,San Jose St,Home,-22.5,151,-6253,85-52,33,10.5,137,-14
2020-12-28,Fresno St,Colorado St,Away,10,141.5,377,53-75,-22,-12,128,-13.5
2020-12-28,Colorado St,Fresno St,Home,-10,141.5,-484,75-53,22,12,128,-13.5
2020-12-31,Nevada,New Mexico,Neutral,-5,146,-215,68-54,14,9,122,-24
2020-12-31,New Mexico,Nevada,Neutral,5,146,180,54-68,-14,-9,122,-24
2020-12-31,Utah St,Air Force,Away,-12,128.5,-775,83-48,35,23,131,2.5
2020-12-31,Air Force,Utah St,Home,12,128.5,540,48-83,-35,-23,131,2.5
2020-12-31,Boise St,San Jose St,Away,-22.5,151,-7128,106-54,52,29.5,160,9
2020-12-31,San Jose St,Boise St,Home,22.5,151,1812,54-106,-52,-29.5,160,9
2021-01-02,Wyoming,Fresno St,Away,2,141,115,78-74,4,6,152,11
2021-01-02,Fresno St,Wyoming,Home,-2,141,-135,74-78,-4,-6,152,11
2021-01-02,Boise St,San Jose St,Away,-26.5,154,-9306,87-86,1,-25.5,173,19
2021-01-02,San Jose St,Boise St,Home,26.5,154,1937,86-87,-1,25.5,173,19
2021-01-02,Utah St,Air Force,Away,-14.5,128.5,-1350,72-53,19,4.5,125,-3.5
2021-01-02,Air Force,Utah St,Home,14.5,128.5,885,53-72,-19,-4.5,125,-3.5
2021-01-02,Nevada,New Mexico,Neutral,-6,143,-250,84-74,10,4,158,15
2021-01-02,New Mexico,Nevada,Neutral,6,143,210,74-84,-10,-4,158,15
2021-01-04,Wyoming,Fresno St,Away,3,142,135,61-81,-20,-17,142,0
2021-01-04,Fresno St,Wyoming,Home,-3,142,-158,81-61,20,17,142,0
2021-01-06,Air Force,Boise St,Away,19,132.5,1346,59-78,-19,0,137,4.5
2021-01-06,Boise St,Air Force,Home,-19,132.5,-3156,78-59,19,0,137,4.5
2021-01-06,Utah St,New Mexico,Neutral,-12.5,137,-1000,77-45,32,19.5,122,-15
2021-01-06,New Mexico,Utah St,Neutral,12.5,137,660,45-77,-32,-19.5,122,-15
2021-01-07,UNLV,Colorado St,Away,10,146.5,396,71-74,-3,7,145,-1.5
2021-01-07,Colorado St,UNLV,Home,-10,146.5,-513,74-71,3,-7,145,-1.5
2021-01-07,Nevada,San Diego St,Away,13.5,136.5,700,60-65,-5,8.5,125,-11.5
2021-01-07,San Diego St,Nevada,Home,-13.5,136.5,-1100,65-60,5,-8.5,125,-11.5
2021-01-08,San Jose St,Fresno St,Away,14,151,797,64-79,-15,-1,143,-8
2021-01-08,Fresno St,San Jose St,Home,-14,151,-1300,79-64,15,1,143,-8
2021-01-08,Air Force,Boise St,Away,18,132.5,1271,69-80,-11,7,149,16.5
2021-01-08,Boise St,Air Force,Home,-18,132.5,-2799,80-69,11,-7,149,16.5
2021-01-09,Nevada,San Diego St,Away,11,135.5,500,67-69,-2,9,136,0.5
2021-01-09,San Diego St,Nevada,Home,-11,135.5,-650,69-67,2,-9,136,0.5
2021-01-10,San Jose St,Fresno St,Away,14,149.5,740,65-80,-15,-1,145,-4.5
2021-01-10,Fresno St,San Jose St,Home,-14,149.5,-1142,80-65,15,1,145,-4.5
2021-01-13,Boise St,Wyoming,Away,-8.5,149.5,-425,90-70,20,11.5,160,10.5
2021-01-13,Wyoming,Boise St,Home,8.5,149.5,345,70-90,-20,-11.5,160,10.5
2021-01-15,Fresno St,Nevada,Away,5.5,136,190,57-73,-16,-10.5,130,-6
2021-01-15,Nevada,Fresno St,Home,-5.5,136,-230,73-57,16,10.5,130,-6
2021-01-14,Colorado St,San Jose St,Away,-18,159,-1800,90-57,33,15,147,-12
2021-01-14,San Jose St,Colorado St,Home,18,159,980,57-90,-33,-15,147,-12
2021-01-14,San Diego St,Utah St,Away,1,132,102,45-57,-12,-11,102,-30
2021-01-14,Utah St,San Diego St,Home,-1,132,-122,57-45,12,11,102,-30
2021-01-17,Fresno St,Nevada,Away,6.5,136,225,65-79,-14,-7.5,144,8
2021-01-17,Nevada,Fresno St,Home,-6.5,136,-265,79-65,14,7.5,144,8
2021-01-16,Colorado St,San Jose St,Away,-19,156,-1331,88-61,27,8,149,-7
2021-01-16,San Jose St,Colorado St,Home,19,156,946,61-88,-27,-8,149,-7
2021-01-16,New Mexico,UNLV,Away,11,139.5,463,54-77,-23,-12,131,-8.5
2021-01-16,UNLV,New Mexico,Home,-11,139.5,-584,77-54,23,12,131,-8.5
2021-01-16,Wyoming,Air Force,Away,-2.5,136.5,-148,69-72,-3,-5.5,141,4.5
2021-01-16,Air Force,Wyoming,Home,2.5,136.5,128,72-69,3,5.5,141,4.5
2021-01-16,San Diego St,Utah St,Away,3.5,128,140,59-64,-5,-1.5,123,-5
2021-01-16,Utah St,San Diego St,Home,-3.5,128,-166,64-59,5,1.5,123,-5
2021-01-18,Wyoming,Air Force,Away,-3.5,136,-165,77-58,19,15.5,135,-1
2021-01-18,Air Force,Wyoming,Home,3.5,136,145,58-77,-19,-15.5,135,-1
2021-01-21,Colorado St,Utah St,Away,8,141,280,84-76,8,16,160,19
2021-01-21,Utah St,Colorado St,Home,-8,141,-350,76-84,-8,-16,160,19
2021-01-24,Nevada,Wyoming,Away,-4.5,147.5,-210,88-93,-5,-9.5,181,33.5
2021-01-24,Wyoming,Nevada,Home,4.5,147.5,175,93-88,5,9.5,181,33.5
2021-01-24,San Diego St,Air Force,Away,-16.5,128,-1500,91-59,32,15.5,150,22
2021-01-24,Air Force,San Diego St,Home,16.5,128,876,59-91,-32,-15.5,150,22
2021-01-25,Utah St,UNLV,Away,-6.5,138.5,-280,56-59,-3,-9.5,115,-23.5
2021-01-25,UNLV,Utah St,Home,6.5,138.5,240,59-56,3,9.5,115,-23.5
2021-01-30,Air Force,San Jose St,Away,-4.5,137.5,-175,62-75,-13,-17.5,137,-0.5
2021-01-30,San Jose St,Air Force,Home,4.5,137.5,155,75-62,13,17.5,137,-0.5
2021-01-30,New Mexico,Fresno St,Away,6.5,127.5,230,55-65,-10,-3.5,120,-7.5
2021-01-30,Fresno St,New Mexico,Home,-6.5,127.5,-280,65-55,10,3.5,120,-7.5
2021-01-30,Wyoming,San Diego St,Away,18,141.5,932,71-98,-27,-9,169,27.5
2021-01-30,San Diego St,Wyoming,Home,-18,141.5,-1306,98-71,27,9,169,27.5
2021-01-31,UNLV,Nevada,Away,5,141.5,195,60-89,-29,-24,149,7.5
2021-01-31,Nevada,UNLV,Home,-5,141.5,-225,89-60,29,24,149,7.5
2021-02-06,Colorado St,Wyoming,Away,-7.5,153,-315,68-59,9,1.5,127,-26
2021-02-06,Wyoming,Colorado St,Home,7.5,153,258,59-68,-9,-1.5,127,-26
2021-02-08,Air Force,UNLV,Away,14,130,675,64-69,-5,9,133,3
2021-02-08,UNLV,Air Force,Home,-14,130,-1050,69-64,5,-9,133,3
2021-02-07,Boise St,Nevada,Away,-5,145.5,-216,62-73,-11,-16,135,-10.5
2021-02-07,Nevada,Boise St,Home,5,145.5,186,73-62,11,16,135,-10.5
2021-02-08,San Jose St,San Diego St,Away,27,143.5,1335,54-85,-31,-4,139,-4.5
2021-02-08,San Diego St,San Jose St,Home,-27,143.5,-3484,85-54,31,4,139,-4.5
2021-02-17,Wyoming,New Mexico,Neutral,-6.5,138,-275,83-74,9,2.5,157,19
2021-02-17,New Mexico,Wyoming,Neutral,6.5,138,235,74-83,-9,-2.5,157,19
2021-02-18,San Diego St,Fresno St,Away,-13.5,130,-900,67-53,14,0.5,120,-10
2021-02-18,Fresno St,San Diego St,Home,13.5,130,640,53-67,-14,-0.5,120,-10
2021-02-19,UNLV,San Jose St,Away,-15,144,-1100,76-60,16,1,136,-8
2021-02-19,San Jose St,UNLV,Home,15,144,700,60-76,-16,-1,136,-8
2021-02-19,Wyoming,New Mexico,Neutral,-5,139.5,-233,79-67,12,7,146,6.5
2021-02-19,New Mexico,Wyoming,Neutral,5,139.5,194,67-79,-12,-7,146,6.5
2021-02-21,UNLV,San Jose St,Away,-13.5,143,-1000,67-64,3,-10.5,131,-12
2021-02-21,San Jose St,UNLV,Home,13.5,143,650,64-67,-3,10.5,131,-12
2021-02-22,New Mexico,Air Force,Away,1.5,126.5,110,73-65,8,9.5,138,11.5
2021-02-22,Air Force,New Mexico,Home,-1.5,126.5,-130,65-73,-8,-9.5,138,11.5
2021-02-24,New Mexico,Air Force,Away,1,127,-103,55-62,-7,-6,117,-10
2021-02-24,Air Force,New Mexico,Home,-1,127,-117,62-55,7,6,117,-10
2021-02-25,Boise St,San Diego St,Away,6.5,137.5,230,66-78,-12,-5.5,144,6.5
2021-02-25,San Diego St,Boise St,Home,-6.5,137.5,-270,78-66,12,5.5,144,6.5
2021-02-27,Air Force,Colorado St,Away,17.5,135.5,928,49-72,-23,-5.5,121,-14.5
2021-02-27,Colorado St,Air Force,Home,-17.5,135.5,-1299,72-49,23,5.5,121,-14.5
2021-02-27,Boise St,San Diego St,Away,6.5,137,210,58-62,-4,2.5,120,-17
2021-02-27,San Diego St,Boise St,Home,-6.5,137,-250,62-58,4,-2.5,120,-17
2020-11-25,Prairie View,AR Lit Rock,Neutral,14,146.5,675,66-71,-5,9,137,-9.5
2020-11-25,AR Lit Rock,Prairie View,Neutral,-14,146.5,-1003,71-66,5,-9,137,-9.5
2020-11-25,Evansville,Louisville,Away,21,125.5,1322,44-79,-35,-14,123,-2.5
2020-11-25,Louisville,Evansville,Home,-21,125.5,-3039,79-44,35,14,123,-2.5
2020-11-27,Evansville,Prairie View,Neutral,2.5,131,124,61-64,-3,-0.5,125,-6
2020-11-27,Prairie View,Evansville,Neutral,-2.5,131,-145,64-61,3,0.5,125,-6
2020-11-27,NC-Grnsboro,AR Lit Rock,Neutral,-5.5,143.5,-220,77-70,7,1.5,147,3.5
2020-11-27,AR Lit Rock,NC-Grnsboro,Neutral,5.5,143.5,190,70-77,-7,-1.5,147,3.5
2020-11-29,New Orleans,Texas A&M,Away,20.5,139.5,1540,53-82,-29,-8.5,135,-4.5
2020-11-29,Texas A&M,New Orleans,Home,-20.5,139.5,-4342,82-53,29,8.5,135,-4.5
2020-12-13,Penn St,Michigan,Away,7,147,260,58-62,-4,3,120,-27
2020-12-13,Michigan,Penn St,Home,-7,147,-315,62-58,4,-3,120,-27
2020-12-14,Rutgers,Maryland,Away,2.5,135,125,74-60,14,16.5,134,-1
2020-12-14,Maryland,Rutgers,Home,-2.5,135,-145,60-74,-14,-16.5,134,-1
2020-12-15,Minnesota,Illinois,Away,9,145.5,360,65-92,-27,-18,157,11.5
2020-12-15,Illinois,Minnesota,Home,-9,145.5,-450,92-65,27,18,157,11.5
2020-12-16,Ohio St,Purdue,Away,6.5,133,245,60-67,-7,-0.5,127,-6
2020-12-16,Purdue,Ohio St,Home,-6.5,133,-285,67-60,7,0.5,127,-6
2020-12-20,Michigan St,Northwestern,Away,-7.5,150,-318,65-79,-14,-21.5,144,-6
2020-12-20,Northwestern,Michigan St,Home,7.5,150,261,79-65,14,21.5,144,-6
2020-12-20,Illinois,Rutgers,Away,-1.5,140.5,-127,88-91,-3,-4.5,179,38.5
2020-12-20,Rutgers,Illinois,Home,1.5,140.5,107,91-88,3,4.5,179,38.5
2020-12-22,Nebraska,Wisconsin,Away,16,143,988,53-67,-14,2,120,-23
2020-12-22,Wisconsin,Nebraska,Home,-16,143,-1772,67-53,14,-2,120,-23
2020-12-22,Purdue,Iowa,Away,7,155.5,270,55-70,-15,-8,125,-30.5
2020-12-22,Iowa,Purdue,Home,-7,155.5,-325,70-55,15,8,125,-30.5
2020-12-23,Northwestern,Indiana,Away,9,140.5,360,74-67,7,16,141,0.5
2020-12-23,Indiana,Northwestern,Home,-9,140.5,-450,67-74,-7,-16,141,0.5
2020-12-23,Rutgers,Ohio St,Away,3,138,145,68-80,-12,-9,148,10
2020-12-23,Ohio St,Rutgers,Home,-3,138,-165,80-68,12,9,148,10
2020-12-23,Illinois,Penn St,Away,-4,149.5,-195,98-81,17,13,179,29.5
2020-12-23,Penn St,Illinois,Home,4,149.5,170,81-98,-17,-13,179,29.5
2020-12-25,Iowa,Minnesota,Away,-6.5,165.5,-300,95-102,-7,-13.5,197,31.5
2020-12-25,Minnesota,Iowa,Home,6.5,165.5,250,102-95,7,13.5,197,31.5
2020-12-25,Wisconsin,Michigan St,Away,2.5,137.5,130,85-76,9,11.5,161,23.5
2020-12-25,Michigan St,Wisconsin,Home,-2.5,137.5,-150,76-85,-9,-11.5,161,23.5
2020-12-25,Michigan,Nebraska,Away,-7.5,150,-345,80-69,11,3.5,149,-1
2020-12-25,Nebraska,Michigan,Home,7.5,150,280,69-80,-11,-3.5,149,-1
2020-12-25,Maryland,Purdue,Away,6,135,200,70-73,-3,3,143,8
2020-12-25,Purdue,Maryland,Home,-6,135,-240,73-70,3,-3,143,8
2020-12-26,Ohio St,Northwestern,Away,-2.5,140.5,-145,70-71,-1,-3.5,141,0.5
2020-12-26,Northwestern,Ohio St,Home,2.5,140.5,125,71-70,1,3.5,141,0.5
2020-12-26,Indiana,Illinois,Away,6.5,148,235,60-69,-9,-2.5,129,-19
2020-12-26,Illinois,Indiana,Home,-6.5,148,-275,69-60,9,2.5,129,-19
2020-12-28,Maryland,Wisconsin,Away,9.5,132.5,430,70-64,6,15.5,134,1.5
2020-12-28,Wisconsin,Maryland,Home,-9.5,132.5,-550,64-70,-6,-15.5,134,1.5
2020-12-28,Michigan St,Minnesota,Away,-3,153.5,-170,56-81,-25,-28,137,-16.5
2020-12-28,Minnesota,Michigan St,Home,3,153.5,150,81-56,25,28,137,-16.5
2020-12-29,Northwestern,Iowa,Away,11.5,161,500,72-87,-15,-3.5,159,-2
2020-12-29,Iowa,Northwestern,Home,-11.5,161,-700,87-72,15,3.5,159,-2
2020-12-29,Purdue,Rutgers,Away,1.5,135,105,76-81,-5,-3.5,157,22
2020-12-29,Rutgers,Purdue,Home,-1.5,135,-125,81-76,5,3.5,157,22
2020-12-30,Nebraska,Ohio St,Away,13,145,738,54-90,-36,-23,144,-1
2020-12-30,Ohio St,Nebraska,Home,-13,145,-1150,90-54,36,23,144,-1
2020-12-30,Penn St,Indiana,Away,6,142,220,85-87,-2,4,172,30
2020-12-30,Indiana,Penn St,Home,-6,142,-260,87-85,2,-4,172,30
2020-12-31,Minnesota,Wisconsin,Away,8.5,142.5,320,59-71,-12,-3.5,130,-12.5
2020-12-31,Wisconsin,Minnesota,Home,-8.5,142.5,-400,71-59,12,3.5,130,-12.5
2020-12-31,Michigan,Maryland,Away,-2.5,141.5,-145,84-73,11,8.5,157,15.5
2020-12-31,Maryland,Michigan,Home,2.5,141.5,125,73-84,-11,-8.5,157,15.5
2021-01-02,Purdue,Illinois,Away,7.5,148,305,58-66,-8,-0.5,124,-24
2021-01-02,Illinois,Purdue,Home,-7.5,148,-365,66-58,8,0.5,124,-24
2021-01-02,Michigan St,Nebraska,Away,-8,152,-378,84-77,7,-1,161,9
2021-01-02,Nebraska,Michigan St,Home,8,152,304,77-84,-7,1,161,9
2021-01-02,Iowa,Rutgers,Away,-3,159.5,-160,77-75,2,-1,152,-7.5
2021-01-02,Rutgers,Iowa,Home,3,159.5,140,75-77,-2,1,152,-7.5
2021-01-03,Ohio St,Minnesota,Away,1,146.5,-103,60-77,-17,-16,137,-9.5
2021-01-03,Minnesota,Ohio St,Home,-1,146.5,-117,77-60,17,16,137,-9.5
2021-01-03,Northwestern,Michigan,Away,9,145.5,340,66-85,-19,-10,151,5.5
2021-01-03,Michigan,Northwestern,Home,-9,145.5,-425,85-66,19,10,151,5.5
2021-01-04,Maryland,Indiana,Away,5,135.5,185,55-63,-8,-3,118,-17.5
2021-01-04,Indiana,Maryland,Home,-5,135.5,-225,63-55,8,3,118,-17.5
2021-01-05,Rutgers,Michigan St,Away,3,149,145,45-68,-23,-20,113,-36
2021-01-05,Michigan St,Rutgers,Home,-3,149,-165,68-45,23,20,113,-36
2021-01-07,Iowa,Maryland,Away,-5.5,152.5,-245,89-67,22,16.5,156,3.5
2021-01-07,Maryland,Iowa,Home,5.5,152.5,205,67-89,-22,-16.5,156,3.5
2021-01-07,Illinois,Northwestern,Away,-6.5,147.5,-290,81-56,25,18.5,137,-10.5
2021-01-07,Northwestern,Illinois,Home,6.5,147.5,245,56-81,-25,-18.5,137,-10.5
2021-01-07,Indiana,Wisconsin,Away,9,128,350,73-80,-7,2,153,25
2021-01-07,Wisconsin,Indiana,Home,-9,128,-440,80-73,7,-2,153,25
2021-01-08,Purdue,Michigan St,Away,6,140.5,225,55-54,1,7,109,-31.5
2021-01-08,Michigan St,Purdue,Home,-6,140.5,-265,54-55,-1,-7,109,-31.5
2021-01-09,Ohio St,Rutgers,Away,4,138.5,155,79-68,11,15,147,8.5
2021-01-09,Rutgers,Ohio St,Home,-4,138.5,-175,68-79,-11,-15,147,8.5
2021-01-10,Maryland,Illinois,Away,10.5,146,450,66-63,3,13.5,129,-17
2021-01-10,Illinois,Maryland,Home,-10.5,146,-600,63-66,-3,-13.5,129,-17
2021-01-10,Indiana,Nebraska,Away,-6,139,-260,84-76,8,2,160,21
2021-01-10,Nebraska,Indiana,Home,6,139,220,76-84,-8,-2,160,21
2021-01-12,Wisconsin,Michigan,Away,3,135,135,54-77,-23,-20,131,-4
2021-01-12,Michigan,Wisconsin,Home,-3,135,-158,77-54,23,20,131,-4
2021-01-13,Northwestern,Ohio St,Away,8.5,138,335,71-81,-10,-1.5,152,14
2021-01-13,Ohio St,Northwestern,Home,-8.5,138,-420,81-71,10,1.5,152,14
2021-01-14,Purdue,Indiana,Away,4,129.5,160,81-69,12,16,150,20.5
2021-01-14,Indiana,Purdue,Home,-4,129.5,-185,69-81,-12,-16,150,20.5
2021-01-15,Wisconsin,Rutgers,Away,-2.5,133.5,-140,60-54,6,3.5,114,-19.5
2021-01-15,Rutgers,Wisconsin,Home,2.5,133.5,120,54-60,-6,-3.5,114,-19.5
2021-01-16,Ohio St,Illinois,Away,7,145,270,87-81,6,13,168,23
2021-01-16,Illinois,Ohio St,Home,-7,145,-325,81-87,-6,-13,168,23
2021-01-16,Michigan,Minnesota,Away,-5.5,148.5,-230,57-75,-18,-23.5,132,-16.5
2021-01-16,Minnesota,Michigan,Home,5.5,148.5,189,75-57,18,23.5,132,-16.5
2021-01-17,Penn St,Purdue,Away,4.5,141,163,72-80,-8,-3.5,152,11
2021-01-17,Purdue,Penn St,Home,-4.5,141,-183,80-72,8,3.5,152,11
2021-01-19,Maryland,Michigan,Away,11,141,475,63-87,-24,-13,150,9
2021-01-19,Michigan,Maryland,Home,-11,141,-650,87-63,24,13,150,9
2021-01-21,Indiana,Iowa,Away,10,150.5,450,81-69,12,22,150,-0.5
2021-01-21,Iowa,Indiana,Home,-10,150.5,-566,69-81,-12,-22,150,-0.5
2021-01-22,Michigan,Purdue,Away,-5,140.5,-210,70-53,17,12,123,-17.5
2021-01-22,Purdue,Michigan,Home,5,140.5,175,53-70,-17,-12,123,-17.5
2021-01-23,Ohio St,Wisconsin,Away,5.5,132.5,195,74-62,12,17.5,136,3.5
2021-01-23,Wisconsin,Ohio St,Home,-5.5,132.5,-235,62-74,-12,-17.5,136,3.5
2021-01-23,Northwestern,Penn St,Away,5.5,147,190,78-81,-3,2.5,159,12
2021-01-23,Penn St,Northwestern,Home,-5.5,147,-220,81-78,3,-2.5,159,12
2021-01-23,Maryland,Minnesota,Away,5.5,145,210,63-49,14,19.5,112,-33
2021-01-23,Minnesota,Maryland,Home,-5.5,145,-250,49-63,-14,-19.5,112,-33
2021-01-24,Rutgers,Indiana,Away,5,135.5,175,74-70,4,9,144,8.5
2021-01-24,Indiana,Rutgers,Home,-5,135.5,-210,70-74,-4,-9,144,8.5
2021-01-28,Michigan St,Rutgers,Away,3,141.5,135,37-67,-30,-27,104,-37.5
2021-01-28,Rutgers,Michigan St,Home,-3,141.5,-155,67-37,30,27,104,-37.5
2021-01-29,Iowa,Illinois,Away,3,162,140,75-80,-5,-2,155,-7
2021-01-29,Illinois,Iowa,Home,-3,162,-160,80-75,5,2,155,-7
2021-01-30,Minnesota,Purdue,Away,2.5,141,125,62-81,-19,-16.5,143,2
2021-01-30,Purdue,Minnesota,Home,-2.5,141,-145,81-62,19,16.5,143,2
2021-01-31,Michigan St,Ohio St,Away,6,142,215,62-79,-17,-11,141,-1
2021-01-31,Ohio St,Michigan St,Home,-6,142,-255,79-62,17,11,141,-1
2021-01-31,Rutgers,Northwestern,Away,-3.5,139,-170,64-56,8,4.5,120,-19
2021-01-31,Northwestern,Rutgers,Home,3.5,139,150,56-64,-8,-4.5,120,-19
2021-02-02,Penn St,Wisconsin,Away,8.5,138.5,310,56-72,-16,-7.5,128,-10.5
2021-02-02,Wisconsin,Penn St,Home,-8.5,138.5,-380,72-56,16,7.5,128,-10.5
2021-02-02,Purdue,Maryland,Away,3,134.5,135,60-61,-1,2,121,-13.5
2021-02-02,Maryland,Purdue,Home,-3,134.5,-155,61-60,1,-2,121,-13.5
2021-02-02,Illinois,Indiana,Away,-3,142,-155,75-71,4,1,146,4
2021-02-02,Indiana,Illinois,Home,3,142,135,71-75,-4,-1,146,4
2021-02-06,Nebraska,Michigan St,Away,12.5,146.5,550,56-66,-10,2.5,122,-24.5
2021-02-06,Michigan St,Nebraska,Home,-12.5,146.5,-800,66-56,10,-2.5,122,-24.5
2021-02-04,Ohio St,Iowa,Away,5.5,156.5,200,89-85,4,9.5,174,17.5
2021-02-04,Iowa,Ohio St,Home,-5.5,156.5,-240,85-89,-4,-9.5,174,17.5
2021-02-04,Minnesota,Rutgers,Away,5.5,140.5,198,72-76,-4,1.5,148,7.5
2021-02-04,Rutgers,Minnesota,Home,-5.5,140.5,-238,76-72,4,-1.5,148,7.5
2021-02-06,Wisconsin,Illinois,Away,4,135.5,165,60-75,-15,-11,135,-0.5
2021-02-06,Illinois,Wisconsin,Home,-4,135.5,-190,75-60,15,11,135,-0.5
2021-02-06,Northwestern,Purdue,Away,8,137.5,280,70-75,-5,3,145,7.5
2021-02-06,Purdue,Northwestern,Home,-8,137.5,-340,75-70,5,-3,145,7.5
2021-02-07,Iowa,Indiana,Away,-3.5,151.5,-168,65-67,-2,-5.5,132,-19.5
2021-02-07,Indiana,Iowa,Home,3.5,151.5,148,67-65,2,5.5,132,-19.5
2021-02-09,Penn St,Michigan St,Away,4,145.5,160,58-60,-2,2,118,-27.5
2021-02-09,Michigan St,Penn St,Home,-4,145.5,-185,60-58,2,-2,118,-27.5
2021-02-10,Rutgers,Iowa,Away,6.5,151,240,66-79,-13,-6.5,145,-6
2021-02-10,Iowa,Rutgers,Home,-6.5,151,-280,79-66,13,6.5,145,-6
2021-02-10,Indiana,Northwestern,Away,-3,138,-156,79-76,3,0,155,17
2021-02-10,Northwestern,Indiana,Home,3,138,136,76-79,-3,0,155,17
2021-02-10,Wisconsin,Nebraska,Away,-11,138,-700,61-48,13,2,109,-29
2021-02-10,Nebraska,Wisconsin,Home,11,138,500,48-61,-13,-2,109,-29
2021-02-13,Iowa,Michigan St,Away,-4.5,152.5,-195,88-58,30,25.5,146,-6.5
2021-02-13,Michigan St,Iowa,Home,4.5,152.5,166,58-88,-30,-25.5,146,-6.5
2021-02-13,Northwestern,Rutgers,Away,8,137,305,50-64,-14,-6,114,-23
2021-02-13,Rutgers,Northwestern,Home,-8,137,-365,64-50,14,6,114,-23
2021-02-13,Indiana,Ohio St,Away,7,136.5,270,59-78,-19,-12,137,0.5
2021-02-13,Ohio St,Indiana,Home,-7,136.5,-325,78-59,19,12,137,0.5
2021-02-14,Nebraska,Penn St,Away,11,146.5,465,62-61,1,12,123,-23.5
2021-02-14,Penn St,Nebraska,Home,-11,146.5,-630,61-62,-1,-12,123,-23.5
2021-02-14,Minnesota,Maryland,Away,3,137.5,140,59-72,-13,-10,131,-6.5
2021-02-14,Maryland,Minnesota,Home,-3,137.5,-160,72-59,13,10,131,-6.5
2021-02-14,Michigan,Wisconsin,Away,-0.5,133.5,-122,67-59,8,7.5,126,-7.5
2021-02-14,Wisconsin,Michigan,Home,0.5,133.5,102,59-67,-8,-7.5,126,-7.5
2021-02-16,Northwestern,Illinois,Away,13,143.5,650,66-73,-7,6,139,-4.5
2021-02-16,Illinois,Northwestern,Home,-13,143.5,-1000,73-66,7,-6,139,-4.5
2021-02-16,Michigan St,Purdue,Away,5.5,136.5,193,65-75,-10,-4.5,140,3.5
2021-02-16,Purdue,Michigan St,Home,-5.5,136.5,-223,75-65,10,4.5,140,3.5
2021-02-17,Minnesota,Indiana,Away,7,138,225,72-82,-10,-3,154,16
2021-02-17,Indiana,Minnesota,Home,-7,138,-272,82-72,10,3,154,16
2021-02-18,Iowa,Wisconsin,Away,1.5,145,112,77-62,15,16.5,139,-6
2021-02-18,Wisconsin,Iowa,Home,-1.5,145,-132,62-77,-15,-16.5,139,-6
2021-02-18,Ohio St,Penn St,Away,-4.5,146,-225,92-82,10,5.5,174,28
2021-02-18,Penn St,Ohio St,Home,4.5,146,185,82-92,-10,-5.5,174,28
2021-02-18,Rutgers,Michigan,Away,9.5,137,360,64-71,-7,2.5,135,-2
2021-02-18,Michigan,Rutgers,Home,-9.5,137,-440,71-64,7,-2.5,135,-2
2021-02-20,Illinois,Minnesota,Away,-4,145.5,-190,94-63,31,27,157,11.5
2021-02-20,Minnesota,Illinois,Home,4,145.5,163,63-94,-31,-27,157,11.5
2021-02-20,Purdue,Nebraska,Away,-7.5,137.5,-315,75-58,17,9.5,133,-4.5
