date,game_id,team_a,team_b,bet_line,pred_total,true_total,line_margin,total_points_bucket,line_margin_bucket,bet_side,chosen_odds,edge,edge_abs,edge_bucket,zone,bet_amount,bet_won,profit
2025-03-06,cleveland-state_vs_northern kentucky_20250306,cleveland-state,Northern Kentucky,140.5,139.51408,131.0,-9.5,130-140,5-10 (Close),Under,-110,-0.985919999999993,0.985919999999993,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-10,cleveland-state_vs_youngstown state_20250310,cleveland-state,Youngstown State,138.5,142.63591,110.0,-28.5,Under 120,20+ (Very Far),Over,-110,4.1359099999999955,4.1359099999999955,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-24,cleveland-state_vs_queens (nc)_20250324,cleveland-state,Queens (NC),148.0,143.23997,161.0,13.0,160-170,10-15 (Moderate),Under,-110,-4.76003,4.76003,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-25,cleveland-state_vs_florida gulf coast_20250325,cleveland-state,Florida Gulf Coast,138.0,136.48706,137.0,-1.0,130-140,0-5 (Very Close),Under,-110,-1.5129399999999862,1.5129399999999862,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-26,cleveland-state_vs_illinois state_20250326,cleveland-state,Illinois State,137.5,138.70438,147.0,9.5,140-150,5-10 (Close),Over,-110,1.2043799999999862,1.2043799999999862,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-17,coastal-carolina_vs_jacksonville state_20241117,coastal-carolina,Jacksonville State,133.5,135.56578,124.0,-9.5,120-130,5-10 (Close),Over,-110,2.0657799999999895,2.0657799999999895,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-11-22,coastal-carolina_vs_iu indy_20241122,coastal-carolina,IU Indy,133.5,135.23001,128.0,-5.5,120-130,5-10 (Close),Over,-110,1.730009999999993,1.730009999999993,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-30,coastal-carolina_vs_usc upstate_20241130,coastal-carolina,USC Upstate,148.0,139.49472,124.0,-24.0,120-130,20+ (Very Far),Under,-110,-8.505279999999999,8.505279999999999,8.0-10.0,Huge Edge (8+ pts),100,True,90.90909090909092
2025-01-02,coastal-carolina_vs_louisiana_20250102,coastal-carolina,Louisiana,137.5,133.49588,139.0,1.5,130-140,0-5 (Very Close),Under,-110,-4.00412,4.00412,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-04,coastal-carolina_vs_louisianaâmonroe_20250104,coastal-carolina,LouisianaâMonroe,134.5,135.57152,121.0,-13.5,120-130,10-15 (Moderate),Over,-110,1.0715199999999925,1.0715199999999925,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-16,coastal-carolina_vs_georgia southern_20250116,coastal-carolina,Georgia Southern,140.0,142.67992,175.0,35.0,170+,20+ (Very Far),Over,-110,2.67992000000001,2.67992000000001,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-18,coastal-carolina_vs_marshall_20250118,coastal-carolina,Marshall,137.5,138.37639,141.0,3.5,140-150,0-5 (Very Close),Over,-110,0.8763899999999865,0.8763899999999865,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-05,coastal-carolina_vs_south alabama_20250205,coastal-carolina,South Alabama,126.0,131.07916,143.0,17.0,140-150,15-20 (Far),Over,-110,5.079160000000002,5.079160000000002,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-13,coastal-carolina_vs_appalachian state_20250213,coastal-carolina,Appalachian State,127.0,131.34415,110.0,-17.0,Under 120,15-20 (Far),Over,-110,4.344150000000013,4.344150000000013,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-15,coastal-carolina_vs_james madison_20250215,coastal-carolina,James Madison,131.5,136.82336,147.0,15.5,140-150,15-20 (Far),Over,-110,5.323360000000008,5.323360000000008,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-26,coastal-carolina_vs_georgia state_20250226,coastal-carolina,Georgia State,144.5,142.11693,154.0,9.5,150-160,5-10 (Close),Under,-110,-2.3830700000000036,2.3830700000000036,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-28,coastal-carolina_vs_old dominion_20250228,coastal-carolina,Old Dominion,137.5,135.7887,120.0,-17.5,120-130,15-20 (Far),Under,-110,-1.7112999999999943,1.7112999999999943,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-04,coastal-carolina_vs_southern mississippi_20250304,coastal-carolina,Southern Mississippi,140.0,139.31708,129.0,-11.0,120-130,10-15 (Moderate),Under,-110,-0.6829199999999958,0.6829199999999958,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-30,colgate_vs_sam houston state_20241130,colgate,Sam Houston State,137.0,142.24684,160.0,23.0,160-170,20+ (Very Far),Over,-110,5.246839999999992,5.246839999999992,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-04,colgate_vs_cornell_20241204,colgate,Cornell,152.5,148.45216,141.0,-11.5,140-150,10-15 (Moderate),Under,-110,-4.047840000000008,4.047840000000008,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-15,colgate_vs_vermont_20241215,colgate,Vermont,128.5,130.98816,125.0,-3.5,120-130,0-5 (Very Close),Over,-110,2.4881599999999935,2.4881599999999935,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-12-22,colgate_vs_iona_20241222,colgate,Iona,137.5,139.34062,152.0,14.5,150-160,10-15 (Moderate),Over,-110,1.8406200000000013,1.8406200000000013,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-02,colgate_vs_army_20250102,colgate,Army,144.5,148.2158,130.0,-14.5,130-140,10-15 (Moderate),Over,-110,3.7158000000000015,3.7158000000000015,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-08,colgate_vs_lehigh_20250108,colgate,Lehigh,138.5,138.42444,129.0,-9.5,120-130,5-10 (Close),Under,-110,-0.07555999999999585,0.07555999999999585,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-11,colgate_vs_boston university_20250111,colgate,Boston University,127.0,131.16043,137.0,10.0,130-140,10-15 (Moderate),Over,-110,4.160429999999991,4.160429999999991,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-01-20,colgate_vs_bucknell_20250120,colgate,Bucknell,136.5,138.07571,167.0,30.5,160-170,20+ (Very Far),Over,-110,1.5757099999999866,1.5757099999999866,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-01,colgate_vs_lafayette_20250201,colgate,Lafayette,139.5,133.67082,137.0,-2.5,130-140,0-5 (Very Close),Under,-110,-5.829180000000008,5.829180000000008,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2025-02-08,colgate_vs_loyola (md)_20250208,colgate,Loyola (MD),143.0,138.77786,150.0,7.0,150-160,5-10 (Close),Under,-110,-4.222139999999996,4.222139999999996,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-19,colgate_vs_navy_20250219,colgate,Navy,140.5,141.41196,154.0,13.5,150-160,10-15 (Moderate),Over,-110,0.9119599999999934,0.9119599999999934,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-26,colgate_vs_holy cross_20250226,colgate,Holy Cross,145.5,140.87883,154.0,8.5,150-160,5-10 (Close),Under,-110,-4.621170000000006,4.621170000000006,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-01,colgate_vs_american_20250301,colgate,American,140.5,136.63557,126.0,-14.5,120-130,10-15 (Moderate),Under,-110,-3.8644299999999987,3.8644299999999987,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-06,colgate_vs_army_20250306,colgate,Army,146.5,146.763,139.0,-7.5,130-140,5-10 (Close),Over,-110,0.26300000000000523,0.26300000000000523,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-15,college-of-charleston_vs_florida atlantic_20241115,college-of-charleston,Florida Atlantic,164.0,156.02989,235.0,71.0,170+,20+ (Very Far),Under,-110,-7.970110000000005,7.970110000000005,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-11-17,college-of-charleston_vs_liberty_20241117,college-of-charleston,Liberty,142.0,156.53186,115.0,-27.0,Under 120,20+ (Very Far),Over,-110,14.531859999999995,14.531859999999995,14.0-16.0,Huge Edge (8+ pts),100,False,-100.0
2024-11-27,college-of-charleston_vs_northern kentucky_20241127,college-of-charleston,Northern Kentucky,140.0,147.90907,143.0,3.0,140-150,0-5 (Very Close),Over,-110,7.909070000000014,7.909070000000014,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2024-12-16,college-of-charleston_vs_wofford_20241216,college-of-charleston,Wofford,149.0,150.90292,144.0,-5.0,140-150,5-10 (Close),Over,-110,1.9029199999999946,1.9029199999999946,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-22,college-of-charleston_vs_oregon state_20241222,college-of-charleston,Oregon State,141.0,145.1636,139.0,-2.0,130-140,0-5 (Very Close),Over,-110,4.163600000000002,4.163600000000002,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-23,college-of-charleston_vs_loyola chicago_20241223,college-of-charleston,Loyola Chicago,147.5,149.70847,145.0,-2.5,140-150,0-5 (Very Close),Over,-110,2.2084700000000055,2.2084700000000055,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-02,college-of-charleston_vs_hampton_20250102,college-of-charleston,Hampton,147.0,150.55954,161.0,14.0,160-170,10-15 (Moderate),Over,-110,3.5595399999999984,3.5595399999999984,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-04,college-of-charleston_vs_towson_20250104,college-of-charleston,Towson,139.5,141.85939,146.0,6.5,140-150,5-10 (Close),Over,-110,2.3593899999999906,2.3593899999999906,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-18,college-of-charleston_vs_northeastern_20250118,college-of-charleston,Northeastern,151.5,146.80768,172.0,20.5,170+,20+ (Very Far),Under,-110,-4.692319999999995,4.692319999999995,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-23,college-of-charleston_vs_unc wilmington_20250123,college-of-charleston,UNC Wilmington,155.5,151.21838,168.0,12.5,160-170,10-15 (Moderate),Under,-110,-4.281620000000004,4.281620000000004,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-01-30,college-of-charleston_vs_stony brook_20250130,college-of-charleston,Stony Brook,146.5,144.14627,155.0,8.5,150-160,5-10 (Close),Under,-110,-2.353730000000013,2.353730000000013,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-06,college-of-charleston_vs_north carolina a&t_20250206,college-of-charleston,North Carolina A&T,150.5,155.29498,129.0,-21.5,120-130,20+ (Very Far),Over,-110,4.79498000000001,4.79498000000001,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-08,college-of-charleston_vs_elon_20250208,college-of-charleston,Elon,148.5,146.37798,171.0,22.5,170+,20+ (Very Far),Under,-110,-2.122019999999992,2.122019999999992,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-27,college-of-charleston_vs_delaware_20250227,college-of-charleston,Delaware,159.5,154.17598,178.0,18.5,170+,15-20 (Far),Under,-110,-5.32401999999999,5.32401999999999,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-01,college-of-charleston_vs_campbell_20250301,college-of-charleston,Campbell,146.0,143.58992,152.0,6.0,150-160,5-10 (Close),Under,-110,-2.4100799999999936,2.4100799999999936,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-03-09,college-of-charleston_vs_monmouth_20250309,college-of-charleston,Monmouth,147.0,149.06184,157.0,10.0,150-160,10-15 (Moderate),Over,-110,2.0618399999999895,2.0618399999999895,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-10,college-of-charleston_vs_unc wilmington_20250310,college-of-charleston,UNC Wilmington,148.5,148.72426,135.0,-13.5,130-140,10-15 (Moderate),Over,-110,0.2242599999999868,0.2242599999999868,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-17,colorado_vs_harvard_20241117,colorado,Harvard,143.0,143.92659,154.0,11.0,150-160,10-15 (Moderate),Over,-110,0.9265900000000045,0.9265900000000045,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-25,colorado_vs_michigan state_20241125,colorado,Michigan State,146.5,151.2112,128.0,-18.5,120-130,15-20 (Far),Over,-110,4.711199999999991,4.711199999999991,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-26,colorado_vs_connecticut_20241126,colorado,Connecticut,143.0,146.06262,145.0,2.0,140-150,0-5 (Very Close),Over,-110,3.0626200000000097,3.0626200000000097,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-27,colorado_vs_iowa state_20241127,colorado,Iowa State,144.0,143.66664,170.0,26.0,170+,20+ (Very Far),Under,-110,-0.333359999999999,0.333359999999999,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-02,colorado_vs_pacific_20241202,colorado,Pacific,144.0,143.75932,141.0,-3.0,140-150,0-5 (Very Close),Under,-110,-0.24067999999999756,0.24067999999999756,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-07,colorado_vs_colorado state_20241207,colorado,Colorado State,140.5,146.4731,127.0,-13.5,120-130,10-15 (Moderate),Over,-110,5.973099999999988,5.973099999999988,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-12-13,colorado_vs_south dakota state_20241213,colorado,South Dakota State,145.5,145.42899,151.0,5.5,150-160,5-10 (Close),Under,-110,-0.07101000000000113,0.07101000000000113,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-21,colorado_vs_bellarmine_20241221,colorado,Bellarmine,146.0,143.5942,134.0,-12.0,130-140,10-15 (Moderate),Under,-110,-2.4057999999999993,2.4057999999999993,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-30,colorado_vs_iowa state_20241230,colorado,Iowa State,147.0,149.76756,148.0,1.0,140-150,0-5 (Very Close),Over,-110,2.767560000000003,2.767560000000003,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-12,colorado_vs_west virginia_20250112,colorado,West Virginia,134.5,141.37706,148.0,13.5,140-150,10-15 (Moderate),Over,-110,6.87706,6.87706,6.0-8.0,Large Edge (6-8 pts),100,True,90.90909090909092
2025-01-15,colorado_vs_cincinnati_20250115,colorado,Cincinnati,136.5,134.27934,130.0,-6.5,130-140,5-10 (Close),Under,-110,-2.2206600000000094,2.2206600000000094,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-21,colorado_vs_brigham young_20250121,colorado,Brigham Young,147.0,144.94101,150.0,3.0,150-160,0-5 (Very Close),Under,-110,-2.0589899999999943,2.0589899999999943,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-28,colorado_vs_arizona state_20250128,colorado,Arizona State,141.5,144.48834,138.0,-3.5,130-140,0-5 (Very Close),Over,-110,2.988339999999994,2.988339999999994,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-02-08,colorado_vs_houston_20250208,colorado,Houston,128.0,133.96014,128.0,0.0,120-130,0-5 (Very Close),Over,-110,5.9601399999999956,5.9601399999999956,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-15,colorado_vs_ucf_20250215,colorado,UCF,154.5,155.3973,139.0,-15.5,130-140,15-20 (Far),Over,-110,0.8973000000000013,0.8973000000000013,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-22,colorado_vs_baylor_20250222,colorado,Baylor,142.0,142.78775,150.0,8.0,150-160,5-10 (Close),Over,-110,0.7877499999999884,0.7877499999999884,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-24,colorado_vs_kansas_20250224,colorado,Kansas,145.0,141.84119,135.0,-10.0,130-140,10-15 (Moderate),Under,-110,-3.1588099999999883,3.1588099999999883,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-08,colorado_vs_tcu_20250308,colorado,TCU,137.0,136.61671,132.0,-5.0,130-140,5-10 (Close),Under,-110,-0.38328999999998814,0.38328999999998814,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-11,colorado_vs_tcu_20250311,colorado,TCU,134.5,136.05495,136.0,1.5,130-140,0-5 (Very Close),Over,-110,1.554949999999991,1.554949999999991,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-12,colorado_vs_west virginia_20250312,colorado,West Virginia,130.0,133.69315,127.0,-3.0,120-130,0-5 (Very Close),Over,-110,3.693150000000003,3.693150000000003,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-03-13,colorado_vs_houston_20250313,colorado,Houston,127.5,132.85739,145.0,17.5,140-150,15-20 (Far),Over,-110,5.357390000000009,5.357390000000009,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-11-22,colorado-state_vs_uc riverside_20241122,colorado-state,UC Riverside,143.5,145.50247,152.0,8.5,150-160,5-10 (Close),Over,-110,2.002469999999988,2.002469999999988,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-28,colorado-state_vs_washington_20241128,colorado-state,Washington,142.5,144.6898,140.0,-2.5,140-150,0-5 (Very Close),Over,-110,2.189799999999991,2.189799999999991,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2024-11-29,colorado-state_vs_tcu_20241129,colorado-state,TCU,140.0,142.19183,148.0,8.0,140-150,5-10 (Close),Over,-110,2.19183000000001,2.19183000000001,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-04,colorado-state_vs_loyola marymount_20241204,colorado-state,Loyola Marymount,141.5,148.88965,137.0,-4.5,130-140,0-5 (Very Close),Over,-110,7.389649999999989,7.389649999999989,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2024-12-14,colorado-state_vs_vcu_20241214,colorado-state,VCU,137.0,141.93752,144.0,7.0,140-150,5-10 (Close),Over,-110,4.937520000000006,4.937520000000006,4.0-6.0,Medium Edge (4-6 pts),100,True,90.90909090909092
2024-12-17,colorado-state_vs_radford_20241217,colorado-state,Radford,137.0,146.14516,146.0,9.0,140-150,5-10 (Close),Over,-110,9.145160000000004,9.145160000000004,8.0-10.0,Huge Edge (8+ pts),100,True,90.90909090909092
2024-12-28,colorado-state_vs_new mexico_20241228,colorado-state,New Mexico,152.5,154.18861,144.0,-8.5,140-150,5-10 (Close),Over,-110,1.6886100000000113,1.6886100000000113,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-07,colorado-state_vs_fresno state_20250107,colorado-state,Fresno State,149.5,150.6781,155.0,5.5,150-160,5-10 (Close),Over,-110,1.1781000000000006,1.1781000000000006,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-11,colorado-state_vs_unlv_20250111,colorado-state,UNLV,138.5,137.61641,146.0,7.5,140-150,5-10 (Close),Under,-110,-0.8835899999999981,0.8835899999999981,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-22,colorado-state_vs_boise state_20250122,colorado-state,Boise State,140.0,140.24454,147.0,7.0,140-150,5-10 (Close),Over,-110,0.24454000000000065,0.24454000000000065,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-28,colorado-state_vs_air force_20250128,colorado-state,Air Force,134.0,136.17714,137.0,3.0,130-140,0-5 (Very Close),Over,-110,2.1771400000000085,2.1771400000000085,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-08,colorado-state_vs_san diego state_20250208,colorado-state,San Diego State,134.5,135.46307,131.0,-3.5,130-140,0-5 (Very Close),Over,-110,0.9630699999999877,0.9630699999999877,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-15,colorado-state_vs_wyoming_20250215,colorado-state,Wyoming,135.5,137.74165,141.0,5.5,140-150,5-10 (Close),Over,-110,2.241649999999993,2.241649999999993,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-18,colorado-state_vs_nevada_20250218,colorado-state,Nevada,138.0,138.04102,150.0,12.0,150-160,10-15 (Moderate),Over,-110,0.041020000000003165,0.041020000000003165,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-01,colorado-state_vs_utah state_20250301,colorado-state,Utah State,149.5,143.35364,159.0,9.5,150-160,5-10 (Close),Under,-110,-6.146359999999987,6.146359999999987,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-03-04,colorado-state_vs_san jose state_20250304,colorado-state,San Jose State,143.0,143.70686,139.0,-4.0,130-140,0-5 (Very Close),Over,-110,0.706860000000006,0.706860000000006,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-03-13,colorado-state_vs_nevada_20250313,colorado-state,Nevada,137.5,137.20451,126.0,-11.5,120-130,10-15 (Moderate),Under,-110,-0.2954900000000009,0.2954900000000009,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-21,colorado-state_vs_memphis_20250321,colorado-state,Memphis,148.0,144.47409,148.0,0.0,140-150,0-5 (Very Close),Under,-110,-3.5259100000000103,3.5259100000000103,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-03-23,colorado-state_vs_maryland_20250323,colorado-state,Maryland,143.0,143.67712,143.0,0.0,140-150,0-5 (Very Close),Over,-110,0.6771200000000022,0.6771200000000022,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-11-16,columbia_vs_mercyhurst_20241116,columbia,Mercyhurst,145.0,143.16376,140.0,-5.0,140-150,5-10 (Close),Under,-110,-1.8362400000000036,1.8362400000000036,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-23,columbia_vs_stony brook_20241123,columbia,Stony Brook,152.5,149.5947,145.0,-7.5,140-150,5-10 (Close),Under,-110,-2.905300000000011,2.905300000000011,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-11-25,columbia_vs_new hampshire_20241125,columbia,New Hampshire,146.5,146.8164,140.0,-6.5,140-150,5-10 (Close),Over,-110,0.31639999999998736,0.31639999999998736,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2024-12-28,columbia_vs_fairfield_20241228,columbia,Fairfield,153.0,145.42015,157.0,4.0,150-160,0-5 (Very Close),Under,-110,-7.579849999999993,7.579849999999993,6.0-8.0,Large Edge (6-8 pts),100,False,-100.0
2025-01-11,columbia_vs_cornell_20250111,columbia,Cornell,164.5,155.82344,177.0,12.5,170+,10-15 (Moderate),Under,-110,-8.676559999999995,8.676559999999995,8.0-10.0,Huge Edge (8+ pts),100,False,-100.0
2025-01-18,columbia_vs_yale_20250118,columbia,Yale,152.5,150.21475,180.0,27.5,170+,20+ (Very Far),Under,-110,-2.2852499999999907,2.2852499999999907,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-31,columbia_vs_harvard_20250131,columbia,Harvard,145.0,147.08972,172.0,27.0,170+,20+ (Very Far),Over,-110,2.08972,2.08972,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-02-01,columbia_vs_dartmouth_20250201,columbia,Dartmouth,156.0,154.5643,184.0,28.0,170+,20+ (Very Far),Under,-110,-1.435699999999997,1.435699999999997,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-08,columbia_vs_brown_20250208,columbia,Brown,151.0,150.17805,146.0,-5.0,140-150,5-10 (Close),Under,-110,-0.8219499999999869,0.8219499999999869,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-02-28,columbia_vs_princeton_20250228,columbia,Princeton,150.5,149.80382,141.0,-9.5,140-150,5-10 (Close),Under,-110,-0.6961799999999982,0.6961799999999982,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-03-01,columbia_vs_pennsylvania_20250301,columbia,Pennsylvania,154.5,150.17009,179.0,24.5,170+,20+ (Very Far),Under,-110,-4.329910000000012,4.329910000000012,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2024-11-25,connecticut_vs_memphis_20241125,connecticut,Memphis,148.5,148.57385,196.0,47.5,170+,20+ (Very Far),Over,-110,0.07384999999999309,0.07384999999999309,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-11-30,connecticut_vs_maryland eastern shore_20241130,connecticut,Maryland Eastern Shore,142.5,145.35841,144.0,1.5,140-150,0-5 (Very Close),Over,-110,2.858409999999992,2.858409999999992,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-04,connecticut_vs_baylor_20241204,connecticut,Baylor,144.5,147.03583,148.0,3.5,140-150,0-5 (Very Close),Over,-110,2.5358300000000042,2.5358300000000042,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2024-12-14,connecticut_vs_gonzaga_20241214,connecticut,Gonzaga,153.0,152.86684,148.0,-5.0,140-150,5-10 (Close),Under,-110,-0.13316000000000372,0.13316000000000372,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2024-12-18,connecticut_vs_xavier_20241218,connecticut,Xavier,146.5,143.5779,183.0,36.5,170+,20+ (Very Far),Under,-110,-2.9221000000000004,2.9221000000000004,2.0-4.0,Small Edge (2-4 pts),100,False,-100.0
2025-01-05,connecticut_vs_providence_20250105,connecticut,Providence,136.5,138.2418,171.0,34.5,170+,20+ (Very Far),Over,-110,1.741800000000012,1.741800000000012,0.0-2.0,Tiny Edge (0-2 pts),100,True,90.90909090909092
2025-01-18,connecticut_vs_creighton_20250118,connecticut,Creighton,146.0,142.10448,131.0,-15.0,130-140,15-20 (Far),Under,-110,-3.8955200000000048,3.8955200000000048,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
2025-01-21,connecticut_vs_butler_20250121,connecticut,Butler,142.0,141.70905,158.0,16.0,150-160,15-20 (Far),Under,-110,-0.29095000000000937,0.29095000000000937,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-01-29,connecticut_vs_depaul_20250129,connecticut,DePaul,140.5,142.49104,133.0,-7.5,130-140,5-10 (Close),Over,-110,1.9910399999999981,1.9910399999999981,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-07,connecticut_vs_st. john's (ny)_20250207,connecticut,St. John's (NY),143.5,144.65494,130.0,-13.5,130-140,10-15 (Moderate),Over,-110,1.1549400000000105,1.1549400000000105,0.0-2.0,Tiny Edge (0-2 pts),100,False,-100.0
2025-02-18,connecticut_vs_villanova_20250218,connecticut,Villanova,137.0,141.14996,125.0,-12.0,120-130,10-15 (Moderate),Over,-110,4.149959999999993,4.149959999999993,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-02-26,connecticut_vs_georgetown_20250226,connecticut,Georgetown,143.5,137.87112,172.0,28.5,170+,20+ (Very Far),Under,-110,-5.628880000000009,5.628880000000009,4.0-6.0,Medium Edge (4-6 pts),100,False,-100.0
2025-03-05,connecticut_vs_marquette_20250305,connecticut,Marquette,143.5,141.15096,138.0,-5.5,130-140,5-10 (Close),Under,-110,-2.3490400000000022,2.3490400000000022,2.0-4.0,Small Edge (2-4 pts),100,True,90.90909090909092
