Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
presbyterian,Big South,31,2/28/24,@,USC Upstate,REG (Conf),L,72,74,,26,57,0.456,5,19,0.263,21,38,0.553,0.5,15,21,0.714,8,26,34,5,9,3,12,19,30,61,0.492,6,18,0.333,24,43,0.558,0.541,8,19,0.421,10,25,35,12,6,4,12,19
presbyterian,Big South,32,3/2/24,,Charleston Southern,REG (Conf),W,72,65,,26,58,0.448,2,13,0.154,24,45,0.533,0.466,18,23,0.783,8,28,36,12,8,1,13,15,25,59,0.424,7,26,0.269,18,33,0.545,0.483,8,15,0.533,6,19,25,13,5,3,12,21
presbyterian,Big South,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
presbyterian,Big South,33,3/8/24,N,Gardner-Webb,CTOURN,L,60,61,,24,61,0.393,5,17,0.294,19,44,0.432,0.434,7,10,0.7,9,21,30,12,8,2,12,10,22,51,0.431,8,16,0.5,14,35,0.4,0.51,9,15,0.6,5,27,32,14,7,7,14,13
presbyterian,Big South,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
presbyterian,Big South,34,3/24/24,N,Montana,CBI,L,79,82,OT,31,70,0.443,6,24,0.25,25,46,0.543,0.486,11,19,0.579,8,23,31,10,13,2,8,12,33,64,0.516,9,22,0.409,24,42,0.571,0.586,7,10,0.7,9,31,40,18,5,5,15,15
presbyterian,Big South,,,,,,14-19,2469,2413,,897,1901,0.472,210,629,0.334,687,1272,0.54,0.527,465,701,0.663,258,720,978,426,232,106,360,612,825,1801,0.458,221,632,0.35,604,1169,0.517,0.519,542,749,0.724,253,763,1016,381,195,116,404,611
charleston-southern,Big South,1,11/6/23,,Toccoa Falls,REG (Non-Conf),W,94,59,,37,71,0.521,11,29,0.379,26,42,0.619,0.599,9,15,0.6,14,32,46,19,7,5,13,18,22,65,0.338,3,22,0.136,19,43,0.442,0.362,12,17,0.706,12,21,33,4,8,1,14,16
charleston-southern,Big South,2,11/9/23,,North Florida,REG (Non-Conf),L,70,81,,23,47,0.489,3,10,0.3,20,37,0.541,0.521,21,30,0.7,7,23,30,6,3,2,12,21,24,54,0.444,11,24,0.458,13,30,0.433,0.546,22,26,0.846,5,19,24,9,8,0,8,21
charleston-southern,Big South,3,11/13/23,,Johnson/Wales-NC,REG (Non-Conf),W,102,61,,38,63,0.603,13,29,0.448,25,34,0.735,0.706,13,17,0.765,8,29,37,22,4,2,9,19,22,61,0.361,1,10,0.1,21,51,0.412,0.369,16,22,0.727,11,17,28,2,4,0,13,10
charleston-southern,Big South,4,11/17/23,@,NC State,REG (Non-Conf),L,53,87,,19,48,0.396,6,18,0.333,13,30,0.433,0.458,9,11,0.818,5,19,24,10,2,5,18,16,32,63,0.508,5,17,0.294,27,46,0.587,0.548,18,23,0.783,9,24,33,14,11,3,6,14
charleston-southern,Big South,5,11/20/23,@,Bethune-Cookman,REG (Non-Conf),L,73,79,,25,50,0.5,10,22,0.455,15,28,0.536,0.6,13,19,0.684,9,17,26,16,3,1,17,17,30,61,0.492,4,14,0.286,26,47,0.553,0.525,15,21,0.714,13,19,32,14,10,2,9,18
charleston-southern,Big South,6,11/24/23,@,Wake Forest,REG (Non-Conf),L,56,71,,19,51,0.373,6,22,0.273,13,29,0.448,0.431,12,16,0.75,6,21,27,9,5,0,15,22,21,48,0.438,5,14,0.357,16,34,0.471,0.49,24,27,0.889,5,25,30,9,9,3,9,15
charleston-southern,Big South,7,11/28/23,@,The Citadel,REG (Non-Conf),L,52,81,,18,60,0.3,2,18,0.111,16,42,0.381,0.317,14,16,0.875,7,19,26,5,1,4,11,20,28,56,0.5,8,16,0.5,20,40,0.5,0.571,17,28,0.607,10,31,41,13,4,4,11,18
charleston-southern,Big South,8,12/2/23,,South Carolina State,REG (Non-Conf),W,66,64,,23,45,0.511,5,13,0.385,18,32,0.563,0.567,15,26,0.577,5,25,30,11,4,4,16,18,24,63,0.381,4,15,0.267,20,48,0.417,0.413,12,25,0.48,15,20,35,7,7,0,12,21
charleston-southern,Big South,9,12/13/23,,North Alabama,REG (Non-Conf),L,64,76,,20,62,0.323,9,29,0.31,11,33,0.333,0.395,15,20,0.75,8,20,28,8,5,3,9,18,30,58,0.517,3,10,0.3,27,48,0.563,0.543,13,19,0.684,7,30,37,9,7,2,10,18
charleston-southern,Big South,10,12/16/23,@,South Carolina,REG (Non-Conf),L,69,73,,28,58,0.483,7,18,0.389,21,40,0.525,0.543,6,8,0.75,6,17,23,11,4,7,5,11,29,63,0.46,6,25,0.24,23,38,0.605,0.508,9,11,0.818,12,23,35,18,3,0,6,7
charleston-southern,Big South,11,12/19/23,@,Loyola Chicago,REG (Non-Conf),L,59,72,,20,52,0.385,5,17,0.294,15,35,0.429,0.433,14,20,0.7,5,22,27,9,4,4,6,10,31,58,0.534,4,15,0.267,27,43,0.628,0.569,6,10,0.6,6,27,33,18,4,5,5,15
charleston-southern,Big South,12,12/21/23,,Kentucky Christian,REG (Non-Conf),W,103,79,,37,67,0.552,12,23,0.522,25,44,0.568,0.642,17,19,0.895,8,29,37,17,5,2,11,9,30,67,0.448,10,27,0.37,20,40,0.5,0.522,9,12,0.75,4,22,26,16,5,1,10,14
charleston-southern,Big South,13,12/29/23,@,North Carolina,REG (Non-Conf),L,60,105,,21,63,0.333,10,25,0.4,11,38,0.289,0.413,8,9,0.889,5,18,23,12,1,2,10,13,41,73,0.562,11,26,0.423,30,47,0.638,0.637,12,14,0.857,13,33,46,20,9,7,5,8
charleston-southern,Big South,14,1/3/24,,Presbyterian,REG (Conf),L,61,68,,19,42,0.452,5,13,0.385,14,29,0.483,0.512,18,20,0.9,1,26,27,7,3,5,16,15,25,57,0.439,5,17,0.294,20,40,0.5,0.482,13,19,0.684,7,20,27,6,9,0,7,12
charleston-southern,Big South,15,1/6/24,@,Longwood,REG (Conf),L,56,77,,19,62,0.306,4,22,0.182,15,40,0.375,0.339,14,19,0.737,15,17,32,5,6,2,10,17,28,54,0.519,7,14,0.5,21,40,0.525,0.583,14,19,0.737,10,27,37,13,2,4,14,18
charleston-southern,Big South,16,1/10/24,@,Gardner-Webb,REG (Conf),W,86,74,,23,48,0.479,12,22,0.545,11,26,0.423,0.604,28,35,0.8,3,32,35,15,3,1,12,24,26,67,0.388,6,24,0.25,20,43,0.465,0.433,16,24,0.667,9,24,33,12,6,1,7,27
charleston-southern,Big South,17,1/13/24,,USC Upstate,REG (Conf),W,77,70,,24,49,0.49,10,23,0.435,14,26,0.538,0.592,19,20,0.95,8,20,28,14,4,3,12,17,23,47,0.489,7,14,0.5,16,33,0.485,0.564,17,24,0.708,4,15,19,10,6,4,9,18
charleston-southern,Big South,18,1/20/24,@,High Point,REG (Conf),L,79,86,,25,55,0.455,6,12,0.5,19,43,0.442,0.509,23,29,0.793,4,21,25,8,2,3,7,24,26,64,0.406,8,28,0.286,18,36,0.5,0.469,26,33,0.788,14,23,37,8,1,4,6,21
charleston-southern,Big South,19,1/24/24,,Winthrop,REG (Conf),L,59,78,,21,64,0.328,2,22,0.091,19,42,0.452,0.344,15,16,0.938,15,19,34,6,6,2,13,12,33,57,0.579,6,19,0.316,27,38,0.711,0.632,6,11,0.545,4,26,30,17,7,1,12,17
charleston-southern,Big South,20,1/27/24,,UNC Asheville,REG (Conf),L,65,71,,28,72,0.389,4,19,0.211,24,53,0.453,0.417,5,12,0.417,19,26,45,3,0,2,9,15,28,60,0.467,6,17,0.353,22,43,0.512,0.517,9,16,0.563,7,21,28,11,5,7,6,16
charleston-southern,Big South,21,1/31/24,@,Radford,REG (Conf),W,63,60,,25,54,0.463,4,14,0.286,21,40,0.525,0.5,9,14,0.643,7,20,27,6,4,2,12,8,22,59,0.373,9,22,0.409,13,37,0.351,0.449,7,9,0.778,11,18,29,13,7,6,11,13
charleston-southern,Big South,22,2/3/24,,Longwood,REG (Conf),W,83,77,,34,58,0.586,5,13,0.385,29,45,0.644,0.629,10,15,0.667,7,22,29,13,5,5,13,25,28,69,0.406,4,16,0.25,24,53,0.453,0.435,17,28,0.607,15,19,34,10,6,1,11,17
charleston-southern,Big South,23,2/7/24,@,Winthrop,REG (Conf),L,46,67,,17,59,0.288,5,23,0.217,12,36,0.333,0.331,7,10,0.7,16,26,42,6,9,5,20,17,25,59,0.424,7,24,0.292,18,35,0.514,0.483,10,14,0.714,8,28,36,14,11,3,11,12
charleston-southern,Big South,24,2/14/24,,Gardner-Webb,REG (Conf),L,77,85,,25,69,0.362,10,26,0.385,15,43,0.349,0.435,17,21,0.81,10,24,34,12,6,4,11,21,29,64,0.453,8,21,0.381,21,43,0.488,0.516,19,28,0.679,7,29,36,17,6,4,8,19
charleston-southern,Big South,25,2/17/24,@,UNC Asheville,REG (Conf),L,55,86,,17,67,0.254,7,29,0.241,10,38,0.263,0.306,14,22,0.636,11,21,32,6,4,1,7,17,33,63,0.524,10,24,0.417,23,39,0.59,0.603,10,16,0.625,6,34,40,16,4,9,12,18
charleston-southern,Big South,26,2/21/24,@,USC Upstate,REG (Conf),W,63,60,,21,55,0.382,5,18,0.278,16,37,0.432,0.427,16,21,0.762,14,29,43,7,3,2,17,18,20,51,0.392,4,19,0.211,16,32,0.5,0.431,16,20,0.8,3,22,25,8,10,1,6,17
charleston-southern,Big South,27,2/24/24,,High Point,REG (Conf),L,59,74,,22,58,0.379,6,22,0.273,16,36,0.444,0.431,9,12,0.75,5,24,29,8,4,2,8,16,28,61,0.459,4,22,0.182,24,39,0.615,0.492,14,18,0.778,8,32,40,9,4,3,6,10
charleston-southern,Big South,28,2/28/24,,Radford,REG (Conf),W,58,57,,23,64,0.359,11,32,0.344,12,32,0.375,0.445,1,5,0.2,10,22,32,11,0,2,8,15,23,55,0.418,0,9,0,23,46,0.5,0.418,11,18,0.611,9,27,36,6,3,3,5,11
charleston-southern,Big South,29,3/2/24,@,Presbyterian,REG (Conf),L,65,72,,25,59,0.424,7,26,0.269,18,33,0.545,0.483,8,15,0.533,6,19,25,13,5,3,12,21,26,58,0.448,2,13,0.154,24,45,0.533,0.466,18,23,0.783,8,28,36,12,8,1,13,15
charleston-southern,Big South,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
charleston-southern,Big South,30,3/8/24,N,UNC Asheville,CTOURN,L,55,60,,19,55,0.345,6,20,0.3,13,35,0.371,0.4,11,18,0.611,10,32,42,11,3,5,13,18,22,60,0.367,7,25,0.28,15,35,0.429,0.425,9,13,0.692,5,27,32,16,3,2,5,15
charleston-southern,Big South,,,,,,20-Oct,2028,2210,,715,1727,0.414,208,629,0.331,507,1098,0.462,0.474,390,530,0.736,254,691,945,306,115,90,352,512,809,1795,0.451,175,563,0.311,634,1232,0.515,0.499,417,588,0.709,257,731,988,351,187,82,267,471
gardner-webb,Big South,1,11/6/23,,Erskine,REG (Non-Conf),W,98,58,,31,67,0.463,14,36,0.389,17,31,0.548,0.567,22,31,0.71,23,31,54,18,3,6,13,19,20,56,0.357,6,16,0.375,14,40,0.35,0.411,12,22,0.545,9,16,25,7,8,0,9,20
gardner-webb,Big South,2,11/10/23,@,Arkansas,REG (Non-Conf),L,68,86,,25,72,0.347,6,23,0.261,19,49,0.388,0.389,12,21,0.571,7,27,34,14,9,0,10,19,30,60,0.5,7,18,0.389,23,42,0.548,0.558,19,31,0.613,6,37,43,11,4,15,10,20
gardner-webb,Big South,3,11/12/23,@,Baylor,REG (Non-Conf),L,62,77,,25,67,0.373,2,17,0.118,23,50,0.46,0.388,10,15,0.667,8,18,26,10,6,3,9,24,26,58,0.448,0,9,0,26,49,0.531,0.448,25,32,0.781,15,30,45,7,6,7,13,16
gardner-webb,Big South,4,11/17/23,N,Weber State,REG (Non-Conf),W,62,61,,26,49,0.531,6,19,0.316,20,30,0.667,0.592,4,14,0.286,10,25,35,12,2,4,11,24,17,43,0.395,3,20,0.15,14,23,0.609,0.43,24,29,0.828,4,18,22,8,4,1,10,16
gardner-webb,Big South,5,11/18/23,N,Colgate,REG (Non-Conf),L,52,59,,18,54,0.333,6,22,0.273,12,32,0.375,0.389,10,12,0.833,9,24,33,7,4,2,12,15,21,53,0.396,7,20,0.35,14,33,0.424,0.462,10,12,0.833,5,26,31,11,6,1,13,10
gardner-webb,Big South,6,11/19/23,N,Yale,REG (Non-Conf),L,70,71,OT,24,60,0.4,5,14,0.357,19,46,0.413,0.442,17,24,0.708,7,23,30,14,9,2,14,19,24,58,0.414,7,20,0.35,17,38,0.447,0.474,16,23,0.696,10,27,37,14,8,2,18,16
gardner-webb,Big South,7,11/25/23,,Limestone,REG (Non-Conf),W,92,51,,38,70,0.543,11,28,0.393,27,42,0.643,0.621,5,9,0.556,11,33,44,17,11,0,16,13,20,64,0.313,6,30,0.2,14,34,0.412,0.359,5,7,0.714,9,20,29,7,9,3,18,13
gardner-webb,Big South,8,11/29/23,@,Queens (NC),REG (Non-Conf),L,80,83,,26,66,0.394,3,17,0.176,23,49,0.469,0.417,25,31,0.806,13,23,36,11,7,5,9,22,27,68,0.397,11,27,0.407,16,41,0.39,0.478,18,26,0.692,16,24,40,16,5,3,13,23
gardner-webb,Big South,9,12/2/23,,Western Carolina,REG (Non-Conf),W,82,77,,24,58,0.414,5,15,0.333,19,43,0.442,0.457,29,48,0.604,11,26,37,9,4,3,5,21,25,55,0.455,4,17,0.235,21,38,0.553,0.491,23,29,0.793,4,30,34,6,0,2,9,30
gardner-webb,Big South,10,12/6/23,,Wofford,REG (Non-Conf),L,66,81,,23,69,0.333,10,32,0.313,13,37,0.351,0.406,10,14,0.714,9,22,31,11,11,2,7,16,30,55,0.545,11,26,0.423,19,29,0.655,0.645,10,20,0.5,5,33,38,19,3,4,11,13
gardner-webb,Big South,11,12/11/23,,North Greenville,REG (Non-Conf),W,79,60,,31,68,0.456,5,25,0.2,26,43,0.605,0.493,12,20,0.6,12,41,53,11,4,2,14,16,23,70,0.329,9,27,0.333,14,43,0.326,0.393,5,11,0.455,4,26,30,11,7,2,6,17
gardner-webb,Big South,12,12/16/23,N,Appalachian State,REG (Non-Conf),L,59,80,,21,60,0.35,6,24,0.25,15,36,0.417,0.4,11,17,0.647,8,31,39,6,3,2,13,14,34,67,0.507,6,23,0.261,28,44,0.636,0.552,6,17,0.353,7,28,35,19,9,6,4,11
gardner-webb,Big South,13,12/19/23,@,Chattanooga,REG (Non-Conf),L,66,69,,26,63,0.413,12,29,0.414,14,34,0.412,0.508,2,9,0.222,9,28,37,14,6,5,9,19,22,57,0.386,11,29,0.379,11,28,0.393,0.482,14,18,0.778,7,28,35,16,9,5,9,15
gardner-webb,Big South,14,12/21/23,@,Akron,REG (Non-Conf),L,90,94,OT,30,66,0.455,12,30,0.4,18,36,0.5,0.545,18,24,0.75,10,22,32,10,7,1,11,28,29,58,0.5,6,17,0.353,23,41,0.561,0.552,30,41,0.732,8,28,36,11,3,3,11,17
gardner-webb,Big South,15,12/30/23,@,VCU,REG (Non-Conf),L,73,87,,26,67,0.388,6,23,0.261,20,44,0.455,0.433,15,21,0.714,9,17,26,14,7,0,8,12,35,69,0.507,8,24,0.333,27,45,0.6,0.565,9,10,0.9,11,25,36,20,6,7,12,15
gardner-webb,Big South,16,1/6/24,@,High Point,REG (Conf),L,76,85,,28,58,0.483,7,17,0.412,21,41,0.512,0.543,13,18,0.722,1,22,23,14,3,1,7,25,31,62,0.5,4,17,0.235,27,45,0.6,0.532,19,25,0.76,10,28,38,9,5,3,9,18
gardner-webb,Big South,17,1/10/24,,Charleston Southern,REG (Conf),L,74,86,,26,67,0.388,6,24,0.25,20,43,0.465,0.433,16,24,0.667,9,24,33,12,6,1,7,27,23,48,0.479,12,22,0.545,11,26,0.423,0.604,28,35,0.8,3,32,35,15,3,1,12,24
gardner-webb,Big South,18,1/13/24,,Presbyterian,REG (Conf),W,76,60,,28,57,0.491,7,20,0.35,21,37,0.568,0.553,13,22,0.591,5,22,27,18,13,2,9,25,17,43,0.395,3,13,0.231,14,30,0.467,0.43,23,29,0.793,2,26,28,4,5,2,18,18
gardner-webb,Big South,19,1/17/24,@,Radford,REG (Conf),W,74,68,,27,53,0.509,10,23,0.435,17,30,0.567,0.604,10,15,0.667,8,24,32,15,4,2,13,16,27,58,0.466,5,14,0.357,22,44,0.5,0.509,9,16,0.563,6,19,25,16,8,0,9,15
gardner-webb,Big South,20,1/20/24,,Winthrop,REG (Conf),W,79,74,,26,53,0.491,6,21,0.286,20,32,0.625,0.547,21,29,0.724,9,20,29,11,6,3,13,25,18,43,0.419,9,19,0.474,9,24,0.375,0.523,29,38,0.763,8,22,30,10,6,2,17,23
gardner-webb,Big South,21,1/24/24,@,Longwood,REG (Conf),W,76,64,,27,51,0.529,12,13,0.923,15,38,0.395,0.647,10,20,0.5,7,22,29,14,3,2,12,20,20,63,0.317,4,15,0.267,16,48,0.333,0.349,20,25,0.8,17,20,37,10,7,2,12,16
gardner-webb,Big South,22,1/27/24,,USC Upstate,REG (Conf),W,75,70,,28,55,0.509,4,18,0.222,24,37,0.649,0.545,15,23,0.652,9,30,39,15,4,2,12,22,27,56,0.482,8,28,0.286,19,28,0.679,0.554,8,23,0.348,4,21,25,8,3,2,10,21
gardner-webb,Big South,23,1/31/24,,UNC Asheville,REG (Conf),W,80,73,,31,58,0.534,7,18,0.389,24,40,0.6,0.595,11,19,0.579,8,22,30,12,9,0,9,17,25,53,0.472,7,15,0.467,18,38,0.474,0.538,16,23,0.696,6,23,29,9,7,3,15,17
gardner-webb,Big South,24,2/7/24,@,Presbyterian,REG (Conf),L,75,77,,27,56,0.482,6,14,0.429,21,42,0.5,0.536,15,27,0.556,10,25,35,10,5,3,12,22,24,54,0.444,5,16,0.313,19,38,0.5,0.491,24,30,0.8,7,18,25,11,8,8,9,25
gardner-webb,Big South,25,2/10/24,,High Point,REG (Conf),L,62,78,,21,53,0.396,3,14,0.214,18,39,0.462,0.425,17,26,0.654,8,29,37,6,3,2,14,21,24,68,0.353,7,24,0.292,17,44,0.386,0.404,23,27,0.852,13,28,41,8,7,1,8,18
gardner-webb,Big South,26,2/14/24,@,Charleston Southern,REG (Conf),W,85,77,,29,64,0.453,8,21,0.381,21,43,0.488,0.516,19,28,0.679,7,29,36,17,6,4,8,19,25,69,0.362,10,26,0.385,15,43,0.349,0.435,17,21,0.81,10,24,34,12,6,4,11,21
gardner-webb,Big South,27,2/17/24,@,USC Upstate,REG (Conf),W,73,65,,26,57,0.456,8,20,0.4,18,37,0.486,0.526,13,26,0.5,15,32,47,16,8,3,15,12,23,60,0.383,7,23,0.304,16,37,0.432,0.442,12,18,0.667,9,20,29,11,10,2,12,21
gardner-webb,Big South,28,2/22/24,,Radford,REG (Conf),L,74,90,,25,65,0.385,9,33,0.273,16,32,0.5,0.454,15,26,0.577,18,18,36,12,3,1,11,16,37,66,0.561,5,13,0.385,32,53,0.604,0.598,11,15,0.733,13,24,37,9,6,2,7,21
gardner-webb,Big South,29,2/24/24,@,UNC Asheville,REG (Conf),W,78,77,,29,62,0.468,12,24,0.5,17,38,0.447,0.565,8,14,0.571,11,24,35,15,5,3,11,15,30,60,0.5,8,21,0.381,22,39,0.564,0.567,9,11,0.818,3,24,27,23,3,6,7,12
gardner-webb,Big South,30,2/29/24,,Longwood,REG (Conf),W,72,69,,23,51,0.451,14,25,0.56,9,26,0.346,0.588,12,20,0.6,8,18,26,18,4,1,12,15,30,65,0.462,4,15,0.267,26,50,0.52,0.492,5,9,0.556,13,23,36,8,5,5,9,15
gardner-webb,Big South,31,3/2/24,@,Winthrop,REG (Conf),W,65,64,,24,60,0.4,7,23,0.304,17,37,0.459,0.458,10,19,0.526,12,22,34,8,7,2,8,21,21,52,0.404,8,22,0.364,13,30,0.433,0.481,14,21,0.667,9,26,35,9,3,5,11,18
gardner-webb,Big South,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
gardner-webb,Big South,32,3/8/24,N,Presbyterian,CTOURN,W,61,60,,22,51,0.431,8,16,0.5,14,35,0.4,0.51,9,15,0.6,5,27,32,14,7,7,14,13,24,61,0.393,5,17,0.294,19,44,0.432,0.434,7,10,0.7,9,21,30,12,8,2,12,10
gardner-webb,Big South,33,3/9/24,N,UNC Asheville,CTOURN,L,72,83,OT,26,65,0.4,6,24,0.25,20,41,0.488,0.446,14,21,0.667,9,27,36,14,4,2,17,21,30,62,0.484,9,26,0.346,21,36,0.583,0.556,14,22,0.636,3,25,28,23,9,6,7,15
gardner-webb,Big South,,,,,,17-16,2426,2414,,867,1992,0.435,249,722,0.345,618,1270,0.487,0.498,443,702,0.631,315,828,1143,419,193,78,365,633,839,1934,0.434,222,669,0.332,617,1265,0.488,0.491,514,726,0.708,265,820,1085,390,196,117,361,580
south-carolina-upstate,Big South,1,11/6/23,@,South Carolina,REG (Non-Conf),L,53,82,,21,59,0.356,4,16,0.25,17,43,0.395,0.39,7,14,0.5,4,18,22,13,11,5,10,16,29,55,0.527,12,22,0.545,17,33,0.515,0.636,12,19,0.632,9,35,44,16,7,4,15,18
south-carolina-upstate,Big South,2,11/10/23,@,Vanderbilt,REG (Non-Conf),L,67,74,,24,55,0.436,10,20,0.5,14,35,0.4,0.527,9,13,0.692,4,13,17,12,8,2,5,21,22,48,0.458,8,22,0.364,14,26,0.538,0.542,22,24,0.917,9,26,35,11,2,1,14,13
south-carolina-upstate,Big South,3,11/12/23,,Carolina,REG (Non-Conf),W,106,48,,38,63,0.603,13,29,0.448,25,34,0.735,0.706,17,25,0.68,10,31,41,23,19,4,15,12,17,53,0.321,6,32,0.188,11,21,0.524,0.377,8,11,0.727,3,20,23,7,9,0,28,21
south-carolina-upstate,Big South,4,11/15/23,@,East Carolina,REG (Non-Conf),W,83,81,,29,61,0.475,9,21,0.429,20,40,0.5,0.549,16,19,0.842,10,17,27,14,6,1,12,23,28,59,0.475,6,17,0.353,22,42,0.524,0.525,19,31,0.613,19,19,38,11,4,4,14,16
south-carolina-upstate,Big South,5,11/18/23,@,Minnesota,REG (Non-Conf),L,53,67,,21,62,0.339,6,21,0.286,15,41,0.366,0.387,5,11,0.455,6,26,32,12,7,3,9,17,23,58,0.397,5,23,0.217,18,35,0.514,0.44,16,19,0.842,5,32,37,16,2,8,10,14
south-carolina-upstate,Big South,6,11/21/23,@,Ball State,REG (Non-Conf),L,58,75,,24,57,0.421,5,21,0.238,19,36,0.528,0.465,5,7,0.714,4,17,21,10,6,3,8,19,28,58,0.483,4,16,0.25,24,42,0.571,0.517,15,18,0.833,12,25,37,14,5,4,9,14
south-carolina-upstate,Big South,7,11/25/23,,Voorhees,REG (Non-Conf),W,79,44,,30,65,0.462,8,24,0.333,22,41,0.537,0.523,11,21,0.524,12,38,50,12,10,1,13,20,16,53,0.302,2,13,0.154,14,40,0.35,0.321,10,23,0.435,5,24,29,7,6,4,15,17
south-carolina-upstate,Big South,8,11/29/23,@,Coastal Carolina,REG (Non-Conf),L,70,72,OT,23,72,0.319,13,41,0.317,10,31,0.323,0.41,11,20,0.55,12,19,31,11,10,3,9,22,23,53,0.434,5,18,0.278,18,35,0.514,0.481,21,31,0.677,11,34,45,9,7,4,17,16
south-carolina-upstate,Big South,9,12/2/23,@,North Carolina Central,REG (Non-Conf),W,85,82,,30,54,0.556,12,27,0.444,18,27,0.667,0.667,13,17,0.765,9,16,25,22,7,3,20,24,25,45,0.556,4,9,0.444,21,36,0.583,0.6,28,38,0.737,5,15,20,11,12,4,15,17
south-carolina-upstate,Big South,10,12/9/23,,Kennesaw State,REG (Non-Conf),L,77,84,,23,67,0.343,8,26,0.308,15,41,0.366,0.403,23,33,0.697,12,25,37,11,8,1,12,22,29,56,0.518,9,21,0.429,20,35,0.571,0.598,17,23,0.739,4,32,36,12,6,6,15,22
south-carolina-upstate,Big South,11,12/16/23,,Western Carolina,REG (Non-Conf),L,53,70,,19,54,0.352,4,15,0.267,15,39,0.385,0.389,11,15,0.733,8,21,29,6,6,6,15,16,28,59,0.475,8,27,0.296,20,32,0.625,0.542,6,16,0.375,12,27,39,12,6,2,11,16
south-carolina-upstate,Big South,12,12/21/23,@,Davidson,REG (Non-Conf),L,59,62,,22,54,0.407,9,28,0.321,13,26,0.5,0.491,6,12,0.5,7,23,30,13,4,3,7,13,21,51,0.412,6,25,0.24,15,26,0.577,0.471,14,20,0.7,7,24,31,10,4,1,6,8
south-carolina-upstate,Big South,13,12/30/23,,Coker,REG (Non-Conf),W,96,76,,37,60,0.617,6,13,0.462,31,47,0.66,0.667,16,23,0.696,5,26,31,23,7,3,14,26,21,60,0.35,4,25,0.16,17,35,0.486,0.383,30,37,0.811,12,17,29,11,11,0,16,23
south-carolina-upstate,Big South,14,1/3/24,@,UNC Asheville,REG (Conf),L,67,95,,23,58,0.397,6,26,0.231,17,32,0.531,0.448,15,21,0.714,8,15,23,12,7,1,14,19,32,54,0.593,7,16,0.438,25,38,0.658,0.657,24,24,1,4,26,30,15,9,0,13,17
south-carolina-upstate,Big South,15,1/6/24,,Winthrop,REG (Conf),L,80,82,OT,30,64,0.469,11,33,0.333,19,31,0.613,0.555,9,20,0.45,13,21,34,16,7,6,15,24,25,49,0.51,7,21,0.333,18,28,0.643,0.582,25,37,0.676,5,24,29,12,7,3,10,21
south-carolina-upstate,Big South,16,1/13/24,@,Charleston Southern,REG (Conf),L,70,77,,23,47,0.489,7,14,0.5,16,33,0.485,0.564,17,24,0.708,4,15,19,10,6,4,9,18,24,49,0.49,10,23,0.435,14,26,0.538,0.592,19,20,0.95,8,20,28,14,4,3,12,17
south-carolina-upstate,Big South,17,1/17/24,,Longwood,REG (Conf),W,73,71,,29,54,0.537,8,19,0.421,21,35,0.6,0.611,7,13,0.538,5,18,23,12,7,5,7,20,24,49,0.49,5,10,0.5,19,39,0.487,0.541,18,29,0.621,10,22,32,9,6,2,11,19
south-carolina-upstate,Big South,18,1/20/24,@,Radford,REG (Conf),L,61,64,,21,57,0.368,5,22,0.227,16,35,0.457,0.412,14,18,0.778,10,21,31,6,9,2,9,16,20,48,0.417,9,22,0.409,11,26,0.423,0.51,15,22,0.682,7,25,32,11,5,6,12,18
