Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
penn-state,Big Ten,17,2021-02-14,,Nebraska,REG (Conf),L,61,62,,21,65,0.323,9,31,0.290,12,34,0.353,0.392,10,12,0.833,11,22,33,13,7,3,11,9,27,56,0.482,7,19,0.368,20,37,0.541,0.545,1,3,0.333,3,28,31,19,7,6,16,12
penn-state,Big Ten,18,2021-02-18,,Ohio State,REG (Conf),L,82,92,,27,60,0.450,12,28,0.429,15,32,0.469,0.550,16,21,0.762,8,17,25,16,7,2,10,20,30,53,0.566,11,20,0.550,19,33,0.576,0.670,21,26,0.808,8,24,32,19,3,5,11,21
penn-state,Big Ten,19,2021-02-21,@,Iowa,REG (Conf),L,68,74,,22,62,0.355,11,33,0.333,11,29,0.379,0.444,13,17,0.765,7,27,34,13,10,2,10,20,26,58,0.448,10,25,0.400,16,33,0.485,0.534,12,22,0.545,9,32,41,19,5,3,15,15
penn-state,Big Ten,20,2021-02-23,@,Nebraska,REG (Conf),W,86,83,,28,70,0.400,14,37,0.378,14,33,0.424,0.500,16,19,0.842,13,25,38,19,14,1,14,17,30,56,0.536,12,25,0.480,18,31,0.581,0.643,11,15,0.733,2,26,28,16,7,3,18,19
penn-state,Big Ten,21,2021-02-26,,Purdue,REG (Conf),L,52,73,,22,62,0.355,6,29,0.207,16,33,0.485,0.403,2,8,0.250,6,18,24,11,6,4,12,15,27,52,0.519,7,19,0.368,20,33,0.606,0.587,12,17,0.706,5,32,37,13,8,6,13,18
penn-state,Big Ten,22,2021-03-03,,Minnesota,REG (Conf),W,84,65,,32,70,0.457,10,25,0.400,22,45,0.489,0.529,10,19,0.526,16,28,44,19,5,2,6,15,21,59,0.356,5,18,0.278,16,41,0.390,0.398,18,24,0.750,7,22,29,11,5,5,7,16
penn-state,Big Ten,23,2021-03-07,@,Maryland,REG (Conf),W,66,61,,19,56,0.339,9,26,0.346,10,30,0.333,0.420,19,24,0.792,10,28,38,10,9,0,9,16,23,48,0.479,8,21,0.381,15,27,0.556,0.563,7,13,0.538,1,29,30,12,5,4,13,19
penn-state,Big Ten,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
penn-state,Big Ten,24,2021-03-10,N,Nebraska,CTOURN,W,72,66,,21,59,0.356,7,27,0.259,14,32,0.438,0.415,23,29,0.793,13,29,42,15,10,2,14,18,24,60,0.400,9,33,0.273,15,27,0.556,0.475,9,11,0.818,6,19,25,14,8,4,14,23
penn-state,Big Ten,25,2021-03-11,N,Wisconsin,CTOURN,L,74,75,,28,58,0.483,7,20,0.350,21,38,0.553,0.543,11,13,0.846,8,23,31,17,5,3,8,18,25,54,0.463,12,23,0.522,13,31,0.419,0.574,13,15,0.867,4,19,23,18,4,4,8,16
penn-state,Big Ten,,,,,,11-14,1816,1825,,637,1562,0.408,221,654,0.338,416,908,0.458,0.479,321,435,0.738,251,580,831,335,198,59,275,446,649,1398,0.464,185,537,0.345,464,861,0.539,0.530,342,469,0.729,175,614,789,363,139,106,335,432
washington,Big Ten,1,2020-11-29,N,Baylor,REG (Non-Conf),L,52,86,,19,52,0.365,5,24,0.208,14,28,0.500,0.413,9,12,0.750,4,11,15,12,8,6,13,14,34,67,0.507,13,29,0.448,21,38,0.553,0.604,5,11,0.455,20,28,48,21,3,6,16,14
washington,Big Ten,2,2020-12-01,N,UC Riverside,REG (Non-Conf),L,42,57,,16,54,0.296,3,20,0.150,13,34,0.382,0.324,7,10,0.700,4,25,29,7,8,5,11,16,22,61,0.361,6,21,0.286,16,40,0.400,0.410,7,13,0.538,13,34,47,18,3,0,15,18
washington,Big Ten,3,2020-12-03,@,Utah,REG (Conf),L,62,76,,25,71,0.352,6,30,0.200,19,41,0.463,0.394,6,9,0.667,17,24,41,7,6,6,13,18,28,64,0.438,7,22,0.318,21,42,0.500,0.492,13,21,0.619,8,28,36,21,7,4,11,16
washington,Big Ten,4,2020-12-09,,Seattle,REG (Non-Conf),W,73,41,,26,56,0.464,8,15,0.533,18,41,0.439,0.536,13,15,0.867,9,33,42,11,7,5,16,14,17,59,0.288,4,23,0.174,13,36,0.361,0.322,3,7,0.429,8,18,26,10,6,1,13,15
washington,Big Ten,5,2020-12-12,,Oregon,REG (Conf),L,71,74,,27,59,0.458,7,19,0.368,20,40,0.500,0.517,10,10,1.000,7,21,28,10,5,5,16,20,25,65,0.385,4,19,0.211,21,46,0.457,0.415,20,27,0.741,17,21,38,13,9,2,12,16
washington,Big Ten,6,2020-12-16,,Montana,REG (Non-Conf),L,58,66,,24,57,0.421,2,12,0.167,22,45,0.489,0.439,8,19,0.421,10,23,33,10,6,5,16,23,20,54,0.370,4,13,0.308,16,41,0.390,0.407,22,27,0.815,8,24,32,10,5,0,12,22
washington,Big Ten,7,2020-12-20,N,Colorado,REG (Non-Conf),L,69,92,,27,63,0.429,4,18,0.222,23,45,0.511,0.460,11,16,0.688,6,16,22,10,7,3,9,20,29,60,0.483,8,20,0.400,21,40,0.525,0.550,26,28,0.929,9,28,37,21,2,2,7,19
washington,Big Ten,8,2020-12-31,,Arizona,REG (Conf),L,53,80,,20,64,0.313,6,31,0.194,14,33,0.424,0.359,7,11,0.636,8,21,29,7,8,3,10,15,29,69,0.420,6,17,0.353,23,52,0.442,0.464,16,26,0.615,13,32,45,14,6,7,10,16
washington,Big Ten,9,2021-01-07,N,Stanford,REG (Conf),L,75,91,,25,70,0.357,8,30,0.267,17,40,0.425,0.414,17,21,0.810,10,18,28,8,12,3,16,18,34,66,0.515,7,17,0.412,27,49,0.551,0.568,16,20,0.800,14,32,46,20,5,3,22,18
washington,Big Ten,10,2021-01-09,@,California,REG (Conf),L,78,84,,26,50,0.520,9,18,0.500,17,32,0.531,0.610,17,21,0.810,7,21,28,11,5,1,14,16,31,56,0.554,11,26,0.423,20,30,0.667,0.652,11,18,0.611,7,14,21,19,5,2,9,19
washington,Big Ten,11,2021-01-14,@,Southern California,REG (Conf),L,68,95,,22,58,0.379,9,23,0.391,13,35,0.371,0.457,15,19,0.789,9,20,29,13,5,3,16,23,31,61,0.508,7,19,0.368,24,42,0.571,0.566,26,37,0.703,13,24,37,20,9,2,10,16
washington,Big Ten,12,2021-01-16,@,UCLA,REG (Conf),L,76,81,,30,58,0.517,10,23,0.435,20,35,0.571,0.603,6,10,0.600,4,24,28,13,4,4,11,21,29,70,0.414,9,20,0.450,20,50,0.400,0.479,14,17,0.824,13,26,39,17,5,2,6,12
washington,Big Ten,13,2021-01-20,,Colorado,REG (Conf),W,84,80,,28,57,0.491,12,25,0.480,16,32,0.500,0.596,16,18,0.889,8,19,27,9,1,5,10,16,32,69,0.464,1,18,0.056,31,51,0.608,0.471,15,19,0.789,13,19,32,12,5,6,5,19
washington,Big Ten,14,2021-01-24,,Utah,REG (Conf),W,83,79,,29,57,0.509,12,24,0.500,17,33,0.515,0.614,13,22,0.591,9,19,28,12,9,2,12,18,31,61,0.508,7,18,0.389,24,43,0.558,0.566,10,12,0.833,6,22,28,20,5,3,16,17
washington,Big Ten,15,2021-01-31,,Washington State,REG (Conf),L,62,77,,21,55,0.382,9,25,0.360,12,30,0.400,0.464,11,18,0.611,7,18,25,14,8,4,19,18,28,61,0.459,5,21,0.238,23,40,0.575,0.500,16,27,0.593,12,25,37,7,7,0,18,21
washington,Big Ten,16,2021-02-04,@,Oregon State,REG (Conf),L,71,91,,23,51,0.451,5,20,0.250,18,31,0.581,0.500,20,22,0.909,6,24,30,10,3,2,14,17,32,65,0.492,11,24,0.458,21,41,0.512,0.577,16,19,0.842,7,20,27,25,11,3,5,21
washington,Big Ten,17,2021-02-06,@,Oregon,REG (Conf),L,74,86,,25,49,0.510,9,19,0.474,16,30,0.533,0.602,15,21,0.714,4,15,19,11,7,6,14,17,29,59,0.492,12,25,0.480,17,34,0.500,0.593,16,20,0.800,11,17,28,18,8,3,14,18
washington,Big Ten,18,2021-02-11,,Southern California,REG (Conf),L,54,69,,22,54,0.407,5,22,0.227,17,32,0.531,0.454,5,7,0.714,2,20,22,8,4,4,14,16,28,57,0.491,1,7,0.143,27,50,0.540,0.500,12,20,0.600,10,24,34,14,7,4,12,12
washington,Big Ten,19,2021-02-13,,UCLA,REG (Conf),L,61,64,,21,58,0.362,10,21,0.476,11,37,0.297,0.448,9,14,0.643,5,24,29,11,7,1,9,18,24,51,0.471,10,20,0.500,14,31,0.452,0.569,6,18,0.333,5,29,34,13,2,3,14,17
washington,Big Ten,20,2021-02-15,@,Washington State,REG (Conf),W,65,63,,25,60,0.417,7,20,0.350,18,40,0.450,0.475,8,14,0.571,5,18,23,15,8,3,6,16,20,49,0.408,6,21,0.286,14,28,0.500,0.469,17,18,0.944,7,29,36,16,2,5,17,18
washington,Big Ten,21,2021-02-18,,Stanford,REG (Conf),L,61,79,,26,62,0.419,8,25,0.320,18,37,0.486,0.484,1,1,1.000,6,20,26,8,6,4,20,17,31,54,0.574,3,12,0.250,28,42,0.667,0.602,14,20,0.700,3,22,25,13,10,4,12,9
washington,Big Ten,22,2021-02-20,,California,REG (Conf),W,62,51,,21,49,0.429,8,23,0.348,13,26,0.500,0.510,12,16,0.750,4,32,36,9,2,7,14,22,16,60,0.267,3,17,0.176,13,43,0.302,0.292,16,27,0.593,14,24,38,4,2,3,10,15
washington,Big Ten,23,2021-02-23,@,Arizona State,REG (Conf),L,64,97,,24,65,0.369,7,29,0.241,17,36,0.472,0.423,9,20,0.450,9,25,34,13,3,0,16,16,35,69,0.507,10,26,0.385,25,43,0.581,0.580,17,25,0.680,9,30,39,19,12,5,8,19
washington,Big Ten,24,2021-02-25,@,Arizona State,REG (Conf),L,72,80,,27,63,0.429,11,27,0.407,16,36,0.444,0.516,7,14,0.500,10,25,35,15,5,3,14,20,29,60,0.483,6,15,0.400,23,45,0.511,0.533,16,21,0.762,7,29,36,17,5,3,11,16
washington,Big Ten,25,2021-02-27,@,Arizona,REG (Conf),L,74,75,,25,51,0.490,6,22,0.273,19,29,0.655,0.549,18,24,0.750,2,25,27,11,4,3,13,22,23,63,0.365,8,28,0.286,15,35,0.429,0.429,21,24,0.875,12,28,40,14,6,3,9,17
washington,Big Ten,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
washington,Big Ten,26,2021-03-10,N,Utah,CTOURN,L,95,98,,37,70,0.529,11,28,0.393,26,42,0.619,0.607,10,13,0.769,9,21,30,15,10,2,14,21,32,53,0.604,14,26,0.538,18,27,0.667,0.736,20,27,0.741,2,24,26,15,5,3,16,14
washington,Big Ten,,,,,,5-21,1759,2012,,641,1513,0.424,197,593,0.332,444,920,0.483,0.489,280,397,0.705,181,562,743,280,158,95,350,472,719,1583,0.454,183,524,0.349,536,1059,0.506,0.512,391,549,0.712,261,651,912,411,152,79,310,434
houston,Big 12,1,2020-11-25,,Lamar,REG (Non-Conf),W,89,45,,30,72,0.417,13,33,0.394,17,39,0.436,0.507,16,21,0.762,18,29,47,16,11,8,9,18,15,50,0.300,1,13,0.077,14,37,0.378,0.310,14,22,0.636,7,21,28,8,3,0,22,19
houston,Big 12,2,2020-11-27,,Boise State,REG (Non-Conf),W,68,58,,24,59,0.407,5,17,0.294,19,42,0.452,0.449,15,17,0.882,15,31,46,3,7,1,16,24,21,51,0.412,1,16,0.063,20,35,0.571,0.422,15,26,0.577,5,19,24,11,9,2,13,16
houston,Big 12,3,2020-11-29,N,Texas Tech,REG (Non-Conf),W,64,53,,20,57,0.351,8,24,0.333,12,33,0.364,0.421,16,21,0.762,13,22,35,9,11,4,12,24,18,46,0.391,4,18,0.222,14,28,0.500,0.435,13,24,0.542,8,20,28,7,3,3,18,22
houston,Big 12,4,2020-12-05,,South Carolina,REG (Non-Conf),W,77,67,,21,55,0.382,4,19,0.211,17,36,0.472,0.418,31,38,0.816,12,22,34,10,11,8,9,25,22,50,0.440,6,17,0.353,16,33,0.485,0.500,17,29,0.586,8,22,30,13,2,2,19,26
houston,Big 12,5,2020-12-20,,Alcorn State,REG (Non-Conf),W,88,55,,33,66,0.500,6,22,0.273,27,44,0.614,0.545,16,28,0.571,21,27,48,20,8,4,10,20,17,47,0.362,5,19,0.263,12,28,0.429,0.415,16,27,0.593,6,16,22,5,5,0,13,26
houston,Big 12,6,2020-12-22,,Temple,REG (Conf),W,76,50,,28,58,0.483,10,26,0.385,18,32,0.563,0.569,10,15,0.667,13,27,40,14,9,8,17,23,13,45,0.289,5,14,0.357,8,31,0.258,0.344,19,25,0.760,9,17,26,10,3,2,19,18
houston,Big 12,7,2020-12-26,@,UCF,REG (Conf),W,63,54,,18,50,0.360,7,25,0.280,11,25,0.440,0.430,20,26,0.769,5,18,23,9,9,2,8,24,16,43,0.372,2,13,0.154,14,30,0.467,0.395,20,28,0.714,10,20,30,6,4,2,17,21
houston,Big 12,8,2020-12-29,@,Tulsa,REG (Conf),L,64,65,,20,56,0.357,4,21,0.190,16,35,0.457,0.393,20,31,0.645,11,20,31,8,9,6,10,19,20,48,0.417,7,20,0.350,13,28,0.464,0.490,18,22,0.818,6,25,31,7,5,1,14,24
houston,Big 12,9,2021-01-03,@,SMU,REG (Conf),W,74,60,,25,64,0.391,7,20,0.350,18,44,0.409,0.445,17,20,0.850,16,26,42,11,8,4,12,17,23,57,0.404,6,21,0.286,17,36,0.472,0.456,8,15,0.533,10,21,31,12,8,8,14,18
houston,Big 12,10,2021-01-06,,Wichita State,REG (Conf),W,70,63,,23,60,0.383,7,22,0.318,16,38,0.421,0.442,17,24,0.708,15,28,43,9,3,4,10,21,20,59,0.339,8,26,0.308,12,33,0.364,0.407,15,22,0.682,11,26,37,6,6,2,11,18
houston,Big 12,11,2021-01-09,,Tulane,REG (Conf),W,71,50,,27,61,0.443,15,36,0.417,12,25,0.480,0.566,2,4,0.500,16,31,47,14,4,2,13,11,15,52,0.288,6,19,0.316,9,33,0.273,0.346,14,17,0.824,6,15,21,7,7,1,9,12
houston,Big 12,12,2021-01-17,,UCF,REG (Conf),W,75,58,,28,66,0.424,8,25,0.320,20,41,0.488,0.485,11,16,0.688,15,17,32,14,9,0,8,21,21,48,0.438,4,19,0.211,17,29,0.586,0.479,12,19,0.632,11,21,32,7,4,5,20,17
houston,Big 12,13,2021-01-20,,Tulsa,REG (Conf),W,86,59,,29,68,0.426,13,32,0.406,16,36,0.444,0.522,15,22,0.682,24,27,51,16,12,3,15,17,19,51,0.373,7,22,0.318,12,29,0.414,0.441,14,19,0.737,6,14,20,8,5,3,17,18
houston,Big 12,14,2021-01-23,@,Temple,REG (Conf),W,68,51,,26,55,0.473,9,20,0.450,17,35,0.486,0.555,7,8,0.875,7,27,34,16,6,4,12,18,18,53,0.340,5,20,0.250,13,33,0.394,0.387,10,18,0.556,8,23,31,14,3,1,11,14
houston,Big 12,15,2021-01-28,@,Tulane,REG (Conf),W,83,60,,31,65,0.477,13,32,0.406,18,33,0.545,0.577,8,11,0.727,14,26,40,18,6,5,10,16,20,63,0.317,4,23,0.174,16,40,0.400,0.349,16,20,0.800,14,19,33,9,6,3,8,12
houston,Big 12,16,2021-01-31,,SMU,REG (Conf),W,70,48,,19,56,0.339,8,25,0.320,11,31,0.355,0.411,24,32,0.750,13,29,42,8,10,4,9,21,15,47,0.319,2,14,0.143,13,33,0.394,0.340,16,26,0.615,6,24,30,9,4,1,13,21
houston,Big 12,17,2021-02-03,@,East Carolina,REG (Conf),L,73,82,,23,59,0.390,9,29,0.310,14,30,0.467,0.466,18,23,0.783,11,24,35,13,4,2,11,19,27,57,0.474,11,24,0.458,16,33,0.485,0.570,17,24,0.708,6,22,28,20,8,1,7,19
houston,Big 12,18,2021-02-06,,Our Lady,REG (Non-Conf),W,112,46,,46,83,0.554,15,31,0.484,31,52,0.596,0.645,5,8,0.625,15,36,51,25,17,5,13,12,15,60,0.250,3,29,0.103,12,31,0.387,0.275,13,14,0.929,5,18,23,10,7,1,24,8
houston,Big 12,19,2021-02-10,@,South Florida,REG (Conf),W,82,65,,33,62,0.532,8,25,0.320,25,37,0.676,0.597,8,15,0.533,9,22,31,19,10,5,8,18,21,49,0.429,6,17,0.353,15,32,0.469,0.490,17,25,0.680,6,19,25,11,5,1,15,14
houston,Big 12,20,2021-02-18,@,Wichita State,REG (Conf),L,63,68,,25,59,0.424,8,24,0.333,17,35,0.486,0.492,5,11,0.455,11,15,26,10,7,5,10,18,20,49,0.408,10,22,0.455,10,27,0.370,0.510,18,23,0.783,10,18,28,11,5,7,14,13
houston,Big 12,21,2021-02-21,,Cincinnati,REG (Conf),W,90,52,,31,66,0.470,9,23,0.391,22,43,0.512,0.538,19,21,0.905,11,33,44,13,6,8,7,22,15,50,0.300,5,21,0.238,10,29,0.345,0.350,17,28,0.607,4,20,24,9,3,3,13,21
houston,Big 12,22,2021-02-25,,Western Kentucky,REG (Non-Conf),W,81,57,,29,63,0.460,13,31,0.419,16,32,0.500,0.563,10,11,0.909,11,18,29,15,13,8,9,13,20,48,0.417,4,17,0.235,16,31,0.516,0.458,13,14,0.929,3,21,24,8,5,2,17,12
houston,Big 12,23,2021-02-28,,South Florida,REG (Conf),W,98,52,,39,65,0.600,15,33,0.455,24,32,0.750,0.715,5,6,0.833,9,24,33,27,11,6,4,16,19,52,0.365,7,18,0.389,12,34,0.353,0.433,7,13,0.538,7,15,22,12,3,1,14,9
houston,Big 12,24,2021-03-07,,Memphis,REG (Conf),W,67,64,,22,60,0.367,8,28,0.286,14,32,0.438,0.433,15,21,0.714,14,23,37,9,4,4,10,16,23,49,0.469,8,21,0.381,15,28,0.536,0.551,10,20,0.500,6,22,28,14,7,4,12,20
houston,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
houston,Big 12,25,2021-03-12,N,Tulane,CTOURN,W,77,52,,27,58,0.466,12,31,0.387,15,27,0.556,0.569,11,15,0.733,12,30,42,21,3,7,7,16,20,54,0.370,4,17,0.235,16,37,0.432,0.407,8,18,0.444,7,17,24,15,4,4,5,12
houston,Big 12,26,2021-03-13,N,Memphis,CTOURN,W,76,74,,25,55,0.455,7,22,0.318,18,33,0.545,0.518,19,22,0.864,8,22,30,10,5,5,12,21,26,53,0.491,7,18,0.389,19,35,0.543,0.557,15,27,0.556,7,17,24,9,9,3,14,20
houston,Big 12,27,2021-03-14,N,Cincinnati,CTOURN,W,91,54,,37,66,0.561,11,23,0.478,26,43,0.605,0.644,6,7,0.857,10,26,36,24,8,4,6,16,18,65,0.277,8,33,0.242,10,32,0.313,0.338,10,15,0.667,14,17,31,11,2,5,10,12
houston,Big 12,Gtm,Date,,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
houston,Big 12,28,2021-03-19,N,Cleveland State,ROUND-64,W,87,56,,29,61,0.475,7,25,0.280,22,36,0.611,0.533,22,29,0.759,15,19,34,12,7,7,9,17,17,44,0.386,6,15,0.400,11,29,0.379,0.455,16,23,0.696,5,14,19,8,6,4,14,25
houston,Big 12,29,2021-03-21,N,Rutgers,ROUND-32,W,63,60,,22,59,0.373,8,22,0.364,14,37,0.378,0.441,11,18,0.611,14,19,33,11,9,4,10,14,22,50,0.440,7,16,0.438,15,34,0.441,0.510,9,12,0.750,6,21,27,14,4,3,13,18
houston,Big 12,30,2021-03-27,N,Syracuse,ROUND-16,W,62,46,,23,60,0.383,7,26,0.269,16,34,0.471,0.442,9,14,0.643,11,22,33,15,8,4,7,16,14,50,0.280,5,23,0.217,9,27,0.333,0.330,13,17,0.765,4,19,23,5,3,4,11,17
houston,Big 12,31,2021-03-29,N,Oregon State,ROUND-8,W,67,61,,20,62,0.323,11,32,0.344,9,30,0.300,0.411,16,24,0.667,18,20,38,17,6,3,6,12,22,47,0.468,6,16,0.375,16,31,0.516,0.532,11,20,0.550,7,20,27,14,4,1,9,20
houston,Big 12,32,2021-04-03,N,Baylor,NATIONAL-SEMI,L,59,78,,21,55,0.382,6,19,0.316,15,36,0.417,0.436,11,16,0.688,13,12,25,10,4,5,10,10,29,55,0.527,11,24,0.458,18,31,0.581,0.627,9,13,0.692,11,17,28,23,6,0,8,18
houston,Big 12,,,,,,28-4,2434,1863,,854,1961,0.435,291,823,0.354,563,1138,0.495,0.510,435,595,0.731,420,772,1192,446,255,149,319,575,621,1642,0.378,181,625,0.290,440,1017,0.433,0.433,440,665,0.662,239,620,859,333,158,80,438,560
texas-tech,Big 12,1,2020-11-25,,Northwestern State,REG (Non-Conf),W,101,58,,38,70,0.543,8,20,0.400,30,50,0.600,0.600,17,26,0.654,13,37,50,22,13,2,10,14,21,61,0.344,5,23,0.217,16,38,0.421,0.385,11,20,0.550,8,23,31,8,2,1,19,21
texas-tech,Big 12,2,2020-11-27,,Sam Houston State,REG (Non-Conf),W,84,52,,26,52,0.500,7,17,0.412,19,35,0.543,0.567,25,31,0.806,7,27,34,16,6,1,12,19,17,54,0.315,4,18,0.222,13,36,0.361,0.352,14,21,0.667,9,17,26,5,7,2,18,27
texas-tech,Big 12,3,2020-11-29,N,Houston,REG (Non-Conf),L,53,64,,18,46,0.391,4,18,0.222,14,28,0.500,0.435,13,24,0.542,8,20,28,7,3,3,18,22,20,57,0.351,8,24,0.333,12,33,0.364,0.421,16,21,0.762,13,22,35,9,11,4,12,24
texas-tech,Big 12,4,2020-12-04,,Troy,REG (Non-Conf),W,80,46,,28,51,0.549,11,19,0.579,17,32,0.531,0.657,13,22,0.591,8,21,29,20,8,8,13,21,18,53,0.340,2,20,0.100,16,33,0.485,0.358,8,14,0.571,13,18,31,8,5,2,22,22
texas-tech,Big 12,5,2020-12-06,,Grambling State,REG (Non-Conf),W,81,40,,26,62,0.419,8,18,0.444,18,44,0.409,0.484,21,27,0.778,13,22,35,16,13,7,12,15,13,37,0.351,2,14,0.143,11,23,0.478,0.378,12,20,0.600,3,23,26,3,6,4,30,23
texas-tech,Big 12,6,2020-12-09,,Abilene Christian,REG (Non-Conf),W,51,44,,12,43,0.279,2,15,0.133,10,28,0.357,0.302,25,37,0.676,11,17,28,7,9,6,16,16,16,45,0.356,6,18,0.333,10,27,0.370,0.422,6,9,0.667,3,20,23,6,8,3,20,31
texas-tech,Big 12,7,2020-12-12,N,Texas A&MâCorpus Christi,REG (Non-Conf),W,77,57,,27,68,0.397,4,17,0.235,23,51,0.451,0.426,19,30,0.633,21,19,40,19,8,4,4,14,21,48,0.438,7,17,0.412,14,31,0.452,0.510,8,14,0.571,8,22,30,11,3,4,18,23
texas-tech,Big 12,8,2020-12-17,,Kansas,REG (Conf),L,57,58,,20,62,0.323,6,23,0.261,14,39,0.359,0.371,11,18,0.611,9,20,29,8,5,3,7,14,19,47,0.404,6,18,0.333,13,29,0.448,0.468,14,15,0.933,3,33,36,13,3,3,15,22
texas-tech,Big 12,9,2020-12-22,@,Oklahoma,REG (Conf),W,69,67,,28,57,0.491,4,14,0.286,24,43,0.558,0.526,9,10,0.900,6,20,26,10,6,2,11,22,22,54,0.407,6,15,0.400,16,39,0.410,0.463,17,27,0.630,10,19,29,9,7,4,14,13
texas-tech,Big 12,10,2020-12-29,,Incarnate Word,REG (Non-Conf),W,79,51,,29,66,0.439,6,20,0.300,23,46,0.500,0.485,15,23,0.652,16,20,36,17,5,5,7,15,15,42,0.357,4,16,0.250,11,26,0.423,0.405,17,22,0.773,4,21,25,2,4,2,20,21
texas-tech,Big 12,11,2021-01-02,,Oklahoma State,REG (Conf),L,77,82,OT,22,55,0.400,8,22,0.364,14,33,0.424,0.473,25,35,0.714,9,25,34,10,3,8,14,21,28,63,0.444,8,19,0.421,20,44,0.455,0.508,18,24,0.750,8,26,34,14,12,0,13,26
texas-tech,Big 12,12,2021-01-05,,Kansas State,REG (Conf),W,82,71,,24,53,0.453,4,18,0.222,20,35,0.571,0.491,30,36,0.833,10,21,31,11,9,3,8,10,27,55,0.491,8,24,0.333,19,31,0.613,0.564,9,9,1.000,7,19,26,15,4,4,14,24
texas-tech,Big 12,13,2021-01-09,@,Iowa State,REG (Conf),W,91,64,,33,56,0.589,7,18,0.389,26,38,0.684,0.652,18,21,0.857,7,26,33,15,11,2,10,14,26,59,0.441,6,18,0.333,20,41,0.488,0.492,6,7,0.857,6,18,24,10,6,0,15,20
texas-tech,Big 12,14,2021-01-13,@,Texas,REG (Conf),W,79,77,,25,60,0.417,7,19,0.368,18,41,0.439,0.475,22,28,0.786,8,25,33,7,4,5,7,23,23,54,0.426,13,25,0.520,10,29,0.345,0.546,18,31,0.581,11,24,35,9,2,6,14,19
texas-tech,Big 12,15,2021-01-16,,Baylor,REG (Conf),L,60,68,,22,62,0.355,6,24,0.250,16,38,0.421,0.403,10,14,0.714,18,23,41,5,8,9,20,20,23,55,0.418,9,24,0.375,14,31,0.452,0.500,13,22,0.591,8,23,31,6,8,3,16,18
texas-tech,Big 12,16,2021-01-25,@,West Virginia,REG (Conf),L,87,88,,34,73,0.466,9,21,0.429,25,52,0.481,0.527,10,12,0.833,10,21,31,14,7,1,2,20,30,52,0.577,12,19,0.632,18,33,0.545,0.692,16,27,0.593,5,29,34,14,2,4,12,14
texas-tech,Big 12,17,2021-01-30,@,Louisiana State,REG (Non-Conf),W,76,71,,26,62,0.419,7,23,0.304,19,39,0.487,0.476,17,21,0.810,15,24,39,10,4,2,13,13,25,58,0.431,9,23,0.391,16,35,0.457,0.509,12,18,0.667,10,18,28,8,10,3,12,20
texas-tech,Big 12,18,2021-02-01,,Oklahoma,REG (Conf),W,57,52,,17,51,0.333,5,14,0.357,12,37,0.324,0.382,18,22,0.818,12,25,37,7,5,4,10,11,18,54,0.333,6,22,0.273,12,32,0.375,0.389,10,13,0.769,9,21,30,3,8,2,9,16
texas-tech,Big 12,19,2021-02-06,@,Kansas State,REG (Conf),W,73,62,,24,51,0.471,10,20,0.500,14,31,0.452,0.569,15,22,0.682,6,22,28,18,8,5,8,18,20,44,0.455,9,20,0.450,11,24,0.458,0.557,13,22,0.591,6,24,30,13,5,3,16,20
texas-tech,Big 12,20,2021-02-09,,West Virginia,REG (Conf),L,71,82,,26,58,0.448,5,17,0.294,21,41,0.512,0.491,14,20,0.700,9,17,26,15,9,4,12,27,23,47,0.489,7,14,0.500,16,33,0.485,0.564,29,39,0.744,8,17,25,9,5,1,15,20
