Team,Conference,Gtm,Date,Location,Opp,Type,Rslt,Tm,Opp,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF
purdue,Big Ten,26.0,2020-02-15,@,Ohio State,REG (Conf),L,52,68,,19,54,0.352,4,20,0.2,15,34,0.441,0.389,10,11,0.909,7,18,25,8,9,3,16,21,22,45,0.489,9,20,0.45,13,25,0.52,0.589,15,23,0.652,5,26,31,14,10,0,16,15
purdue,Big Ten,27.0,2020-02-18,@,Wisconsin,REG (Conf),L,65,69,,25,63,0.397,7,19,0.368,18,44,0.409,0.452,8,10,0.8,15,21,36,13,5,1,9,24,19,50,0.38,12,31,0.387,7,19,0.368,0.5,19,20,0.95,9,18,27,13,3,3,8,14
purdue,Big Ten,28.0,2020-02-22,,Michigan,REG (Conf),L,63,71,,25,63,0.397,4,16,0.25,21,47,0.447,0.429,9,12,0.75,11,29,40,8,1,4,12,19,25,65,0.385,6,25,0.24,19,40,0.475,0.431,15,23,0.652,9,25,34,17,7,3,3,13
purdue,Big Ten,29.0,2020-02-27,,Indiana,REG (Conf),W,57,49,,21,56,0.375,2,17,0.118,19,39,0.487,0.393,13,18,0.722,12,27,39,9,8,3,11,18,15,59,0.254,5,24,0.208,10,35,0.286,0.297,14,21,0.667,15,18,33,6,7,4,12,18
purdue,Big Ten,30.0,2020-03-03,@,Iowa,REG (Conf),W,77,68,,25,67,0.373,8,27,0.296,17,40,0.425,0.433,19,22,0.864,17,25,42,21,8,4,14,19,21,56,0.375,8,30,0.267,13,26,0.5,0.446,18,22,0.818,8,22,30,17,7,8,15,20
purdue,Big Ten,31.0,2020-03-07,,Rutgers,REG (Conf),L,68,71,OT,22,65,0.338,7,29,0.241,15,36,0.417,0.392,17,21,0.81,12,27,39,14,5,6,11,17,27,61,0.443,9,18,0.5,18,43,0.419,0.516,8,14,0.571,10,29,39,9,5,4,15,19
purdue,Big Ten,,,,,,16-15,2114,1942,,780,1867,0.418,223,675,0.33,557,1192,0.467,0.478,331,482,0.687,339,710,1049,423,202,109,346,544,676,1661,0.407,213,698,0.305,463,963,0.481,0.471,377,530,0.711,231,678,909,401,161,116,406,510
ucla,Big Ten,1.0,2019-11-06,,Long Beach State,REG (Non-Conf),W,69,65,,21,53,0.396,5,19,0.263,16,34,0.471,0.443,22,31,0.71,13,24,37,13,11,6,13,16,24,52,0.462,9,19,0.474,15,33,0.455,0.548,8,16,0.5,4,21,25,6,4,5,14,25
ucla,Big Ten,2.0,2019-11-10,,UC Santa Barbara,REG (Non-Conf),W,77,61,,26,60,0.433,6,12,0.5,20,48,0.417,0.483,19,27,0.704,15,22,37,11,5,3,8,15,23,50,0.46,7,22,0.318,16,28,0.571,0.53,8,9,0.889,5,18,23,13,5,4,14,22
ucla,Big Ten,3.0,2019-11-15,,UNLV,REG (Non-Conf),W,71,54,,24,49,0.49,10,23,0.435,14,26,0.538,0.592,13,16,0.813,8,25,33,11,8,5,16,11,22,57,0.386,7,23,0.304,15,34,0.441,0.447,3,4,0.75,8,18,26,5,4,2,15,15
ucla,Big Ten,4.0,2019-11-18,,Southern Utah,REG (Non-Conf),W,76,61,,24,56,0.429,3,11,0.273,21,45,0.467,0.455,25,39,0.641,11,27,38,13,11,10,15,22,20,56,0.357,5,19,0.263,15,37,0.405,0.402,16,23,0.696,6,23,29,8,8,2,17,28
ucla,Big Ten,5.0,2019-11-21,,Hofstra,REG (Non-Conf),L,78,88,,29,61,0.475,6,22,0.273,23,39,0.59,0.525,14,18,0.778,10,26,36,22,1,1,11,22,26,53,0.491,12,24,0.5,14,29,0.483,0.604,24,30,0.8,3,22,25,12,8,2,6,17
ucla,Big Ten,6.0,2019-11-25,N,Brigham Young,REG (Non-Conf),L,63,78,,25,55,0.455,5,14,0.357,20,41,0.488,0.5,8,15,0.533,12,14,26,15,10,0,13,16,31,50,0.62,9,18,0.5,22,32,0.688,0.71,7,8,0.875,6,19,25,13,7,2,13,16
ucla,Big Ten,7.0,2019-11-26,N,Chaminade,REG (Non-Conf),W,74,48,,29,53,0.547,5,14,0.357,24,39,0.615,0.594,11,17,0.647,9,35,44,14,9,7,18,18,14,60,0.233,3,21,0.143,11,39,0.282,0.258,17,21,0.81,9,14,23,5,8,0,14,17
ucla,Big Ten,8.0,2019-11-27,N,Michigan State,REG (Non-Conf),L,62,75,,22,56,0.393,2,15,0.133,20,41,0.488,0.411,16,21,0.762,10,19,29,5,1,2,7,19,23,50,0.46,8,19,0.421,15,31,0.484,0.54,21,25,0.84,9,21,30,11,3,9,6,19
ucla,Big Ten,9.0,2019-12-01,,San Jose State,REG (Non-Conf),W,93,64,,34,65,0.523,4,13,0.308,30,52,0.577,0.554,21,27,0.778,10,28,38,21,9,0,14,22,19,54,0.352,4,13,0.308,15,41,0.366,0.389,22,29,0.759,10,23,33,8,7,1,20,18
ucla,Big Ten,10.0,2019-12-08,,Denver,REG (Non-Conf),W,81,62,,28,59,0.475,5,22,0.227,23,37,0.622,0.517,20,27,0.741,15,25,40,14,8,2,9,22,21,47,0.447,7,19,0.368,14,28,0.5,0.521,13,22,0.591,5,20,25,12,3,0,17,24
ucla,Big Ten,11.0,2019-12-14,@,Notre Dame,REG (Non-Conf),L,61,75,,22,63,0.349,7,16,0.438,15,47,0.319,0.405,10,20,0.5,14,31,45,9,4,4,9,18,24,63,0.381,15,39,0.385,9,24,0.375,0.5,12,17,0.706,7,31,38,15,3,5,6,14
ucla,Big Ten,12.0,2019-12-21,N,North Carolina,REG (Non-Conf),L,64,74,,25,59,0.424,4,21,0.19,21,38,0.553,0.458,10,18,0.556,11,30,41,11,6,4,22,25,23,55,0.418,6,18,0.333,17,37,0.459,0.473,22,35,0.629,11,22,33,12,8,2,17,20
ucla,Big Ten,13.0,2019-12-28,,Cal State Fullerton,REG (Non-Conf),L,74,77,,27,62,0.435,5,20,0.25,22,42,0.524,0.476,15,18,0.833,13,25,38,19,6,3,12,14,29,57,0.509,14,24,0.583,15,33,0.455,0.632,5,8,0.625,3,21,24,16,5,1,11,16
ucla,Big Ten,14.0,2020-01-02,@,Washington,REG (Conf),W,66,64,,24,61,0.393,10,26,0.385,14,35,0.4,0.475,8,15,0.533,17,15,32,15,6,2,13,25,19,46,0.413,3,12,0.25,16,34,0.471,0.446,23,32,0.719,11,16,27,8,5,9,14,17
ucla,Big Ten,15.0,2020-01-04,@,Washington State,REG (Conf),L,71,79,OT,26,62,0.419,6,21,0.286,20,41,0.488,0.468,13,21,0.619,10,30,40,9,3,5,15,27,25,59,0.424,6,20,0.3,19,39,0.487,0.475,23,32,0.719,6,27,33,11,7,4,9,18
ucla,Big Ten,16.0,2020-01-11,,Southern California,REG (Conf),L,63,74,,22,58,0.379,3,13,0.231,19,45,0.422,0.405,16,22,0.727,10,18,28,9,6,3,7,19,27,47,0.574,7,14,0.5,20,33,0.606,0.649,13,21,0.619,7,24,31,11,4,7,11,18
ucla,Big Ten,17.0,2020-01-15,,Stanford,REG (Conf),L,59,74,,21,53,0.396,5,16,0.313,16,37,0.432,0.443,12,16,0.75,9,23,32,15,5,6,15,19,24,47,0.511,8,17,0.471,16,30,0.533,0.596,18,26,0.692,6,23,29,15,2,5,11,19
ucla,Big Ten,18.0,2020-01-19,,California,REG (Conf),W,50,40,,19,46,0.413,4,16,0.25,15,30,0.5,0.457,8,13,0.615,9,20,29,13,10,3,13,15,17,56,0.304,3,17,0.176,14,39,0.359,0.33,3,4,0.75,13,18,31,6,5,2,13,16
ucla,Big Ten,19.0,2020-01-23,@,Oregon State,REG (Conf),W,62,58,,20,49,0.408,6,24,0.25,14,25,0.56,0.469,16,21,0.762,6,19,25,12,13,3,10,26,15,41,0.366,5,16,0.313,10,25,0.4,0.427,23,29,0.793,6,17,23,10,4,6,14,19
ucla,Big Ten,20.0,2020-01-26,@,Oregon,REG (Conf),L,75,96,,26,52,0.5,10,24,0.417,16,28,0.571,0.596,13,16,0.813,6,14,20,15,7,1,20,18,32,56,0.571,11,23,0.478,21,33,0.636,0.67,21,24,0.875,7,15,22,14,15,3,13,20
ucla,Big Ten,21.0,2020-01-30,,Colorado,REG (Conf),W,72,68,,21,54,0.389,5,15,0.333,16,39,0.41,0.435,25,29,0.862,12,24,36,8,8,4,10,24,19,45,0.422,7,20,0.35,12,25,0.48,0.5,23,31,0.742,6,22,28,8,3,1,10,23
ucla,Big Ten,22.0,2020-02-02,,Utah,REG (Conf),W,73,57,,25,51,0.49,6,14,0.429,19,37,0.514,0.549,17,22,0.773,7,23,30,14,10,2,10,14,22,56,0.393,9,25,0.36,13,31,0.419,0.473,4,5,0.8,7,21,28,14,3,1,15,19
ucla,Big Ten,23.0,2020-02-06,@,Arizona State,REG (Conf),L,66,84,,22,58,0.379,7,25,0.28,15,33,0.455,0.44,15,22,0.682,5,25,30,10,4,2,10,15,29,58,0.5,14,24,0.583,15,34,0.441,0.621,12,17,0.706,2,30,32,16,4,4,8,14
ucla,Big Ten,24.0,2020-02-08,@,Arizona,REG (Conf),W,65,52,,23,45,0.511,9,17,0.529,14,28,0.5,0.611,10,12,0.833,7,27,34,13,3,1,15,20,15,59,0.254,6,23,0.261,9,36,0.25,0.305,16,18,0.889,15,12,27,9,6,3,9,17
ucla,Big Ten,25.0,2020-02-13,,Washington State,REG (Conf),W,86,83,OT,33,72,0.458,7,25,0.28,26,47,0.553,0.507,13,22,0.591,14,26,40,17,8,6,12,17,29,65,0.446,11,26,0.423,18,39,0.462,0.531,14,17,0.824,6,25,31,17,7,0,13,18
ucla,Big Ten,26.0,2020-02-15,,Washington,REG (Conf),W,67,57,,21,51,0.412,7,25,0.28,14,26,0.538,0.48,18,23,0.783,10,20,30,17,7,2,13,14,21,51,0.412,8,24,0.333,13,27,0.481,0.49,7,11,0.636,7,22,29,11,7,3,18,18
ucla,Big Ten,27.0,2020-02-20,@,Utah,REG (Conf),W,69,58,,24,48,0.5,6,15,0.4,18,33,0.545,0.563,15,19,0.789,11,19,30,9,8,4,18,18,21,48,0.438,3,12,0.25,18,36,0.5,0.469,13,20,0.65,6,14,20,12,11,0,14,17
ucla,Big Ten,28.0,2020-02-22,@,Colorado,REG (Conf),W,70,63,,28,57,0.491,8,20,0.4,20,37,0.541,0.561,6,11,0.545,7,24,31,13,4,2,7,15,25,56,0.446,5,19,0.263,20,37,0.541,0.491,8,10,0.8,9,23,32,7,3,2,10,13
ucla,Big Ten,29.0,2020-02-27,,Arizona State,REG (Conf),W,75,72,,27,62,0.435,8,22,0.364,19,40,0.475,0.5,13,17,0.765,14,24,38,16,8,4,16,13,26,57,0.456,10,19,0.526,16,38,0.421,0.544,10,11,0.909,6,20,26,6,9,4,14,21
ucla,Big Ten,30.0,2020-02-29,,Arizona,REG (Conf),W,69,64,,17,51,0.333,6,18,0.333,11,33,0.333,0.392,29,38,0.763,8,23,31,10,3,5,7,17,24,54,0.444,6,21,0.286,18,33,0.545,0.5,10,16,0.625,10,23,33,13,5,2,12,25
ucla,Big Ten,31.0,2020-03-07,@,Southern California,REG (Conf),L,52,54,,16,51,0.314,6,18,0.333,10,33,0.303,0.373,14,15,0.933,9,21,30,8,6,3,12,15,21,51,0.412,7,17,0.412,14,34,0.412,0.48,5,12,0.417,8,24,32,13,5,3,11,14
ucla,Big Ten,,,,,,19-12,2153,2079,,751,1732,0.434,186,576,0.323,565,1156,0.489,0.487,465,648,0.718,322,726,1048,401,208,105,390,571,710,1656,0.429,235,627,0.375,475,1029,0.462,0.5,424,583,0.727,224,649,873,337,178,94,389,577
illinois,Big Ten,1.0,2019-11-05,,Nicholls State,REG (Non-Conf),W,78,70,OT,27,61,0.443,5,19,0.263,22,42,0.524,0.484,19,29,0.655,17,33,50,12,6,2,22,17,27,66,0.409,8,20,0.4,19,46,0.413,0.47,8,9,0.889,3,15,18,13,11,4,16,29
illinois,Big Ten,2.0,2019-11-08,@,Grand Canyon,REG (Non-Conf),W,83,71,,29,64,0.453,4,13,0.308,25,51,0.49,0.484,21,30,0.7,16,30,46,13,5,0,17,21,27,61,0.443,8,19,0.421,19,42,0.452,0.508,9,16,0.563,6,17,23,12,4,0,11,23
illinois,Big Ten,3.0,2019-11-10,@,Arizona,REG (Non-Conf),L,69,90,,25,53,0.472,5,16,0.313,20,37,0.541,0.519,14,20,0.7,6,19,25,10,4,2,22,22,34,61,0.557,7,16,0.438,27,45,0.6,0.615,15,22,0.682,10,22,32,20,14,3,16,23
illinois,Big Ten,4.0,2019-11-18,,Hawaii,REG (Non-Conf),W,66,53,,23,54,0.426,5,12,0.417,18,42,0.429,0.472,15,23,0.652,10,33,43,14,3,3,15,8,24,64,0.375,3,22,0.136,21,42,0.5,0.398,2,3,0.667,4,21,25,9,7,2,9,18
illinois,Big Ten,5.0,2019-11-20,,The Citadel,REG (Non-Conf),W,85,57,,33,68,0.485,3,18,0.167,30,50,0.6,0.507,16,21,0.762,21,32,53,17,4,4,13,13,21,74,0.284,10,38,0.263,11,36,0.306,0.351,5,7,0.714,15,12,27,10,8,2,11,19
illinois,Big Ten,6.0,2019-11-23,,Hampton,REG (Non-Conf),W,120,71,,45,70,0.643,8,18,0.444,37,52,0.712,0.7,22,27,0.815,13,28,41,29,9,1,9,14,28,64,0.438,6,16,0.375,22,48,0.458,0.484,9,14,0.643,7,12,19,12,3,0,16,21
illinois,Big Ten,7.0,2019-11-26,,Lindenwood,REG (Non-Conf),W,117,65,,39,63,0.619,11,25,0.44,28,38,0.737,0.706,28,37,0.757,10,29,39,25,13,4,14,13,25,64,0.391,11,30,0.367,14,34,0.412,0.477,4,5,0.8,7,15,22,10,10,0,24,30
illinois,Big Ten,8.0,2019-12-02,,Miami (FL),REG (Non-Conf),L,79,81,,28,53,0.528,6,17,0.353,22,36,0.611,0.585,17,23,0.739,8,22,30,16,4,4,13,17,32,54,0.593,10,18,0.556,22,36,0.611,0.685,7,13,0.538,4,17,21,9,7,2,10,21
illinois,Big Ten,9.0,2019-12-07,@,Maryland,REG (Conf),L,58,59,,22,56,0.393,3,14,0.214,19,42,0.452,0.42,11,16,0.688,8,28,36,10,5,1,13,17,21,63,0.333,8,31,0.258,13,32,0.406,0.397,9,11,0.818,12,26,38,12,6,4,11,17
illinois,Big Ten,10.0,2019-12-11,,Michigan,REG (Conf),W,71,62,,28,61,0.459,1,11,0.091,27,50,0.54,0.467,14,20,0.7,11,26,37,6,5,6,12,10,27,62,0.435,3,18,0.167,24,44,0.545,0.46,5,6,0.833,5,19,24,12,6,5,8,18
illinois,Big Ten,11.0,2019-12-14,,Old Dominion,REG (Non-Conf),W,69,55,,22,47,0.468,7,20,0.35,15,27,0.556,0.543,18,20,0.9,4,24,28,15,7,2,15,12,21,57,0.368,6,18,0.333,15,39,0.385,0.421,7,8,0.875,8,19,27,12,7,0,18,23
illinois,Big Ten,12.0,2019-12-21,N,Missouri,REG (Non-Conf),L,56,63,,18,50,0.36,2,14,0.143,16,36,0.444,0.38,18,23,0.783,9,17,26,4,7,5,17,20,23,54,0.426,5,14,0.357,18,40,0.45,0.472,12,16,0.75,12,19,31,9,10,3,17,21
illinois,Big Ten,13.0,2019-12-29,,North Carolina A&T,REG (Non-Conf),W,95,64,,36,68,0.529,11,26,0.423,25,42,0.595,0.61,12,19,0.632,12,24,36,22,7,5,8,17,24,52,0.462,7,16,0.438,17,36,0.472,0.529,9,14,0.643,5,20,25,11,5,7,18,20
illinois,Big Ten,14.0,2020-01-02,@,Michigan State,REG (Conf),L,56,76,,22,75,0.293,3,28,0.107,19,47,0.404,0.313,9,15,0.6,13,25,38,14,2,3,8,17,26,60,0.433,7,22,0.318,19,38,0.5,0.492,17,24,0.708,10,36,46,20,2,9,10,19
illinois,Big Ten,15.0,2020-01-05,,Purdue,REG (Conf),W,63,37,,26,57,0.456,7,19,0.368,19,38,0.5,0.518,4,8,0.5,9,32,41,14,5,4,13,16,15,60,0.25,3,17,0.176,12,43,0.279,0.275,4,10,0.4,8,20,28,6,3,2,11,10
illinois,Big Ten,16.0,2020-01-08,@,Wisconsin,REG (Conf),W,71,70,,28,57,0.491,7,16,0.438,21,41,0.512,0.553,8,15,0.533,6,20,26,11,1,2,7,22,23,53,0.434,4,15,0.267,19,38,0.5,0.472,20,23,0.87,9,22,31,5,3,6,7,16
illinois,Big Ten,17.0,2020-01-11,,Rutgers,REG (Conf),W,54,51,,18,63,0.286,2,14,0.143,16,49,0.327,0.302,16,19,0.842,13,31,44,7,2,4,7,12,20,59,0.339,8,23,0.348,12,36,0.333,0.407,3,8,0.375,10,30,40,8,5,3,11,17
illinois,Big Ten,18.0,2020-01-18,,Northwestern,REG (Conf),W,75,71,,27,54,0.5,9,24,0.375,18,30,0.6,0.583,12,15,0.8,8,21,29,17,2,5,7,11,27,60,0.45,8,19,0.421,19,41,0.463,0.517,9,12,0.75,8,17,25,11,3,1,5,17
illinois,Big Ten,19.0,2020-01-21,@,Purdue,REG (Conf),W,79,62,,27,49,0.551,7,16,0.438,20,33,0.606,0.622,18,19,0.947,9,25,34,18,1,3,13,17,23,56,0.411,3,8,0.375,20,48,0.417,0.438,13,21,0.619,10,8,18,8,6,3,5,18
illinois,Big Ten,20.0,2020-01-25,@,Michigan,REG (Conf),W,64,62,,24,54,0.444,4,11,0.364,20,43,0.465,0.481,12,16,0.75,4,25,29,6,1,0,8,19,23,59,0.39,4,17,0.235,19,42,0.452,0.424,12,21,0.571,10,26,36,5,3,3,2,14
illinois,Big Ten,21.0,2020-01-30,,Minnesota,REG (Conf),W,59,51,,21,63,0.333,3,15,0.2,18,48,0.375,0.357,14,16,0.875,11,30,41,10,4,5,8,17,19,60,0.317,3,19,0.158,16,41,0.39,0.342,10,12,0.833,5,27,32,4,3,6,11,16
illinois,Big Ten,22.0,2020-02-02,@,Iowa,REG (Conf),L,65,72,,24,58,0.414,8,22,0.364,16,36,0.444,0.483,9,11,0.818,13,19,32,12,6,0,13,19,25,50,0.5,10,23,0.435,15,27,0.556,0.6,12,17,0.706,8,22,30,19,7,3,13,15
illinois,Big Ten,23.0,2020-02-07,,Maryland,REG (Conf),L,66,75,,22,61,0.361,8,22,0.364,14,39,0.359,0.426,14,24,0.583,14,25,39,11,4,1,11,17,26,56,0.464,10,26,0.385,16,30,0.533,0.554,13,15,0.867,4,25,29,16,6,2,10,16
illinois,Big Ten,24.0,2020-02-11,,Michigan State,REG (Conf),L,69,70,,22,60,0.367,5,18,0.278,17,42,0.405,0.408,20,25,0.8,13,23,36,9,10,1,13,16,28,57,0.491,7,18,0.389,21,39,0.538,0.553,7,14,0.5,5,24,29,10,7,3,16,24
illinois,Big Ten,25.0,2020-02-15,@,Rutgers,REG (Conf),L,57,72,,19,61,0.311,8,28,0.286,11,33,0.333,0.377,11,15,0.733,16,20,36,10,5,3,9,15,27,55,0.491,7,15,0.467,20,40,0.5,0.555,11,12,0.917,8,28,36,15,5,9,9,16
illinois,Big Ten,26.0,2020-02-18,@,Penn State,REG (Conf),W,62,56,,24,54,0.444,3,10,0.3,21,44,0.477,0.472,11,18,0.611,9,28,37,8,5,3,9,16,21,58,0.362,4,19,0.211,17,39,0.436,0.397,10,13,0.769,9,23,32,13,5,4,7,16
illinois,Big Ten,27.0,2020-02-24,,Nebraska,REG (Conf),W,71,59,,28,71,0.394,5,19,0.263,23,52,0.442,0.43,10,17,0.588,14,28,42,13,6,2,10,10,24,57,0.421,5,15,0.333,19,42,0.452,0.465,6,9,0.667,5,29,34,8,7,2,13,14
illinois,Big Ten,28.0,2020-02-27,@,Northwestern,REG (Conf),W,74,66,,27,58,0.466,8,23,0.348,19,35,0.543,0.534,12,15,0.8,13,28,41,19,1,2,7,15,25,61,0.41,5,20,0.25,20,41,0.488,0.451,11,16,0.688,7,19,26,11,3,3,5,16
illinois,Big Ten,29.0,2020-03-01,,Indiana,REG (Conf),W,67,66,,23,52,0.442,4,12,0.333,19,40,0.475,0.481,17,24,0.708,6,22,28,9,5,6,7,16,24,59,0.407,8,16,0.5,16,43,0.372,0.475,10,12,0.833,10,24,34,12,4,5,10,19
illinois,Big Ten,30.0,2020-03-05,@,Ohio State,REG (Conf),L,63,71,,24,55,0.436,6,22,0.273,18,33,0.545,0.491,9,10,0.9,7,21,28,10,6,4,12,22,22,57,0.386,3,15,0.2,19,42,0.452,0.412,24,28,0.857,14,21,35,11,9,2,11,13
illinois,Big Ten,31.0,2020-03-08,,Iowa,REG (Conf),W,78,76,,30,61,0.492,7,24,0.292,23,37,0.622,0.549,11,17,0.647,11,16,27,20,6,2,5,19,26,52,0.5,9,19,0.474,17,33,0.515,0.587,15,15,1.0,5,25,30,18,0,2,11,18
illinois,Big Ten,,,,,,21-10,2239,2024,,811,1831,0.443,175,566,0.309,636,1265,0.503,0.491,442,607,0.728,334,784,1118,411,151,89,357,497,758,1825,0.415,200,602,0.332,558,1223,0.456,0.47,308,426,0.723,243,660,903,351,179,100,352,577
oregon,Big Ten,1.0,2019-11-05,,Fresno State,REG (Non-Conf),W,71,57,,25,60,0.417,1,13,0.077,24,47,0.511,0.425,20,27,0.741,15,28,43,11,8,2,13,12,19,55,0.345,9,36,0.25,10,19,0.526,0.427,10,14,0.714,7,21,28,14,5,7,17,19
oregon,Big Ten,2.0,2019-11-09,,Boise State,REG (Non-Conf),W,106,75,,42,60,0.7,13,19,0.684,29,41,0.707,0.808,9,13,0.692,2,30,32,27,9,2,12,23,27,63,0.429,6,23,0.261,21,40,0.525,0.476,15,23,0.652,12,13,25,14,5,1,13,13
oregon,Big Ten,3.0,2019-11-12,N,Memphis,REG (Non-Conf),W,82,74,,29,60,0.483,9,23,0.391,20,37,0.541,0.558,15,27,0.556,13,23,36,16,7,2,18,21,26,69,0.377,4,23,0.174,22,46,0.478,0.406,18,22,0.818,15,18,33,16,7,2,12,21
oregon,Big Ten,4.0,2019-11-17,,UT Arlington,REG (Non-Conf),W,67,47,,27,59,0.458,8,20,0.4,19,39,0.487,0.525,5,8,0.625,7,38,45,10,4,5,9,16,15,64,0.234,6,30,0.2,9,34,0.265,0.281,11,16,0.688,12,22,34,7,3,2,6,8
oregon,Big Ten,5.0,2019-11-22,,Houston,REG (Non-Conf),W,78,66,,26,48,0.542,10,21,0.476,16,27,0.593,0.646,16,21,0.762,3,22,25,17,4,2,11,16,27,65,0.415,2,20,0.1,25,45,0.556,0.431,10,12,0.833,16,21,37,9,3,3,9,20
oregon,Big Ten,6.0,2019-11-27,N,Seton Hall,REG (Non-Conf),W,71,69,,25,53,0.472,5,15,0.333,20,38,0.526,0.519,16,28,0.571,13,24,37,10,5,3,13,12,24,59,0.407,14,27,0.519,10,32,0.313,0.525,7,9,0.778,7,17,24,14,3,8,13,24
oregon,Big Ten,7.0,2019-11-28,N,Gonzaga,REG (Non-Conf),L,72,73,OT,27,80,0.338,8,28,0.286,19,52,0.365,0.388,10,14,0.714,17,24,41,10,9,6,6,18,24,62,0.387,9,28,0.321,15,34,0.441,0.46,16,20,0.8,12,33,45,10,3,4,12,14
oregon,Big Ten,8.0,2019-11-29,N,North Carolina,REG (Non-Conf),L,74,78,,25,70,0.357,12,30,0.4,13,40,0.325,0.443,12,20,0.6,17,14,31,13,8,4,7,18,26,62,0.419,6,23,0.261,20,39,0.513,0.468,20,21,0.952,16,25,41,12,4,12,13,18
oregon,Big Ten,9.0,2019-12-07,,Hawaii,REG (Non-Conf),W,89,64,,32,51,0.627,10,19,0.526,22,32,0.688,0.725,15,17,0.882,6,24,30,20,5,2,12,16,22,57,0.386,12,30,0.4,10,27,0.37,0.491,8,12,0.667,7,9,16,14,4,0,11,16
oregon,Big Ten,10.0,2019-12-14,@,Michigan,REG (Non-Conf),W,71,70,OT,27,53,0.509,8,16,0.5,19,37,0.514,0.585,9,13,0.692,5,24,29,6,6,3,13,15,25,61,0.41,9,21,0.429,16,40,0.4,0.484,11,14,0.786,6,21,27,14,4,3,11,12
oregon,Big Ten,11.0,2019-12-18,,Montana,REG (Non-Conf),W,81,48,,32,59,0.542,8,21,0.381,24,38,0.632,0.61,9,17,0.529,8,31,39,19,12,2,14,10,19,52,0.365,4,17,0.235,15,35,0.429,0.404,6,11,0.545,1,19,20,9,6,2,19,17
oregon,Big Ten,12.0,2019-12-21,,Texas Southern,REG (Non-Conf),W,84,78,,26,50,0.52,10,25,0.4,16,25,0.64,0.62,22,27,0.815,10,18,28,12,9,1,19,16,29,64,0.453,10,29,0.345,19,35,0.543,0.531,10,13,0.769,11,15,26,13,5,2,16,22
oregon,Big Ten,13.0,2019-12-29,,Alabama State,REG (Non-Conf),W,98,59,,39,66,0.591,13,26,0.5,26,40,0.65,0.689,7,13,0.538,14,19,33,28,13,6,11,15,21,55,0.382,6,17,0.353,15,38,0.395,0.436,11,16,0.688,11,16,27,7,4,1,20,16
oregon,Big Ten,14.0,2020-01-02,@,Colorado,REG (Conf),L,65,74,,25,56,0.446,3,18,0.167,22,38,0.579,0.473,12,17,0.706,4,29,33,9,5,3,13,23,25,57,0.439,7,22,0.318,18,35,0.514,0.5,17,25,0.68,4,30,34,14,1,2,7,13
oregon,Big Ten,15.0,2020-01-04,@,Utah,REG (Conf),W,69,64,,30,66,0.455,6,17,0.353,24,49,0.49,0.5,3,4,0.75,11,28,39,19,6,5,10,19,21,59,0.356,9,30,0.3,12,29,0.414,0.432,13,20,0.65,10,22,32,9,3,4,7,9
oregon,Big Ten,16.0,2020-01-09,,Arizona,REG (Conf),W,74,73,OT,26,65,0.4,7,23,0.304,19,42,0.452,0.454,15,17,0.882,12,25,37,13,8,6,10,17,28,62,0.452,8,20,0.4,20,42,0.476,0.516,9,14,0.643,7,27,34,11,4,2,11,16
oregon,Big Ten,17.0,2020-01-11,,Arizona State,REG (Conf),W,78,69,,26,54,0.481,12,29,0.414,14,25,0.56,0.593,14,23,0.609,9,25,34,16,4,4,12,16,23,59,0.39,9,29,0.31,14,30,0.467,0.466,14,16,0.875,8,17,25,12,4,2,9,18
oregon,Big Ten,18.0,2020-01-16,@,Washington State,REG (Conf),L,61,72,,24,51,0.471,7,21,0.333,17,30,0.567,0.539,6,12,0.5,5,22,27,10,6,0,15,20,25,52,0.481,11,21,0.524,14,31,0.452,0.587,11,17,0.647,9,22,31,15,6,3,15,13
oregon,Big Ten,19.0,2020-01-18,@,Washington,REG (Conf),W,64,61,OT,23,67,0.343,7,28,0.25,16,39,0.41,0.396,11,19,0.579,15,24,39,12,9,3,7,24,18,57,0.316,5,24,0.208,13,33,0.394,0.36,20,30,0.667,15,26,41,6,5,11,12,13
oregon,Big Ten,20.0,2020-01-23,,Southern California,REG (Conf),W,79,70,2OT,27,68,0.397,6,17,0.353,21,51,0.412,0.441,19,25,0.76,9,26,35,15,14,5,11,25,21,62,0.339,6,19,0.316,15,43,0.349,0.387,22,28,0.786,14,23,37,10,3,9,18,22
oregon,Big Ten,21.0,2020-01-26,,UCLA,REG (Conf),W,96,75,,32,56,0.571,11,23,0.478,21,33,0.636,0.67,21,24,0.875,7,15,22,14,15,3,13,20,26,52,0.5,10,24,0.417,16,28,0.571,0.596,13,16,0.813,6,14,20,15,7,1,20,18
oregon,Big Ten,22.0,2020-01-30,@,California,REG (Conf),W,77,72,,27,52,0.519,10,18,0.556,17,34,0.5,0.615,13,18,0.722,6,19,25,14,7,3,12,19,23,47,0.489,9,18,0.5,14,29,0.483,0.585,17,23,0.739,6,17,23,13,2,1,13,18
