date,game_id,team_a,team_b,bet_spread,pred_margin,true_margin,betting_team_a,bet_on,edge,prob_cover,edge_bucket,margin_bucket,spread_bucket,bet_risked,bet_won,profit
2025-01-07,brigham-young_vs_texas tech_20250107,brigham-young,Texas Tech,-1.0,2.5553553104400635,-5.0,True,brigham-young,0.10051590982907121,0.6243159098290713,0.100-0.105,2.0-4.0,Pick'em (< 3),110,False,-110.0
2025-01-14,brigham-young_vs_oklahoma state_20250114,brigham-young,Oklahoma State,-14.0,-0.6161165237426758,16.0,True,brigham-young,0.3474418034014475,0.8712418034014475,0.345-0.350,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-25,brigham-young_vs_cincinnati_20250125,brigham-young,Cincinnati,-6.5,0.4108242988586426,28.0,True,brigham-young,0.20474650291200436,0.7285465029120044,0.200-0.205,0.0-2.0,Small (3-7),110,True,100.0
2025-01-28,brigham-young_vs_baylor_20250128,brigham-young,Baylor,-3.5,3.412729263305664,4.0,True,brigham-young,0.20480031929931575,0.7286003192993158,0.200-0.205,2.0-4.0,Small (3-7),110,True,100.0
2025-02-04,brigham-young_vs_arizona_20250204,brigham-young,Arizona,-3.0,1.083383083343506,-11.0,True,brigham-young,0.11803567889947619,0.6418356788994762,0.115-0.120,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-15,brigham-young_vs_kansas state_20250215,brigham-young,Kansas State,-8.0,0.6201620101928711,15.0,True,brigham-young,0.2502725574729231,0.7740725574729231,0.250-0.255,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-18,brigham-young_vs_kansas_20250218,brigham-young,Kansas,-3.0,0.0398755073547363,34.0,True,brigham-young,0.08309234876829896,0.606892348768299,0.080-0.085,0.0-2.0,Small (3-7),110,True,100.0
2025-03-01,brigham-young_vs_west virginia_20250301,brigham-young,West Virginia,-10.0,-0.9695463180541992,21.0,True,brigham-young,0.26035815902920634,0.7841581590292064,0.260-0.265,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-08,brigham-young_vs_utah_20250308,brigham-young,Utah,-12.0,-0.1195812225341796,11.0,True,brigham-young,0.32136903593891086,0.8451690359389109,0.320-0.325,0.0-2.0,Large (12-20),110,True,100.0
2025-03-13,brigham-young_vs_iowa state_20250313,brigham-young,Iowa State,2.5,5.989814758300781,4.0,True,brigham-young,0.09831733180829716,0.6221173318082972,0.095-0.100,4.0-6.0,Pick'em (< 3),110,True,100.0
2025-03-20,brigham-young_vs_vcu_20250320,brigham-young,VCU,-2.5,1.849003314971924,9.0,True,brigham-young,0.12671101537300944,0.6505110153730095,0.125-0.130,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-03-22,brigham-young_vs_wisconsin_20250322,brigham-young,Wisconsin,1.0,5.046401023864746,2.0,True,brigham-young,0.11682026618809949,0.6406202661880995,0.115-0.120,4.0-6.0,Pick'em (< 3),110,True,100.0
2024-11-15,brown_vs_new hampshire_20241115,brown,New Hampshire,-8.5,3.656756401062012,18.0,True,brown,0.3264648071564612,0.8502648071564612,0.325-0.330,2.0-4.0,Medium (7-12),110,True,100.0
2024-11-16,brown_vs_holy cross_20241116,brown,Holy Cross,-7.5,3.7780447006225586,-8.0,True,brown,0.3097708825602755,0.8335708825602756,0.305-0.310,2.0-4.0,Medium (7-12),110,False,-110.0
2024-11-17,brown_vs_sacred heart_20241117,brown,Sacred Heart,-9.0,1.9843816757202148,19.0,True,brown,0.3038691586558099,0.8276691586558099,0.300-0.305,0.0-2.0,Medium (7-12),110,True,100.0
2024-11-27,brown_vs_stony brook_20241127,brown,Stony Brook,-9.0,1.4252386093139648,23.0,True,brown,0.2921761565332851,0.8159761565332851,0.290-0.295,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-18,brown_vs_harvard_20250118,brown,Harvard,-4.0,4.041250228881836,-13.0,True,brown,0.2354825312623957,0.7592825312623958,0.235-0.240,4.0-6.0,Small (3-7),110,False,-110.0
2025-01-25,brown_vs_dartmouth_20250125,brown,Dartmouth,-5.5,0.3890271186828613,-1.0,True,brown,0.174936748687883,0.698736748687883,0.170-0.175,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-15,brown_vs_pennsylvania_20250215,brown,Pennsylvania,-4.5,3.1689600944519043,10.0,True,brown,0.2256283348722683,0.7494283348722683,0.225-0.230,2.0-4.0,Small (3-7),110,True,100.0
2025-02-21,brown_vs_columbia_20250221,brown,Columbia,-5.0,2.302731990814209,25.0,True,brown,0.21567611317564128,0.7394761131756413,0.215-0.220,2.0-4.0,Small (3-7),110,True,100.0
2024-11-26,bryant_vs_tennessee state_20241126,bryant,Tennessee State,-8.5,-3.566718578338623,12.0,True,bryant,0.14544105930108453,0.6692410593010846,0.145-0.150,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-06,bryant_vs_brown_20241206,bryant,Brown,-6.0,-2.068626165390014,-1.0,True,bryant,0.11302841198651181,0.6368284119865119,0.110-0.115,2.0-4.0,Small (3-7),110,True,100.0
2024-12-14,bryant_vs_fordham_20241214,bryant,Fordham,-1.0,3.323657989501953,-2.0,True,bryant,0.12588740037903234,0.6496874003790324,0.125-0.130,2.0-4.0,Pick'em (< 3),110,False,-110.0
2025-01-04,bryant_vs_maine_20250104,bryant,Maine,-3.0,1.224903583526611,26.0,True,bryant,0.12266981915835895,0.646469819158359,0.120-0.125,0.0-2.0,Small (3-7),110,True,100.0
2025-01-11,bryant_vs_vermont_20250111,bryant,Vermont,-3.5,1.1779990196228027,20.0,True,bryant,0.13731916436343283,0.6611191643634329,0.135-0.140,0.0-2.0,Small (3-7),110,True,100.0
2025-01-18,bryant_vs_umass lowell_20250118,bryant,UMass Lowell,-5.5,-0.642850399017334,23.0,True,bryant,0.1430291654895307,0.6668291654895308,0.140-0.145,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-25,bryant_vs_binghamton_20250125,bryant,Binghamton,-15.0,-1.200932502746582,14.0,True,bryant,0.3539501792052412,0.8777501792052412,0.350-0.355,0.0-2.0,Large (12-20),110,True,100.0
2025-02-06,bryant_vs_albany (ny)_20250206,bryant,Albany (NY),-11.0,1.928182601928711,-5.0,True,bryant,0.33996074287574185,0.8637607428757419,0.335-0.340,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-13,bryant_vs_njit_20250213,bryant,NJIT,-18.5,-2.0217227935791016,22.0,True,bryant,0.3894547813978996,0.9132547813978996,0.385-0.390,2.0-4.0,Large (12-20),110,False,-110.0
2025-02-15,bryant_vs_umbc_20250215,bryant,UMBC,-12.0,0.1075897216796875,2.0,True,bryant,0.32556837195289867,0.8493683719528987,0.325-0.330,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-04,bryant_vs_new hampshire_20250304,bryant,New Hampshire,-18.5,-0.915334701538086,34.0,True,bryant,0.4011853896120948,0.9249853896120949,0.400-0.405,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-08,bryant_vs_umbc_20250308,bryant,UMBC,-15.5,-3.4416608810424805,11.0,True,bryant,0.3246659849817103,0.8484659849817103,0.320-0.325,2.0-4.0,Large (12-20),110,True,100.0
2025-03-11,bryant_vs_albany (ny)_20250311,bryant,Albany (NY),-11.5,-1.6458187103271484,13.0,True,bryant,0.2796092666742638,0.8034092666742638,0.275-0.280,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-15,bryant_vs_maine_20250315,bryant,Maine,-8.0,-0.7469797134399414,20.0,True,bryant,0.21430564262505591,0.738105642625056,0.210-0.215,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-21,bucknell_vs_njit_20241121,bucknell,NJIT,-12.5,-3.569119453430176,17.0,True,bucknell,0.25794083371592924,0.7817408337159293,0.255-0.260,2.0-4.0,Large (12-20),110,False,-110.0
2024-11-23,bucknell_vs_rider_20241123,bucknell,Rider,-4.5,-1.5764362812042236,-4.0,True,bucknell,0.07912124817584887,0.6029212481758489,0.075-0.080,0.0-2.0,Small (3-7),110,True,100.0
2024-11-30,bucknell_vs_siena_20241130,bucknell,Siena,-3.5,2.414297103881836,-13.0,True,bucknell,0.17569612098865817,0.6994961209886582,0.175-0.180,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-05,bucknell_vs_colgate_20250105,bucknell,Colgate,-2.5,-0.6392768621444702,6.0,True,bucknell,0.04226584297681424,0.5660658429768143,0.040-0.045,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-08,bucknell_vs_lafayette_20250108,bucknell,Lafayette,-3.5,-1.86367928981781,3.0,True,bucknell,0.03437535617365384,0.5581753561736539,0.030-0.035,0.0-2.0,Small (3-7),110,True,100.0
2025-01-15,bucknell_vs_holy cross_20250115,bucknell,Holy Cross,-5.5,-0.8900895118713379,4.0,True,bucknell,0.13513653289640304,0.6589365328964031,0.135-0.140,0.0-2.0,Small (3-7),110,True,100.0
2025-01-18,bucknell_vs_navy_20250118,bucknell,Navy,-4.5,-1.794023513793945,4.0,True,bucknell,0.07165625961279642,0.5954562596127965,0.070-0.075,0.0-2.0,Small (3-7),110,True,100.0
2025-01-29,bucknell_vs_loyola (md)_20250129,bucknell,Loyola (MD),-5.0,1.2198033332824707,12.0,True,bucknell,0.18478947625601927,0.7085894762560193,0.180-0.185,0.0-2.0,Small (3-7),110,True,100.0
2025-02-12,bucknell_vs_boston university_20250212,bucknell,Boston University,-5.5,1.3892560005187988,16.0,True,bucknell,0.20413671873261185,0.7279367187326119,0.200-0.205,0.0-2.0,Small (3-7),110,True,100.0
2025-02-17,bucknell_vs_lehigh_20250217,bucknell,Lehigh,-7.0,-0.957664966583252,17.0,True,bucknell,0.17952685564657522,0.7033268556465753,0.175-0.180,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-23,bucknell_vs_army_20250223,bucknell,Army,-7.0,-2.8553614616394043,31.0,True,bucknell,0.12004482462806054,0.6438448246280606,0.120-0.125,2.0-4.0,Medium (7-12),110,False,-110.0
2025-03-06,bucknell_vs_loyola (md)_20250306,bucknell,Loyola (MD),-9.0,-1.5974054336547852,4.0,True,bucknell,0.21841508706417567,0.7422150870641757,0.215-0.220,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-09,bucknell_vs_navy_20250309,bucknell,Navy,-5.5,1.0733246803283691,-6.0,True,bucknell,0.1951069909661597,0.7189069909661597,0.195-0.200,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-22,buffalo_vs_morgan state_20241122,buffalo,Morgan State,-3.0,-1.632865309715271,9.0,True,buffalo,0.024871626224191923,0.548671626224192,0.020-0.025,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-22,butler_vs_merrimack_20241122,butler,Merrimack,-12.0,0.6753358840942383,39.0,True,butler,0.33565397615288084,0.8594539761528809,0.335-0.340,0.0-2.0,Large (12-20),110,True,100.0
2024-12-03,butler_vs_eastern illinois_20241203,butler,Eastern Illinois,-20.5,-0.4382495880126953,15.0,True,butler,0.4223380575236485,0.9461380575236485,0.420-0.425,0.0-2.0,Huge (20+),110,True,100.0
2024-12-10,butler_vs_north dakota state_20241210,butler,North Dakota State,-13.5,-2.805185317993164,-3.0,True,butler,0.2978886934340248,0.8216886934340248,0.295-0.300,2.0-4.0,Large (12-20),110,True,100.0
2025-01-01,butler_vs_villanova_20250101,butler,Villanova,-1.0,0.3917052745819092,-8.0,True,butler,0.025740682596592457,0.5495406825965925,0.025-0.030,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-15,butler_vs_seton hall_20250115,butler,Seton Hall,-6.0,2.7643346786499023,5.0,True,butler,0.25385414579536414,0.7776541457953642,0.250-0.255,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-25,butler_vs_depaul_20250125,butler,DePaul,-6.0,-0.0292634963989257,17.0,True,butler,0.17738819514400295,0.701188195144003,0.175-0.180,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-08,butler_vs_providence_20250208,butler,Providence,-4.5,1.3217735290527344,1.0,True,butler,0.17291044815768086,0.6967104481576809,0.170-0.175,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-15,butler_vs_georgetown_20250215,butler,Georgetown,-3.5,3.0028061866760254,11.0,True,butler,0.19306674345079755,0.7168667434507976,0.190-0.195,2.0-4.0,Small (3-7),110,True,100.0
2025-03-12,butler_vs_providence_20250312,butler,Providence,-1.5,3.872247695922851,6.0,True,butler,0.15917204146162378,0.6829720414616238,0.155-0.160,2.0-4.0,Pick'em (< 3),110,True,100.0
2024-11-21,california_vs_air force_20241121,california,Air Force,-15.5,-3.112175941467285,9.0,True,california,0.33061900972390623,0.8544190097239063,0.330-0.335,2.0-4.0,Large (12-20),110,True,100.0
2024-11-24,california_vs_sacramento state_20241124,california,Sacramento State,-14.5,-1.866859436035156,6.0,True,california,0.3349242697666951,0.8587242697666951,0.330-0.335,0.0-2.0,Large (12-20),110,True,100.0
2024-11-27,california_vs_mercyhurst_20241127,california,Mercyhurst,-22.0,-2.2145252227783203,26.0,True,california,0.4202909580865455,0.9440909580865455,0.420-0.425,2.0-4.0,Huge (20+),110,False,-110.0
2024-12-07,california_vs_stanford_20241207,california,Stanford,-1.5,-0.5341694951057434,-8.0,True,california,0.010639327895544004,0.534439327895544,0.010-0.015,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-12-10,california_vs_cornell_20241210,california,Cornell,-9.0,-3.674293041229248,-8.0,True,california,0.15773071368587543,0.6815307136858755,0.155-0.160,2.0-4.0,Medium (7-12),110,True,100.0
2024-12-14,california_vs_northwestern state_20241214,california,Northwestern State,-16.5,-4.994077682495117,18.0,True,california,0.314238201222086,0.838038201222086,0.310-0.315,4.0-6.0,Large (12-20),110,False,-110.0
2025-01-08,california_vs_virginia_20250108,california,Virginia,-4.0,-2.789159893989563,14.0,True,california,0.019336784772437943,0.543136784772438,0.015-0.020,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-11,california_vs_virginia tech_20250111,california,Virginia Tech,-7.0,-0.4600863456726074,-3.0,True,california,0.1941414566679993,0.7179414566679994,0.190-0.195,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-25,california_vs_miami (fl)_20250125,california,Miami (FL),-9.0,-0.5767421722412109,4.0,True,california,0.24531531869696888,0.7691153186969689,0.245-0.250,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-01,california_vs_syracuse_20250201,california,Syracuse,-5.0,0.2485427856445312,-9.0,True,california,0.15533333752457068,0.6791333375245707,0.155-0.160,0.0-2.0,Small (3-7),110,False,-110.0
2025-03-01,california_vs_boston college_20250301,california,Boston College,-8.5,-2.626458168029785,11.0,True,california,0.17447087116963678,0.6982708711696368,0.170-0.175,2.0-4.0,Medium (7-12),110,False,-110.0
2025-03-11,california_vs_virginia tech_20250311,california,Virginia Tech,-4.5,-1.4793546199798584,9.0,True,california,0.08243675539466166,0.6062367553946617,0.080-0.085,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-15,california-baptist_vs_liu_20241115,california-baptist,LIU,-16.0,-5.9507856369018555,13.0,True,california-baptist,0.2839726799381178,0.8077726799381179,0.280-0.285,4.0-6.0,Large (12-20),110,True,100.0
2024-11-20,california-baptist_vs_northern colorado_20241120,california-baptist,Northern Colorado,-4.5,0.9952778816223145,-11.0,True,california-baptist,0.16296526635623632,0.6867652663562364,0.160-0.165,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-23,california-baptist_vs_eastern washington_20241123,california-baptist,Eastern Washington,-7.0,0.6526670455932617,11.0,True,california-baptist,0.22519099567769807,0.7489909956776981,0.225-0.230,0.0-2.0,Medium (7-12),110,True,100.0
2024-12-28,california-baptist_vs_jackson state_20241228,california-baptist,Jackson State,-13.5,-2.261847496032715,6.0,True,california-baptist,0.3089787699057507,0.8327787699057507,0.305-0.310,2.0-4.0,Large (12-20),110,True,100.0
2025-01-23,california-baptist_vs_utah valley_20250123,california-baptist,Utah Valley,-2.5,-1.7890678644180298,-5.0,True,california-baptist,0.00156863116187278,0.5253686311618728,0.000-0.005,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-30,california-baptist_vs_abilene christian_20250130,california-baptist,Abilene Christian,-7.5,-0.2544331550598144,23.0,True,california-baptist,0.21409976290910748,0.7378997629091075,0.210-0.215,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-06,california-baptist_vs_southern utah_20250206,california-baptist,Southern Utah,-13.0,-2.8361339569091797,-3.0,True,california-baptist,0.2865031035832156,0.8103031035832157,0.285-0.290,2.0-4.0,Large (12-20),110,True,100.0
2025-02-15,california-baptist_vs_utah tech_20250215,california-baptist,Utah Tech,-11.5,0.3822908401489258,3.0,True,california-baptist,0.3214040291382648,0.8452040291382649,0.320-0.325,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-06,california-baptist_vs_tarleton state_20250306,california-baptist,Tarleton State,-8.5,1.585310935974121,20.0,True,california-baptist,0.2847721137803072,0.8085721137803072,0.280-0.285,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-08,california-baptist_vs_ut arlington_20250308,california-baptist,UT Arlington,-6.5,1.0305452346801758,2.0,True,california-baptist,0.2218968661864743,0.7456968661864743,0.220-0.225,0.0-2.0,Small (3-7),110,False,-110.0
2025-03-13,california-baptist_vs_tarleton state_20250313,california-baptist,Tarleton State,-5.5,2.4310622215270996,4.0,True,california-baptist,0.23259375132381077,0.7563937513238108,0.230-0.235,2.0-4.0,Small (3-7),110,False,-110.0
2024-11-25,california-davis_vs_norfolk state_20241125,california-davis,Norfolk State,-6.5,0.6556186676025391,-21.0,True,california-davis,0.21160698970306813,0.7354069897030682,0.210-0.215,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-05,california-davis_vs_cal poly_20241205,california-davis,Cal Poly,-2.5,1.622633457183838,11.0,True,california-davis,0.11932364828323438,0.6431236482832344,0.115-0.120,0.0-2.0,Pick'em (< 3),110,True,100.0
2024-12-18,california-davis_vs_idaho_20241218,california-davis,Idaho,-6.5,-0.5592732429504395,8.0,True,california-davis,0.17648917232380645,0.7002891723238065,0.175-0.180,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-09,california-davis_vs_cal state fullerton_20250109,california-davis,Cal State Fullerton,-8.5,-1.2425575256347656,10.0,True,california-davis,0.21442774341477944,0.7382277434147795,0.210-0.215,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-11,california-davis_vs_long beach state_20250111,california-davis,Long Beach State,-5.5,-0.0194201469421386,-11.0,True,california-davis,0.1625134005616462,0.6863134005616462,0.160-0.165,0.0-2.0,Small (3-7),110,True,100.0
2025-02-20,california-davis_vs_cal state bakersfield_20250220,california-davis,Cal State Bakersfield,-4.0,1.0407724380493164,-5.0,True,california-davis,0.1488313160512984,0.6726313160512984,0.145-0.150,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-16,california-irvine_vs_pepperdine_20241116,california-irvine,Pepperdine,-16.5,-0.158355712890625,18.0,True,california-irvine,0.38789595314270564,0.9116959531427057,0.385-0.390,0.0-2.0,Large (12-20),110,False,-110.0
2024-11-28,california-irvine_vs_kennesaw state_20241128,california-irvine,Kennesaw State,-9.5,1.9842567443847656,17.0,True,california-irvine,0.3138176655669469,0.837617665566947,0.310-0.315,0.0-2.0,Medium (7-12),110,True,100.0
2024-11-29,california-irvine_vs_kent state_20241129,california-irvine,Kent State,-6.0,-1.44195556640625,12.0,True,california-irvine,0.13346938660059904,0.6572693866005991,0.130-0.135,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-30,california-irvine_vs_towson_20241130,california-irvine,Towson,-10.0,-4.41324520111084,7.0,True,california-irvine,0.16576958185158108,0.6895695818515811,0.165-0.170,4.0-6.0,Medium (7-12),110,True,100.0
2024-12-05,california-irvine_vs_cal state bakersfield_20241205,california-irvine,Cal State Bakersfield,-15.0,1.459747314453125,16.0,True,california-irvine,0.3892448451431205,0.9130448451431206,0.385-0.390,0.0-2.0,Large (12-20),110,True,100.0
2025-01-04,california-irvine_vs_uc riverside_20250104,california-irvine,UC Riverside,-8.5,-0.767003059387207,24.0,True,california-irvine,0.22734229650673976,0.7511422965067398,0.225-0.230,0.0-2.0,Medium (7-12),110,False,-110.0
2025-01-16,california-irvine_vs_cal state fullerton_20250116,california-irvine,Cal State Fullerton,-19.0,1.3144798278808594,20.0,True,california-irvine,0.42414859789693227,0.9479485978969323,0.420-0.425,0.0-2.0,Large (12-20),110,True,100.0
2025-01-18,california-irvine_vs_cal poly_20250118,california-irvine,Cal Poly,-14.5,0.4647464752197265,30.0,True,california-irvine,0.3707251917105052,0.8945251917105053,0.370-0.375,0.0-2.0,Large (12-20),110,True,100.0
2025-01-25,california-irvine_vs_hawaii_20250125,california-irvine,Hawaii,-11.0,-3.3885245323181152,16.0,True,california-irvine,0.22408306695382318,0.7478830669538232,0.220-0.225,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-01,california-irvine_vs_uc davis_20250201,california-irvine,UC Davis,-13.0,-1.4390840530395508,7.0,True,california-irvine,0.3153016992593357,0.8391016992593358,0.315-0.320,0.0-2.0,Large (12-20),110,True,100.0
2025-02-13,california-irvine_vs_uc santa barbara_20250213,california-irvine,UC Santa Barbara,-8.5,-0.9373574256896972,2.0,True,california-irvine,0.2227654170689034,0.7465654170689034,0.220-0.225,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-20,california-irvine_vs_cal state northridge_20250220,california-irvine,Cal State Northridge,-6.5,0.1404671669006347,-12.0,True,california-irvine,0.1970412198928131,0.7208412198928131,0.195-0.200,0.0-2.0,Small (3-7),110,False,-110.0
2025-03-01,california-irvine_vs_long beach state_20250301,california-irvine,Long Beach State,-16.5,0.7927608489990234,10.0,True,california-irvine,0.39824012040810874,0.9220401204081088,0.395-0.400,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-14,california-irvine_vs_cal poly_20250314,california-irvine,Cal Poly,-10.5,-2.8160157203674316,18.0,True,california-irvine,0.22603116537800194,0.749831165378002,0.225-0.230,2.0-4.0,Medium (7-12),110,False,-110.0
2025-03-19,california-irvine_vs_northern colorado_20250319,california-irvine,Northern Colorado,-7.5,-0.1054129600524902,10.0,True,california-irvine,0.21819615573386697,0.741996155733867,0.215-0.220,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-23,california-irvine_vs_jacksonville state_20250323,california-irvine,Jacksonville State,-8.0,-1.2109017372131348,5.0,True,california-irvine,0.20129382056608547,0.7250938205660855,0.200-0.205,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-26,california-irvine_vs_uab_20250326,california-irvine,UAB,-3.5,0.4661130905151367,4.0,True,california-irvine,0.11417540579014696,0.637975405790147,0.110-0.115,0.0-2.0,Small (3-7),110,True,100.0
2025-04-03,california-irvine_vs_chattanooga_20250403,california-irvine,Chattanooga,-2.5,0.6592695713043213,-1.0,True,california-irvine,0.08715403401465294,0.610954034014653,0.085-0.090,0.0-2.0,Pick'em (< 3),110,False,-110.0
2024-11-24,california-riverside_vs_alcorn state_20241124,california-riverside,Alcorn State,-17.0,-2.150735855102539,17.0,True,california-riverside,0.3691584953903352,0.8929584953903352,0.365-0.370,2.0-4.0,Large (12-20),110,True,100.0
2024-12-07,california-riverside_vs_cal state fullerton_20241207,california-riverside,Cal State Fullerton,-10.0,-0.7859067916870117,7.0,True,california-riverside,0.2647653025145785,0.7885653025145786,0.260-0.265,0.0-2.0,Medium (7-12),110,True,100.0
2024-12-18,california-riverside_vs_montana state_20241218,california-riverside,Montana State,-2.5,-1.5633575916290283,3.0,True,california-riverside,0.009601693951446277,0.5334016939514463,0.005-0.010,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-01-09,california-riverside_vs_hawaii_20250109,california-riverside,Hawaii,-2.5,-1.194180250167847,-7.0,True,california-riverside,0.02270164576261291,0.546501645762613,0.020-0.025,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-30,california-riverside_vs_uc davis_20250130,california-riverside,UC Davis,-5.5,1.3494000434875488,2.0,True,california-riverside,0.2030076468787474,0.7268076468787474,0.200-0.205,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-01,california-riverside_vs_cal poly_20250201,california-riverside,Cal Poly,-7.0,1.8038721084594729,18.0,True,california-riverside,0.25482923471467,0.77862923471467,0.250-0.255,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-08,california-riverside_vs_cal state bakersfield_20250208,california-riverside,Cal State Bakersfield,-7.0,2.847231864929199,5.0,True,california-riverside,0.27945241776730967,0.8032524177673097,0.275-0.280,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-15,california-riverside_vs_uc santa barbara_20250215,california-riverside,UC Santa Barbara,-1.0,1.1554968357086182,12.0,True,california-riverside,0.0525794581845318,0.5763794581845318,0.050-0.055,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-02-20,california-riverside_vs_long beach state_20250220,california-riverside,Long Beach State,-10.5,1.99959659576416,21.0,True,california-riverside,0.3325939439675295,0.8563939439675295,0.330-0.335,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-13,california-riverside_vs_cal poly_20250313,california-riverside,Cal Poly,-4.5,-0.9229414463043212,-13.0,True,california-riverside,0.10124282895460424,0.6250428289546043,0.100-0.105,0.0-2.0,Small (3-7),110,True,100.0
2024-11-16,san-diego_vs_idaho state_20241116,san-diego,Idaho State,-3.5,0.4054243564605713,-12.0,True,san-diego,0.11217061457552047,0.6359706145755205,0.110-0.115,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-07,california-san-diego_vs_cal state bakersfield_20241207,california-san-diego,Cal State Bakersfield,-11.5,-10.548609375953674,21.0,True,california-san-diego,0.010126028248248264,0.5339260282482483,0.010-0.015,10.0-12.0,Medium (7-12),110,False,-110.0
2024-12-10,san-diego_vs_long beach state_20241210,san-diego,Long Beach State,-4.0,-2.0898698568344116,-6.0,True,san-diego,0.04399875697658051,0.5677987569765806,0.040-0.045,2.0-4.0,Small (3-7),110,True,100.0
2024-12-30,san-diego_vs_pacific_20241230,san-diego,Pacific,-1.0,0.3235894441604614,10.0,True,san-diego,0.023330713786111623,0.5471307137861117,0.020-0.025,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-09,california-san-diego_vs_cal poly_20250109,california-san-diego,Cal Poly,-15.5,-13.306785345077516,27.0,True,california-san-diego,0.05389454460065024,0.5776945446006503,0.050-0.055,12.0-14.0,Large (12-20),110,False,-110.0
2025-03-01,california-san-diego_vs_cal state fullerton_20250301,california-san-diego,Cal State Fullerton,-27.0,-17.89862060546875,45.0,True,california-san-diego,0.262068145437532,0.785868145437532,0.260-0.265,16.0-18.0,Huge (20+),110,False,-110.0
2025-03-01,san-diego_vs_portland_20250301,san-diego,Portland,2.0,3.057554244995117,2.0,True,san-diego,0.013898117024432333,0.5376981170244324,0.010-0.015,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-03-06,california-san-diego_vs_long beach state_20250306,california-san-diego,Long Beach State,-23.5,-17.621731281280518,7.0,True,california-san-diego,0.17461312375326987,0.6984131237532699,0.170-0.175,16.0-18.0,Huge (20+),110,True,100.0
2024-11-20,california-santa-barbara_vs_utep_20241120,california-santa-barbara,UTEP,-5.5,0.9966731071472168,-3.0,True,california-santa-barbara,0.19288887768215146,0.7166888776821515,0.190-0.195,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-26,california-santa-barbara_vs_eastern washington_20241126,california-santa-barbara,Eastern Washington,-11.0,0.0088920593261718,16.0,True,california-santa-barbara,0.304368012603328,0.8281680126033281,0.300-0.305,0.0-2.0,Medium (7-12),110,True,100.0
2024-11-29,california-santa-barbara_vs_mississippi valley state_20241129,california-santa-barbara,Mississippi Valley State,-31.0,-7.933029174804688,33.0,True,california-santa-barbara,0.4404665848288717,0.9642665848288717,0.440-0.445,6.0-8.0,Huge (20+),110,False,-110.0
