date,game_id,team_a,team_b,chosen_side,chosen_team,chosen_odds,our_prob,implied_prob,edge,edge_bucket,odds_bucket,zone,flat_bet_amount,flat_profit,kelly_bet_amount,kelly_profit,bet_won,actual_winner,year
2021-12-11,longwood_vs_morgan state_20211211,Team A,Team B,A,,-364.0,0.7987244,0.7844827586206896,0.014241641379310388,0.010-0.015,Heavy Favorite,heavy_favorite,100,27.472527472527464,290.4320979889824,79.78903790906107,True,A,2022
2022-02-10,longwood_vs_usc upstate_20220210,Team A,Team B,A,,-314.0,0.77601665,0.7584541062801933,0.0175625437198067,0.015-0.020,Heavy Favorite,heavy_favorite,100,31.847133757961778,325.3627979608546,103.6187254652403,True,A,2022
2022-02-15,longwood_vs_high point_20220215,Team A,Team B,A,,-374.0,0.80911064,0.7890295358649789,0.020081104135021066,0.020-0.025,Heavy Favorite,heavy_favorite,100,26.7379679144385,435.80057317332364,116.52421742602235,True,A,2022
2022-02-23,longwood_vs_radford_20220223,Team A,Team B,A,,-382.0,0.80880904,0.7925311203319502,0.01627791966804981,0.015-0.020,Heavy Favorite,heavy_favorite,100,26.178010471204182,368.36847659473364,96.4315383755847,True,A,2022
2022-03-06,longwood_vs_winthrop_20220306,Team A,Team B,A,,114.0,0.46816596,0.4672897196261682,0.0008762403738317714,0.000-0.005,Slight Underdog,slight_underdog,100,113.99999999999997,7.881309322920864,8.984692628129782,True,A,2022
2022-02-19,louisiana-lafayette_vs_louisianaâmonroe_20220219,Team A,Team B,A,,-330.0,0.7743444,0.7674418604651163,0.006902539534883734,0.005-0.010,Heavy Favorite,heavy_favorite,100,30.303030303030297,142.48106605938037,43.17608062405465,True,A,2022
2021-12-18,louisiana-monroe_vs_southern mississippi_20211218,Team A,Team B,A,,-310.0,0.7649663,0.7560975609756098,0.008868739024390226,0.005-0.010,Heavy Favorite,heavy_favorite,100,32.258064516129025,176.1222427784809,56.81362670273577,True,A,2022
2022-01-01,louisiana-tech_vs_western kentucky_20220101,Team A,Team B,B,,189.0,0.37116610000000005,0.3460207612456747,0.02514533875432534,0.025-0.030,Moderate Underdog,other,100,-100.0,188.41977048838243,-188.41977048838243,False,A,2022
2022-03-02,louisiana-tech_vs_old dominion_20220302,Team A,Team B,A,,-400.0,0.8126042,0.8,0.012604199999999954,0.010-0.015,Heavy Favorite,heavy_favorite,100,25.0,296.9547086485669,74.23867716214173,True,A,2022
2021-12-10,louisville_vs_depaul_20211210,Team A,Team B,A,,-325.0,0.78761667,0.7647058823529411,0.022910787647058894,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,466.0397403414546,-466.0397403414546,False,B,2022
2022-01-19,louisville_vs_boston college_20220119,Team A,Team B,A,,-320.0,0.7856902,0.7619047619047619,0.023785438095238143,0.020-0.025,Heavy Favorite,heavy_favorite,100,31.25,431.58247660484113,134.86952393901285,True,A,2022
2022-01-06,loyola-il_vs_san francisco_20220106,Team A,Team B,B,,125.0,0.47260159999999996,0.4444444444444444,0.028157155555555535,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,225.7955044798714,-225.7955044798714,False,A,2022
2022-01-22,loyola-il_vs_missouri state_20220122,Team A,Team B,A,,-346.0,0.79850334,0.7757847533632287,0.022718586636771287,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,428.5302528829735,-428.5302528829735,False,B,2022
2022-02-19,loyola-il_vs_drake_20220219,Team A,Team B,A,,-342.0,0.77421194,0.7737556561085973,0.0004562838914027312,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,7.665234317851182,-7.665234317851182,False,B,2022
2021-11-22,loyola-marymount_vs_smu_20211122,Team A,Team B,A,,150.0,0.4274653,0.4,0.02746529999999997,0.025-0.030,Moderate Underdog,slight_underdog,100,150.0,173.62984092675305,260.44476139012954,True,A,2022
2021-11-29,loyola-marymount_vs_grand canyon_20211129,Team A,Team B,B,,145.0,0.41829019999999995,0.40816326530612246,0.010126934693877487,0.010-0.015,Slight Underdog,slight_underdog,100,145.00000000000003,69.35986463375622,100.57180371894653,True,B,2022
2022-01-29,loyola-marymount_vs_san diego_20220129,Team A,Team B,B,,138.0,0.42370589999999997,0.42016806722689076,0.0035378327731092063,0.000-0.005,Slight Underdog,slight_underdog,100,138.0,25.346096903171077,34.977613726376084,True,B,2022
2021-12-12,loyola-md_vs_hampton_20211212,Team A,Team B,A,,-368.0,0.7975229,0.7863247863247863,0.011198113675213728,0.010-0.015,Heavy Favorite,heavy_favorite,100,27.173913043478272,219.5371960057414,59.65684674069062,True,A,2022
2022-01-13,loyola-md_vs_lafayette_20220113,Team A,Team B,A,,-348.0,0.78993255,0.7767857142857143,0.013146835714285654,0.010-0.015,Heavy Favorite,heavy_favorite,100,28.735632183908045,250.24063567192175,71.90822864135681,True,A,2022
2022-01-22,loyola-md_vs_american_20220122,Team A,Team B,A,,-502.0,0.83727366,0.8338870431893688,0.0033866168106312378,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.920318725099605,88.08661385294789,17.547134233654962,True,A,2022
2021-11-30,manhattan_vs_fairleigh dickinson_20211130,Team A,Team B,A,,-437.0,0.822736,0.813780260707635,0.00895573929236504,0.005-0.010,Heavy Favorite,heavy_favorite,100,22.883295194508,208.63314058985418,47.742137434749225,True,A,2022
2021-12-21,marquette_vs_connecticut_20211221,Team A,Team B,A,,190.0,0.3834228,0.3448275862068966,0.03859521379310343,0.035-0.040,Moderate Underdog,other,100,-100.0,258.36802475170225,-258.36802475170225,False,B,2022
2022-02-16,marquette_vs_georgetown_20220216,Team A,Team B,A,,-950.0,0.9087023,0.9047619047619048,0.003940395238095196,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.526315789473673,170.7740428297407,17.976215034709526,True,A,2022
2022-02-26,marquette_vs_butler_20220226,Team A,Team B,A,,-380.0,0.807326,0.7916666666666666,0.01565933333333336,0.015-0.020,Heavy Favorite,heavy_favorite,100,26.315789473684205,311.59795768340575,81.99946254826465,True,A,2022
2022-03-05,marquette_vs_st. john's (ny)_20220305,Team A,Team B,B,,155.0,0.40914490000000003,0.39215686274509803,0.016988037254902,0.015-0.020,Moderate Underdog,other,100,-100.0,118.15126157591408,-118.15126157591408,False,A,2022
2022-01-27,marshall_vs_middle tennessee_20220127,Team A,Team B,B,,125.0,0.4820578,0.4444444444444444,0.03761335555555556,0.035-0.040,Slight Underdog,slight_underdog,100,125.0,278.221528017269,347.7769100215863,True,B,2022
2022-02-19,marshall_vs_charlotte_20220219,Team A,Team B,B,,126.0,0.44451535,0.4424778761061947,0.002037473893805264,0.000-0.005,Slight Underdog,slight_underdog,100,125.99999999999997,16.28874882242855,20.523823516259966,True,B,2022
2022-03-02,maryland_vs_minnesota_20220302,Team A,Team B,A,,-350.0,0.79006934,0.7777777777777778,0.012291562222222163,0.010-0.015,Heavy Favorite,heavy_favorite,100,28.57142857142856,247.66952946679777,70.76272270479933,True,A,2022
2022-01-15,maryland-baltimore-county_vs_vermont_20220115,Team A,Team B,B,,-369.0,0.79099418,0.7867803837953091,0.004213796204690867,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.10027100271002,89.88951344193491,24.36030174578181,True,B,2022
2022-02-05,maryland-baltimore-county_vs_new hampshire_20220205,Team A,Team B,B,,131.0,0.44773229999999997,0.4329004329004329,0.014831867099567075,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,119.5966275862156,-119.5966275862156,False,A,2022
2022-02-16,maryland-baltimore-county_vs_stony brook_20220216,Team A,Team B,B,,131.0,0.46048520000000004,0.4329004329004329,0.027584767099567142,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,216.61212240580258,-216.61212240580258,False,A,2022
2022-01-17,maryland-eastern-shore_vs_norfolk state_20220117,Team A,Team B,A,,180.0,0.3612054,0.35714285714285715,0.004062542857142859,0.000-0.005,Moderate Underdog,other,100,-100.0,26.773199903681405,-26.773199903681405,False,B,2022
2022-01-22,maryland-eastern-shore_vs_south carolina state_20220122,Team A,Team B,B,,142.0,0.41484505000000005,0.4132231404958678,0.0016219095041322684,0.000-0.005,Slight Underdog,slight_underdog,100,142.0,11.636361417448992,16.52363321277757,True,B,2022
2022-02-26,maryland-eastern-shore_vs_coppin state_20220226,Team A,Team B,B,,147.0,0.41211580000000003,0.4048582995951417,0.007257500404858341,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,51.538470626601125,-51.538470626601125,False,A,2022
2022-03-10,maryland-eastern-shore_vs_north carolina central_20220310,Team A,Team B,A,,127.0,0.45266458,0.44052863436123346,0.012135945638766521,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,90.55908069136424,-90.55908069136424,False,B,2022
2021-11-15,massachusetts_vs_penn state_20211115,Team A,Team B,A,,160.0,0.4249383,0.38461538461538464,0.040322915384615354,0.040-0.045,Moderate Underdog,other,100,160.0,267.61917421336886,428.19067874139023,True,A,2022
2021-11-18,massachusetts_vs_weber state_20211118,Team A,Team B,A,,115.0,0.47123343,0.46511627906976744,0.006117150930232573,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,51.606092472222954,-51.606092472222954,False,B,2022
2021-12-01,massachusetts-lowell_vs_brown_20211201,Team A,Team B,A,,114.0,0.4757318,0.4672897196261682,0.008442080373831762,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,70.69263581408171,-70.69263581408171,False,B,2022
2022-02-05,massachusetts-lowell_vs_vermont_20220205,Team A,Team B,B,,-665.0,0.87551904,0.869281045751634,0.006237994248366019,0.005-0.010,Heavy Favorite,heavy_favorite,100,15.037593984962406,209.50028271949031,31.50380191270531,True,B,2022
2022-01-06,mcneese-state_vs_new orleans_20220106,Team A,Team B,A,,114.0,0.47808754,0.4672897196261682,0.010797820373831757,0.010-0.015,Slight Underdog,slight_underdog,100,113.99999999999997,89.62488549057092,102.17236945925082,True,A,2022
2022-01-07,mcneese-state_vs_southeastern louisiana_20220107,Team A,Team B,A,,118.0,0.4896038,0.45871559633027525,0.030888203669724723,0.030-0.035,Slight Underdog,slight_underdog,100,-100.0,258.149881694815,-258.149881694815,False,B,2022
2022-01-08,mcneese-state_vs_texas a&mâcorpus christi_20220108,Team A,Team B,A,,153.0,0.402085,0.3952569169960474,0.006828083003952601,0.005-0.010,Moderate Underdog,other,100,-100.0,48.163117775643755,-48.163117775643755,False,B,2022
2022-01-30,mcneese-state_vs_new orleans_20220130,Team A,Team B,A,,111.0,0.51729244,0.47393364928909953,0.04335879071090043,0.040-0.045,Slight Underdog,slight_underdog,100,-100.0,347.60970022929837,-347.60970022929837,False,B,2022
2022-02-26,mcneese-state_vs_incarnate word_20220226,Team A,Team B,A,,-425.0,0.8276749,0.8095238095238095,0.018151090476190457,0.015-0.020,Heavy Favorite,heavy_favorite,100,-100.0,368.77447353947787,-368.77447353947787,False,B,2022
2022-03-10,mcneese-state_vs_new orleans_20220310,Team A,Team B,A,,185.0,0.38404423,0.3508771929824561,0.033167037017543866,0.030-0.035,Moderate Underdog,other,100,-100.0,178.8901698384498,-178.8901698384498,False,B,2022
2022-03-06,memphis_vs_houston_20220306,Team A,Team B,A,,125.0,0.46738786,0.4444444444444444,0.02294341555555557,0.020-0.025,Slight Underdog,slight_underdog,100,125.0,137.20183032774358,171.50228790967947,True,A,2022
2022-01-05,mercer_vs_samford_20220105,Team A,Team B,B,,170.0,0.3724649,0.37037037037037035,0.002094529629629638,0.000-0.005,Moderate Underdog,other,100,-100.0,11.622261044284356,-11.622261044284356,False,A,2022
2021-12-31,merrimack_vs_liu_20211231,Team A,Team B,B,,160.0,0.41586559999999995,0.38461538461538464,0.03125021538461531,0.030-0.035,Moderate Underdog,other,100,-100.0,176.82697602288252,-176.82697602288252,False,A,2022
2021-12-04,miami-fl_vs_clemson_20211204,Team A,Team B,B,,120.0,0.45458984,0.45454545454545453,4.4385454545492475e-05,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,0.26896167108516983,-0.26896167108516983,False,A,2022
2022-03-18,miami-fl_vs_southern california_20220318,Team A,Team B,A,,125.0,0.4507616,0.4444444444444444,0.006317155555555565,0.005-0.010,Slight Underdog,slight_underdog,100,125.0,37.580886694165926,46.97610836770741,True,A,2022
2021-12-01,miami-oh_vs_cincinnati_20211201,Team A,Team B,A,,142.0,0.41864544,0.4132231404958678,0.0054222995041322,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,30.975113067297567,-30.975113067297567,False,B,2022
2022-03-04,miami-oh_vs_eastern michigan_20220304,Team A,Team B,A,,-525.0,0.84007984,0.84,7.98400000000532e-05,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.047619047619047,1.6571851267197493,0.3156543098513808,True,A,2022
2021-11-20,michigan_vs_unlv_20211120,Team A,Team B,A,,-850.0,0.8955897,0.8947368421052632,0.0008528578947368803,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.764705882352944,26.90989710672571,3.165870247850084,True,A,2022
2021-12-11,michigan_vs_minnesota_20211211,Team A,Team B,A,,-900.0,0.90271944,0.9,0.0027194400000000174,0.000-0.005,Heavy Favorite,heavy_favorite,100,-100.0,90.40761426414122,-90.40761426414122,False,B,2022
2022-01-18,michigan_vs_maryland_20220118,Team A,Team B,A,,-324.0,0.7981951,0.7641509433962265,0.03404415660377358,0.030-0.035,Heavy Favorite,heavy_favorite,100,30.864197530864203,466.83136345619386,144.08375415314626,True,A,2022
2022-01-26,michigan_vs_northwestern_20220126,Team A,Team B,A,,-350.0,0.80817616,0.7777777777777778,0.030398382222222242,0.030-0.035,Heavy Favorite,heavy_favorite,100,28.57142857142856,462.10905504884215,132.03115858538342,True,A,2022
2022-03-11,michigan-state_vs_wisconsin_20220311,Team A,Team B,A,,145.0,0.45446005,0.40816326530612246,0.046296784693877546,0.045-0.050,Slight Underdog,slight_underdog,100,145.00000000000003,274.5875933005746,398.1520102858332,True,A,2022
2021-11-16,middle-tennessee_vs_winthrop_20211116,Team A,Team B,A,,179.0,0.38191617,0.35842293906810035,0.023493230931899645,0.020-0.025,Moderate Underdog,other,100,179.0,143.11584344071318,256.1773597588766,True,A,2022
2022-02-07,middle-tennessee_vs_utsa_20220207,Team A,Team B,A,,-975.0,0.9079557,0.9069767441860465,0.0009789558139535748,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.256410256410264,43.82658165820801,4.495034016226467,True,A,2022
2022-01-13,milwaukee_vs_illinoisâchicago_20220113,Team A,Team B,B,,120.0,0.48645269999999996,0.45454545454545453,0.03190724545454543,0.030-0.035,Slight Underdog,slight_underdog,100,120.00000000000001,243.8738868446896,292.64866421362757,True,B,2022
2021-11-12,minnesota_vs_western kentucky_20211112,Team A,Team B,A,,120.0,0.46009892,0.45454545454545453,0.005553465454545492,0.005-0.010,Slight Underdog,slight_underdog,100,120.00000000000001,45.42588117586702,54.51105741104043,True,A,2022
2022-01-22,minnesota_vs_rutgers_20220122,Team A,Team B,A,,175.0,0.37355676,0.36363636363636365,0.009920396363636341,0.005-0.010,Moderate Underdog,other,100,175.0,70.4036889294966,123.20645562661905,True,A,2022
2022-02-02,minnesota_vs_purdue_20220202,Team A,Team B,B,,-600.0,0.877509154,0.8571428571428571,0.020366296857142863,0.020-0.025,Heavy Favorite,heavy_favorite,100,16.666666666666675,661.4105976735709,110.23509961226186,True,B,2022
2022-02-27,minnesota_vs_indiana_20220227,Team A,Team B,A,,145.0,0.4280124,0.40816326530612246,0.019849134693877557,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,159.29390018240167,-159.29390018240167,False,B,2022
2022-03-09,minnesota_vs_penn state_20220309,Team A,Team B,A,,145.0,0.42925027,0.40816326530612246,0.02108700469387753,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,163.5524889721384,-163.5524889721384,False,B,2022
2021-11-18,mississippi_vs_marquette_20211118,Team A,Team B,B,,145.0,0.4349299,0.40816326530612246,0.026766634693877522,0.025-0.030,Slight Underdog,slight_underdog,100,145.00000000000003,200.20726443299537,290.30053342784333,True,B,2022
2021-11-19,mississippi_vs_elon_20211119,Team A,Team B,A,,-525.0,0.84235466,0.84,0.002354660000000064,0.000-0.005,Heavy Favorite,heavy_favorite,100,19.047619047619047,69.41951108590456,13.222764016362772,True,A,2022
2022-01-11,mississippi_vs_texas a&m_20220111,Team A,Team B,A,,190.0,0.3540215,0.3448275862068966,0.009193913793103414,0.005-0.010,Moderate Underdog,other,100,-100.0,66.37948031342259,-66.37948031342259,False,B,2022
2022-01-18,mississippi_vs_missouri_20220118,Team A,Team B,A,,-401.0,0.80928653,0.8003992015968064,0.008887328403193506,0.005-0.010,Heavy Favorite,heavy_favorite,100,-100.0,207.6636287671798,-207.6636287671798,False,B,2022
2022-02-15,mississippi_vs_south carolina_20220215,Team A,Team B,B,,150.0,0.42510532999999995,0.4,0.025105329999999926,0.025-0.030,Moderate Underdog,slight_underdog,100,150.0,186.45982076004822,279.68973114007235,True,B,2022
2021-12-17,mississippi-state_vs_furman_20211217,Team A,Team B,A,,-335.0,0.7731464,0.7701149425287356,0.0030314574712644315,0.000-0.005,Heavy Favorite,heavy_favorite,100,29.850746268656714,62.45221901625907,18.642453437689273,True,A,2022
2021-12-21,mississippi-state_vs_winthrop_20211221,Team A,Team B,A,,-484.0,0.8450998,0.8287671232876712,0.016332676712328742,0.015-0.020,Heavy Favorite,heavy_favorite,100,20.661157024793386,453.5065230028383,93.69969483529717,True,A,2022
2022-02-01,mississippi-state_vs_south carolina_20220201,Team A,Team B,A,,-357.0,0.7978652,0.7811816192560175,0.016683580743982573,0.015-0.020,Heavy Favorite,heavy_favorite,100,28.011204481792706,369.6530358254511,103.54426773822156,True,A,2022
2022-02-18,mississippi-state_vs_missouri_20220218,Team A,Team B,A,,-600.0,0.8606783,0.8571428571428571,0.003535442857142912,0.000-0.005,Heavy Favorite,heavy_favorite,100,16.666666666666675,122.54855053593798,20.42475842265634,True,A,2022
2022-01-17,mississippi-valley-state_vs_florida a&m_20220117,Team A,Team B,A,,190.0,0.34675476,0.3448275862068966,0.0019271737931034205,0.000-0.005,Moderate Underdog,other,100,-100.0,14.62578678216229,-14.62578678216229,False,B,2022
2021-12-10,missouri-kansas-city_vs_green bay_20211210,Team A,Team B,A,,-360.0,0.7849101,0.782608695652174,0.002301404347826108,0.000-0.005,Heavy Favorite,heavy_favorite,100,27.777777777777768,52.483812032118074,14.578836675588349,True,A,2022
2022-01-17,missouri-kansas-city_vs_denver_20220117,Team A,Team B,A,,-350.0,0.80051434,0.7777777777777778,0.0227365622222222,0.020-0.025,Heavy Favorite,heavy_favorite,100,-100.0,508.7297933742584,-508.7297933742584,False,B,2022
2021-12-15,missouri-state_vs_south dakota state_20211215,Team A,Team B,B,,142.0,0.4344504,0.4132231404958678,0.021227259504132234,0.020-0.025,Slight Underdog,slight_underdog,100,-100.0,161.47117495030457,-161.47117495030457,False,A,2022
2022-01-02,missouri-state_vs_drake_20220102,Team A,Team B,B,,150.0,0.42027289999999995,0.4,0.020272899999999927,0.020-0.025,Moderate Underdog,slight_underdog,100,-100.0,145.35715144809694,-145.35715144809694,False,A,2022
2022-01-08,missouri-state_vs_northern iowa_20220108,Team A,Team B,B,,155.0,0.39435909999999996,0.39215686274509803,0.0022022372549019287,0.000-0.005,Moderate Underdog,other,100,154.99999999999997,15.059713692526428,23.34255622341596,True,B,2022
2022-02-23,missouri-state_vs_bradley_20220223,Team A,Team B,B,,190.0,0.35030912999999997,0.3448275862068966,0.005481543793103394,0.005-0.010,Moderate Underdog,other,100,-100.0,34.97224080819434,-34.97224080819434,False,A,2022
2022-01-23,monmouth_vs_manhattan_20220123,Team A,Team B,A,,-420.0,0.83382154,0.8076923076923077,0.026129232307692263,0.025-0.030,Heavy Favorite,heavy_favorite,100,23.809523809523814,563.1931053272775,134.09359650649466,True,A,2022
2022-01-30,monmouth_vs_niagara_20220130,Team A,Team B,A,,-420.0,0.8208463,0.8076923076923077,0.01315399230769232,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,292.6950826198009,-292.6950826198009,False,B,2022
2022-02-18,monmouth_vs_rider_20220218,Team A,Team B,A,,-314.0,0.7737692,0.7584541062801933,0.015315093719806772,0.015-0.020,Heavy Favorite,heavy_favorite,100,31.847133757961778,252.75725168287406,80.495940026393,True,A,2022
2022-01-01,montana_vs_weber state_20220101,Team A,Team B,B,,138.0,0.44903249999999995,0.42016806722689076,0.028864432773109183,0.025-0.030,Slight Underdog,slight_underdog,100,-100.0,202.4541363403416,-202.4541363403416,False,A,2022
2022-01-27,montana_vs_idaho_20220127,Team A,Team B,A,,-950.0,0.90519416,0.9047619047619048,0.0004322552380952027,0.000-0.005,Heavy Favorite,heavy_favorite,100,10.526315789473673,17.53957930977743,1.846271506292359,True,A,2022
2022-02-07,montana_vs_southern utah_20220207,Team A,Team B,B,,132.0,0.4340701,0.43103448275862066,0.0030356172413793514,0.000-0.005,Slight Underdog,slight_underdog,100,-100.0,20.62804690830551,-20.62804690830551,False,A,2022
2022-03-03,montana_vs_northern colorado_20220303,Team A,Team B,B,,150.0,0.43484086,0.4,0.034840859999999974,0.030-0.035,Moderate Underdog,slight_underdog,100,150.0,223.3116370847837,334.9674556271756,True,B,2022
2022-03-10,montana_vs_weber state_20220310,Team A,Team B,A,,145.0,0.42076567,0.40816326530612246,0.012602404693877522,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,89.02164144329141,-89.02164144329141,False,B,2022
2021-11-28,montana-state_vs_southeast missouri state_20211128,Team A,Team B,B,,185.0,0.3597201,0.3508771929824561,0.008842907017543866,0.005-0.010,Moderate Underdog,other,100,-100.0,55.739704221833314,-55.739704221833314,False,A,2022
2022-01-27,montana-state_vs_eastern washington_20220127,Team A,Team B,A,,-313.0,0.7751079,0.7578692493946732,0.01723865060532681,0.015-0.020,Heavy Favorite,heavy_favorite,100,31.948881789137374,287.3378176164921,91.8012196857802,True,A,2022
2022-02-10,montana-state_vs_portland state_20220210,Team A,Team B,A,,-464.0,0.82795286,0.8226950354609929,0.005257824539007139,0.005-0.010,Heavy Favorite,heavy_favorite,100,21.55172413793103,122.40313473277324,26.379985933787328,True,A,2022
2022-03-01,montana-state_vs_southern utah_20220301,Team A,Team B,B,,140.0,0.42730265999999995,0.4166666666666667,0.01063599333333326,0.010-0.015,Slight Underdog,slight_underdog,100,-100.0,75.74175149771318,-75.74175149771318,False,A,2022
2022-03-10,montana-state_vs_sacramento state_20220310,Team A,Team B,A,,-525.0,0.85117966,0.84,0.011179660000000036,0.010-0.015,Heavy Favorite,heavy_favorite,100,19.047619047619047,284.9647008889157,54.27899064550775,True,A,2022
2022-01-30,morgan-state_vs_delaware state_20220130,Team A,Team B,A,,-815.0,0.9012455,0.8907103825136612,0.01053511748633884,0.010-0.015,Heavy Favorite,heavy_favorite,100,12.269938650306745,398.3684001909329,48.879558305635925,True,A,2022
2021-11-30,mount-st-marys_vs_howard_20211130,Team A,Team B,B,,151.0,0.41894750000000003,0.398406374501992,0.020541125498008017,0.020-0.025,Moderate Underdog,other,100,-100.0,142.77494746663353,-142.77494746663353,False,A,2022
2022-03-19,murray-state_vs_saint peter's_20220319,Team A,Team B,A,,-370.0,0.81464785,0.7872340425531915,0.027413807446808436,0.025-0.030,Heavy Favorite,heavy_favorite,100,-100.0,520.3677379580311,-520.3677379580311,False,B,2022
2022-01-22,navy_vs_army_20220122,Team A,Team B,A,,-361.0,0.8201348,0.7830802603036876,0.03705453969631245,0.035-0.040,Heavy Favorite,heavy_favorite,100,-100.0,601.0090078435568,-601.0090078435568,False,B,2022
2021-11-16,nebraska_vs_creighton_20211116,Team A,Team B,B,,140.0,0.42800176,0.4166666666666667,0.011335093333333324,0.010-0.015,Slight Underdog,slight_underdog,100,140.0,56.688505797772045,79.36390811688086,True,B,2022
2022-01-11,nebraska_vs_illinois_20220111,Team A,Team B,B,,-850.0,0.898873895,0.8947368421052632,0.00413705289473687,0.000-0.005,Heavy Favorite,heavy_favorite,100,11.764705882352944,117.77637386633215,13.856043984274374,True,B,2022
2022-01-17,nebraska_vs_indiana_20220117,Team A,Team B,B,,-409.0,0.81175813,0.8035363457760314,0.008221784223968576,0.005-0.010,Heavy Favorite,heavy_favorite,100,24.44987775061125,125.98847079142645,30.80402708836833,True,B,2022
2022-01-29,nebraska_vs_rutgers_20220129,Team A,Team B,A,,135.0,0.43211406,0.425531914893617,0.006582145106382997,0.005-0.010,Slight Underdog,slight_underdog,100,-100.0,34.84733856292084,-34.84733856292084,False,B,2022
2022-02-25,nebraska_vs_iowa_20220225,Team A,Team B,B,,-804.0,0.90186967,0.8893805309734514,0.012489139026548579,0.010-0.015,Heavy Favorite,heavy_favorite,100,12.43781094527363,339.4409306380811,42.219021223641924,True,B,2022
2021-12-22,nebraska-omaha_vs_western illinois_20211222,Team A,Team B,B,,-800.0,0.901879646,0.8888888888888888,0.012990757111111195,0.010-0.015,Heavy Favorite,heavy_favorite,100,-100.0,356.44819072587114,-356.44819072587114,False,A,2022
2022-01-17,nevada_vs_wyoming_20220117,Team A,Team B,B,,135.0,0.44085050000000003,0.425531914893617,0.01531858510638301,0.015-0.020,Slight Underdog,slight_underdog,100,135.0,71.79162864750037,96.91869867412551,True,B,2022
2022-01-21,nevada_vs_fresno state_20220121,Team A,Team B,B,,115.0,0.48439,0.46511627906976744,0.019273720930232552,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,100.50471679881531,-100.50471679881531,False,A,2022
2022-02-22,nevada_vs_unlv_20220222,Team A,Team B,B,,130.0,0.4428537,0.43478260869565216,0.008071091304347855,0.005-0.010,Slight Underdog,slight_underdog,100,129.99999999999997,38.393610389371794,49.911693506183326,True,B,2022
2021-11-15,nevada-las-vegas_vs_north dakota state_20211115,Team A,Team B,B,,155.0,0.4098554,0.39215686274509803,0.017698537254901947,0.015-0.020,Moderate Underdog,other,100,-100.0,79.73999050141224,-79.73999050141224,False,A,2022
2021-11-21,nevada-las-vegas_vs_wichita state_20211121,Team A,Team B,A,,145.0,0.4234091,0.40816326530612246,0.015245834693877525,0.015-0.020,Slight Underdog,slight_underdog,100,-100.0,68.49305404416589,-68.49305404416589,False,B,2022
2022-02-26,new-hampshire_vs_binghamton_20220226,Team A,Team B,A,,-352.0,0.7796237,0.7787610619469026,0.0008626380530973865,0.000-0.005,Heavy Favorite,heavy_favorite,100,28.409090909090917,10.100204234108222,2.869376202871655,True,A,2022
2021-11-26,new-mexico_vs_towson_20211126,Team A,Team B,B,,150.0,0.41073269999999995,0.4,0.010732699999999928,0.010-0.015,Moderate Underdog,slight_underdog,100,150.0,46.38757321151488,69.58135981727231,True,B,2022
2022-01-15,new-mexico-state_vs_abilene christian_20220115,Team A,Team B,A,,-370.0,0.7970566,0.7872340425531915,0.009822557446808489,0.005-0.010,Heavy Favorite,heavy_favorite,100,27.027027027027017,122.93219527358626,33.22491764150979,True,A,2022
2022-02-05,new-mexico-state_vs_seattle_20220205,Team A,Team B,A,,-351.0,0.7850748,0.7782705099778271,0.006804290022172865,0.005-0.010,Heavy Favorite,heavy_favorite,100,28.490028490028486,82.73473044153441,23.57114827394142,True,A,2022
2022-03-05,new-mexico-state_vs_utah valley_20220305,Team A,Team B,A,,-400.0,0.81004786,0.8,0.010047859999999909,0.010-0.015,Heavy Favorite,heavy_favorite,100,25.0,136.63203607152525,34.15800901788131,True,A,2022
2021-11-24,new-orleans_vs_central arkansas_20211124,Team A,Team B,A,,-349.0,0.8181121,0.77728285077951,0.04082924922049003,0.040-0.045,Heavy Favorite,heavy_favorite,100,28.653295128939817,504.83259487988033,144.65117331801721,True,A,2022
2022-01-22,new-orleans_vs_northwestern state_20220122,Team A,Team B,A,,-362.0,0.8088918,0.7835497835497836,0.025342016450216498,0.025-0.030,Heavy Favorite,heavy_favorite,100,27.62430939226519,339.3489632322214,93.7428075227131,True,A,2022
